ID,frequency,cue,target,Acc,RT_corr,RT_corr_median,N
23,4,upper,congRight,1,0.392166666666667,0.3768,6
23,4,upper,incongLeft,0.833333333333333,0.4987,0.5023,5
23,4,upper,incongRight,1,0.482083333333333,0.4807,6
23,7,blank,congLeft,0.916666666666667,0.455781818181818,0.4498,11
23,7,blank,congRight,1,0.4678,0.4449,12
23,7,blank,incongLeft,0.909090909090909,0.61467,0.6222,10
23,7,blank,incongRight,0.9,0.604166666666667,0.6003,9
23,7,centre,congLeft,1,0.445683333333333,0.43305,12
23,7,centre,congRight,1,0.445591666666667,0.44035,12
23,7,centre,incongLeft,0.714285714285714,0.56414,0.5797,5
23,7,centre,incongRight,1,0.57151,0.5829,10
23,7,lower,congLeft,1,0.432916666666667,0.4341,6
23,7,lower,congRight,1,0.405366666666667,0.39665,6
23,7,lower,incongLeft,1,0.56535,0.56665,6
23,7,lower,incongRight,1,0.559833333333333,0.5221,6
23,7,upper,congLeft,1,0.358166666666667,0.3662,6
23,7,upper,congRight,1,0.376533333333333,0.38185,6
23,7,upper,incongLeft,0.833333333333333,0.48802,0.5161,5
23,7,upper,incongRight,1,0.509383333333333,0.5088,6
24,0,blank,congLeft,1,0.489136666666667,0.5047675,12
24,0,blank,congRight,1,0.497324583333333,0.4833025,12
24,0,blank,incongLeft,0.727272727272727,0.7624475,0.7451875,8
24,0,blank,incongRight,0.875,0.808942142857143,0.90363,7
24,0,centre,congLeft,1,0.5245575,0.504635,12
24,0,centre,congRight,1,0.48137625,0.462065,12
24,0,centre,incongLeft,0.888888888888889,0.838033125,0.78816,8
24,0,centre,incongRight,0.818181818181818,0.862031111111111,0.8845,9
24,0,lower,congLeft,1,0.449979166666667,0.4492725,6
24,0,lower,congRight,1,0.4672775,0.40733,6
24,0,lower,incongLeft,1,0.8012375,0.7866925,4
24,0,lower,incongRight,0.8,0.6637275,0.66159,4
24,0,upper,congLeft,1,0.5008375,0.4679225,6
24,0,upper,congRight,1,0.514574166666667,0.4781525,6
24,0,upper,incongLeft,1,0.717911,0.675735,5
24,0,upper,incongRight,1,0.785465,0.660825,5
24,4,blank,congLeft,1,0.498802083333333,0.4859475,12
24,4,blank,congRight,1,0.501782083333333,0.47661,12
24,4,blank,incongLeft,0.9,0.792148888888889,0.758385,9
24,4,blank,incongRight,0.666666666666667,0.8716275,0.814415,6
24,4,centre,congLeft,1,0.516965833333333,0.468265,12
24,4,centre,congRight,1,0.507254166666667,0.498025,12
24,4,centre,incongLeft,0.636363636363636,0.818997857142857,0.734635,7
24,4,centre,incongRight,0.7,0.880507857142857,0.833415,7
24,4,lower,congLeft,1,0.419581666666667,0.392655,6
24,4,lower,congRight,1,0.524908333333333,0.51022,6
24,4,lower,incongLeft,0.25,0.53652,0.53652,1
24,4,lower,incongRight,1,0.59836,0.59848,4
24,4,upper,congLeft,1,0.438058333333333,0.4207975,6
24,4,upper,congRight,1,0.524135833333333,0.4905,6
24,4,upper,incongLeft,0.6,0.607241666666667,0.611855,3
24,4,upper,incongRight,0.75,0.588791666666667,0.630135,3
24,7,blank,congLeft,1,0.48477625,0.482925,12
24,7,blank,congRight,1,0.503255833333333,0.5157675,12
24,7,blank,incongLeft,0.916666666666667,0.652354545454546,0.641865,11
24,7,blank,incongRight,0.833333333333333,0.7648425,0.7348375,10
24,7,centre,congLeft,1,0.474173333333333,0.4657325,12
24,7,centre,congRight,1,0.479197916666667,0.477225,12
24,7,centre,incongLeft,1,0.730828333333333,0.7086925,12
24,7,centre,incongRight,0.833333333333333,0.708093,0.73375,10
24,7,lower,congLeft,1,0.489261666666667,0.51693,6
24,7,lower,congRight,1,0.471595,0.4601175,6
24,7,lower,incongLeft,1,0.719703333333333,0.7070825,6
24,7,lower,incongRight,1,0.6112425,0.5919175,6
24,7,upper,congLeft,1,0.432809166666667,0.432385,6
24,7,upper,congRight,1,0.392650833333333,0.406165,6
24,7,upper,incongLeft,1,0.619834166666667,0.603715,6
24,7,upper,incongRight,1,0.62591,0.6071475,6
25,0,blank,congLeft,1,0.562272727272727,0.579,11
25,0,blank,congRight,1,0.575727272727273,0.581,11
25,0,blank,incongLeft,1,0.616,0.602,9
25,0,blank,incongRight,1,0.62425,0.6205,12
25,0,centre,congLeft,1,0.54,0.5285,12
25,0,centre,congRight,1,0.576,0.561,12
25,0,centre,incongLeft,1,0.6275,0.6385,10
25,0,centre,incongRight,0.909090909090909,0.6211,0.614,10
25,0,lower,congLeft,1,0.484833333333333,0.4975,6
25,0,lower,congRight,1,0.482333333333333,0.4655,6
25,0,lower,incongLeft,1,0.531833333333333,0.5385,6
25,0,lower,incongRight,1,0.524833333333333,0.5145,6
25,0,upper,congLeft,1,0.467166666666667,0.4515,6
25,0,upper,congRight,1,0.491333333333333,0.4885,6
25,0,upper,incongLeft,1,0.5298,0.512,5
25,0,upper,incongRight,1,0.537333333333333,0.5395,6
25,4,blank,congLeft,1,0.54675,0.54,12
25,4,blank,congRight,1,0.5535,0.5395,12
25,4,blank,incongLeft,0.9,0.637444444444444,0.635,9
25,4,blank,incongRight,1,0.641818181818182,0.649,11
25,4,centre,congLeft,1,0.54775,0.5385,12
25,4,centre,congRight,1,0.54825,0.539,12
25,4,centre,incongLeft,1,0.6282,0.63,10
25,4,centre,incongRight,0.909090909090909,0.5991,0.599,10
25,4,lower,congLeft,1,0.483666666666667,0.489,6
25,4,lower,congRight,1,0.5415,0.5135,6
25,4,lower,incongLeft,1,0.596,0.573,6
25,4,lower,incongRight,1,0.547666666666667,0.558,6
25,4,upper,congLeft,1,0.498333333333333,0.482,6
25,4,upper,congRight,1,0.497833333333333,0.4965,6
25,4,upper,incongLeft,0.833333333333333,0.5418,0.548,5
25,4,upper,incongRight,1,0.5525,0.5325,6
25,7,blank,congLeft,1,0.564333333333333,0.563,12
25,7,blank,congRight,1,0.549666666666667,0.5475,12
25,7,blank,incongLeft,1,0.603727272727273,0.597,11
25,7,blank,incongRight,0.75,0.617111111111111,0.614,9
25,7,centre,congLeft,0.916666666666667,0.518454545454546,0.53,11
25,7,centre,congRight,1,0.552416666666667,0.5485,12
25,7,centre,incongLeft,0.833333333333333,0.6173,0.6055,10
25,7,centre,incongRight,1,0.59875,0.581,12
25,7,lower,congLeft,1,0.477833333333333,0.4795,6
25,7,lower,congRight,1,0.477166666666667,0.4645,6
25,7,lower,incongLeft,1,0.5275,0.538,6
25,7,lower,incongRight,1,0.539666666666667,0.5325,6
25,7,upper,congLeft,1,0.4524,0.459,5
25,7,upper,congRight,1,0.4756,0.466,5
25,7,upper,incongLeft,1,0.5605,0.5465,6
25,7,upper,incongRight,1,0.527333333333333,0.5385,6
26,0,blank,congLeft,1,0.423842916666667,0.414075,12
26,0,blank,congRight,1,0.407298636363636,0.393385,11
26,0,blank,incongLeft,0.818181818181818,0.469454444444444,0.471905,9
26,0,blank,incongRight,0.818181818181818,0.465923888888889,0.468865,9
26,0,centre,congLeft,1,0.40532625,0.3960275,12
26,0,centre,congRight,1,0.378854583333333,0.379465,12
26,0,centre,incongLeft,0.818181818181818,0.468747222222222,0.468215,9
26,0,centre,incongRight,0.909090909090909,0.466852,0.4749775,10
26,0,lower,congLeft,1,0.3522175,0.34963,6
26,0,lower,congRight,1,0.38756,0.3875225,6
26,0,lower,incongLeft,0.833333333333333,0.43046,0.416965,5
26,0,lower,incongRight,1,0.4014975,0.3969125,6
26,0,upper,congLeft,1,0.3523025,0.32999,6
26,0,upper,congRight,1,0.332229166666667,0.3287925,6
26,0,upper,incongLeft,1,0.372829166666667,0.3628125,6
26,0,upper,incongRight,0.833333333333333,0.353257,0.34593,5
26,4,blank,congLeft,1,0.405793333333333,0.39914,12
26,4,blank,congRight,1,0.420997272727273,0.422035,11
26,4,blank,incongLeft,0.818181818181818,0.44374,0.45283,9
26,4,blank,incongRight,0.9,0.448436111111111,0.454305,9
26,4,centre,congLeft,1,0.404778333333333,0.3945,12
26,4,centre,congRight,1,0.363645416666667,0.366975,12
26,4,centre,incongLeft,0.727272727272727,0.459634375,0.4469275,8
26,4,centre,incongRight,0.75,0.426481111111111,0.43522,9
26,4,lower,congLeft,1,0.347165,0.3481725,6
26,4,lower,congRight,1,0.316275,0.3157925,6
26,4,lower,incongLeft,0.833333333333333,0.428149,0.41981,5
26,4,lower,incongRight,0.833333333333333,0.38193,0.379865,5
26,4,upper,congLeft,1,0.353379166666667,0.3268125,6
26,4,upper,congRight,1,0.336043333333333,0.3377975,6
26,4,upper,incongLeft,1,0.393140833333333,0.370515,6
26,4,upper,incongRight,1,0.367370833333333,0.35474,6
26,7,blank,congLeft,1,0.423887083333333,0.407855,12
26,7,blank,congRight,1,0.4099425,0.4031975,12
26,7,blank,incongLeft,0.909090909090909,0.4664525,0.4796075,10
26,7,blank,incongRight,1,0.451997142857143,0.445915,7
26,7,centre,congLeft,1,0.39129875,0.3975525,12
26,7,centre,congRight,1,0.379192083333333,0.371255,12
26,7,centre,incongLeft,0.75,0.466056666666667,0.45882,9
26,7,centre,incongRight,0.833333333333333,0.462943,0.4651025,10
26,7,lower,congLeft,1,0.326264166666667,0.312455,6
26,7,lower,congRight,1,0.333310833333333,0.332325,6
26,7,lower,incongLeft,1,0.39463,0.3808025,6
26,7,lower,incongRight,1,0.419384166666667,0.400695,6
26,7,upper,congLeft,1,0.32132,0.3176925,6
26,7,upper,congRight,1,0.3274625,0.3225975,6
26,7,upper,incongLeft,1,0.388835833333333,0.38516,6
26,7,upper,incongRight,1,0.368865833333333,0.373285,6
27,0,blank,congLeft,1,0.55244,0.5511,11
27,0,blank,congRight,1,0.610735833333333,0.61264,12
27,0,blank,incongLeft,1,0.705936818181818,0.72296,11
27,0,blank,incongRight,0.833333333333333,0.783743,0.7646,10
27,0,centre,congLeft,0.916666666666667,0.557765454545455,0.55767,11
27,0,centre,congRight,1,0.548787916666667,0.535305,12
27,0,centre,incongLeft,1,0.716240833333333,0.7285725,12
27,0,centre,incongRight,1,0.75333,0.7269275,10
27,0,lower,congLeft,1,0.499528333333333,0.5089225,6
27,0,lower,congRight,1,0.496438333333333,0.482475,6
27,0,lower,incongLeft,1,0.783522,0.75085,5
27,0,lower,incongRight,1,0.662617,0.67978,5
27,0,upper,congLeft,1,0.4971975,0.5096475,6
27,0,upper,congRight,1,0.553410833333333,0.5597975,6
27,0,upper,incongLeft,1,0.6043225,0.5747425,6
27,0,upper,incongRight,0.833333333333333,0.685358,0.650335,5
27,4,blank,congLeft,1,0.593671666666667,0.592735,12
27,4,blank,congRight,1,0.570829166666667,0.558385,12
27,4,blank,incongLeft,0.9,0.791795555555555,0.783955,9
27,4,blank,incongRight,0.909090909090909,0.7660285,0.77584,10
27,4,centre,congLeft,1,0.635504545454545,0.601825,11
27,4,centre,congRight,1,0.560127916666667,0.5511025,12
27,4,centre,incongLeft,0.916666666666667,0.754420909090909,0.750625,11
27,4,centre,incongRight,1,0.819796666666667,0.81745,9
27,4,lower,congLeft,1,0.555846666666667,0.56757,6
27,4,lower,congRight,1,0.484909166666667,0.461615,6
27,4,lower,incongLeft,1,0.72493,0.7589525,6
27,4,lower,incongRight,1,0.6384325,0.650825,4
27,4,upper,congLeft,1,0.52755,0.528365,6
27,4,upper,congRight,1,0.604406666666667,0.596125,6
27,4,upper,incongLeft,1,0.632139,0.56775,5
27,4,upper,incongRight,1,0.690308333333333,0.70091,6
27,7,blank,congLeft,1,0.639897083333333,0.58413,12
27,7,blank,congRight,1,0.560055,0.543415,12
27,7,blank,incongLeft,1,0.75603,0.7742375,12
27,7,blank,incongRight,0.9,0.710636111111111,0.691775,9
27,7,centre,congLeft,1,0.551164583333333,0.54227,12
27,7,centre,congRight,1,0.527974166666667,0.52607,12
27,7,centre,incongLeft,1,0.73446625,0.742645,12
27,7,centre,incongRight,0.916666666666667,0.761407727272727,0.73395,11
27,7,lower,congLeft,1,0.51153,0.509475,6
27,7,lower,congRight,1,0.502605,0.5021575,6
27,7,lower,incongLeft,1,0.722208333333333,0.6984875,6
27,7,lower,incongRight,1,0.604844166666667,0.586785,6
27,7,upper,congLeft,1,0.50029,0.5086275,6
27,7,upper,congRight,1,0.518956666666667,0.50517,6
27,7,upper,incongLeft,1,0.630015,0.610195,5
27,7,upper,incongRight,0.833333333333333,0.692603,0.683955,5
28,0,blank,congLeft,1,0.508262916666667,0.507355,12
28,0,blank,congRight,1,0.491320833333333,0.4934675,12
28,0,blank,incongLeft,1,0.601596818181818,0.60716,11
28,0,blank,incongRight,1,0.626918,0.648665,10
28,0,centre,congLeft,1,0.470182083333333,0.464585,12
28,0,centre,congRight,1,0.48751875,0.474315,12
28,0,centre,incongLeft,1,0.625785,0.619125,10
28,0,centre,incongRight,0.916666666666667,0.610931363636364,0.584265,11
28,0,lower,congLeft,1,0.456119166666667,0.443605,6
28,0,lower,congRight,1,0.460451666666667,0.452695,6
28,0,lower,incongLeft,1,0.506803333333333,0.5064175,6
28,0,lower,incongRight,1,0.534666,0.535255,5
28,0,upper,congLeft,1,0.465843333333333,0.4390425,6
28,0,upper,congRight,1,0.398431666666667,0.389175,6
28,0,upper,incongLeft,1,0.551740833333333,0.56284,6
28,0,upper,incongRight,1,0.491458333333333,0.4840125,6
28,4,blank,congLeft,1,0.54332875,0.570945,12
28,4,blank,congRight,1,0.512569583333333,0.5143125,12
28,4,blank,incongLeft,1,0.626667,0.629275,10
28,4,blank,incongRight,1,0.621285,0.60527,10
28,4,centre,congLeft,1,0.483897083333333,0.4874875,12
28,4,centre,congRight,1,0.486776666666667,0.4946975,12
28,4,centre,incongLeft,1,0.633891818181818,0.625335,11
28,4,centre,incongRight,1,0.647579166666667,0.662775,12
28,4,lower,congLeft,1,0.389990833333333,0.395,6
28,4,lower,congRight,1,0.426090833333333,0.430925,6
28,4,lower,incongLeft,1,0.551640833333333,0.5492625,6
28,4,lower,incongRight,1,0.5525275,0.53933,6
28,4,upper,congLeft,1,0.424724166666667,0.4217475,6
28,4,upper,congRight,1,0.432316666666667,0.425885,6
28,4,upper,incongLeft,1,0.526046666666667,0.5146625,6
28,4,upper,incongRight,1,0.530145833333333,0.5345425,6
28,7,blank,congLeft,1,0.49057875,0.4636775,12
28,7,blank,congRight,1,0.52212375,0.5059675,12
28,7,blank,incongLeft,1,0.607609583333333,0.6081275,12
28,7,blank,incongRight,1,0.637170454545455,0.651545,11
28,7,centre,congLeft,1,0.49179875,0.4904075,12
28,7,centre,congRight,1,0.4845225,0.46829,12
28,7,centre,incongLeft,1,0.613902272727273,0.60161,11
28,7,centre,incongRight,1,0.609453181818182,0.60624,11
28,7,lower,congLeft,1,0.408344166666667,0.405805,6
28,7,lower,congRight,1,0.448994166666667,0.4659825,6
28,7,lower,incongLeft,1,0.578906666666667,0.5734075,6
28,7,lower,incongRight,1,0.524525833333333,0.5235975,6
28,7,upper,congLeft,1,0.437385,0.440295,6
28,7,upper,congRight,1,0.387199166666667,0.3892825,6
28,7,upper,incongLeft,0.833333333333333,0.525229,0.536685,5
28,7,upper,incongRight,1,0.553031666666667,0.564735,6
29,0,blank,congLeft,1,0.616641666666667,0.5926,12
29,0,blank,congRight,1,0.6323,0.63125,12
29,0,blank,incongLeft,1,0.663454545454545,0.678,11
29,0,blank,incongRight,1,0.70968,0.7052,10
29,0,centre,congLeft,1,0.591754545454545,0.5594,11
29,0,centre,congRight,1,0.565725,0.5601,12
29,0,centre,incongLeft,1,0.677918181818182,0.6669,11
29,0,centre,incongRight,1,0.695025,0.69825,12
29,0,lower,congLeft,1,0.4787,0.4731,6
29,0,lower,congRight,1,0.469316666666667,0.46875,6
29,0,lower,incongLeft,0.833333333333333,0.6051,0.5534,5
29,0,lower,incongRight,1,0.60308,0.5913,5
29,0,upper,congLeft,1,0.51315,0.4846,6
29,0,upper,congRight,1,0.484333333333333,0.4608,6
29,0,upper,incongLeft,1,0.6155,0.6151,6
29,0,upper,incongRight,1,0.61066,0.5926,5
29,4,blank,congLeft,1,0.563554545454545,0.5315,11
29,4,blank,congRight,1,0.557866666666667,0.55815,12
29,4,blank,incongLeft,1,0.653991666666667,0.6793,12
29,4,blank,incongRight,1,0.705125,0.69725,12
29,4,centre,congLeft,1,0.562118181818182,0.5519,11
29,4,centre,congRight,1,0.547427272727273,0.5243,11
29,4,centre,incongLeft,1,0.621281818181818,0.6491,11
29,4,centre,incongRight,1,0.695191666666667,0.7055,12
29,4,lower,congLeft,1,0.4989,0.4726,6
29,4,lower,congRight,1,0.4385,0.42255,6
29,4,lower,incongLeft,1,0.598283333333333,0.60035,6
29,4,lower,incongRight,1,0.605766666666667,0.56205,6
29,4,upper,congLeft,1,0.437833333333333,0.4272,6
29,4,upper,congRight,1,0.487733333333333,0.4899,6
29,4,upper,incongLeft,1,0.525133333333333,0.49065,6
29,4,upper,incongRight,1,0.6132,0.5761,5
29,7,blank,congLeft,1,0.534983333333333,0.5338,12
29,7,blank,congRight,1,0.611208333333333,0.6075,12
29,7,blank,incongLeft,1,0.684736363636364,0.6719,11
29,7,blank,incongRight,1,0.653736363636364,0.6291,11
29,7,centre,congLeft,0.916666666666667,0.540818181818182,0.5503,11
29,7,centre,congRight,1,0.552691666666667,0.52385,12
29,7,centre,incongLeft,1,0.635208333333333,0.6396,12
29,7,centre,incongRight,1,0.618691666666667,0.60775,12
29,7,lower,congLeft,1,0.5012,0.4919,6
29,7,lower,congRight,1,0.468733333333333,0.46695,6
29,7,lower,incongLeft,1,0.567616666666667,0.57035,6
29,7,lower,incongRight,1,0.5912,0.59735,6
29,7,upper,congLeft,1,0.4379,0.43215,6
29,7,upper,congRight,1,0.447366666666667,0.4421,6
29,7,upper,incongLeft,1,0.525633333333333,0.5208,6
29,7,upper,incongRight,1,0.592216666666667,0.5813,6
30,0,blank,congLeft,1,0.479695,0.47521,12
30,0,blank,congRight,1,0.489407083333333,0.5003875,12
30,0,blank,incongLeft,0.9,0.609995,0.62249,9
30,0,blank,incongRight,1,0.616264545454545,0.61393,11
30,0,centre,congLeft,1,0.464773333333333,0.460395,12
30,0,centre,congRight,1,0.476130416666667,0.480135,12
30,0,centre,incongLeft,1,0.616394,0.605575,10
30,0,centre,incongRight,1,0.632442,0.6511525,10
30,0,lower,congLeft,1,0.370679166666667,0.365195,6
30,0,lower,congRight,1,0.401848333333333,0.382935,6
30,0,lower,incongLeft,1,0.519506666666667,0.509165,6
30,0,lower,incongRight,1,0.569303333333333,0.5732175,6
30,0,upper,congLeft,1,0.391695,0.390325,6
30,0,upper,congRight,1,0.358004166666667,0.34882,6
30,0,upper,incongLeft,1,0.531058333333333,0.54558,6
30,0,upper,incongRight,0.833333333333333,0.469216,0.47504,5
30,4,blank,congLeft,1,0.433692083333333,0.442115,12
30,4,blank,congRight,1,0.438839583333333,0.4367975,12
30,4,blank,incongLeft,1,0.630775833333333,0.6266175,12
30,4,blank,incongRight,1,0.583299166666667,0.57804,12
30,4,centre,congLeft,1,0.43530875,0.42738,12
30,4,centre,congRight,1,0.418260416666667,0.405625,12
30,4,centre,incongLeft,1,0.591617083333333,0.594255,12
30,4,centre,incongRight,1,0.599938181818182,0.589965,11
30,4,lower,congLeft,1,0.354645,0.3485925,6
30,4,lower,congRight,1,0.37107,0.376615,6
30,4,lower,incongLeft,0.833333333333333,0.543782,0.56442,5
30,4,lower,incongRight,1,0.566794,0.51992,5
30,4,upper,congLeft,1,0.372000833333333,0.36278,6
30,4,upper,congRight,1,0.371229166666667,0.359065,6
30,4,upper,incongLeft,1,0.573108,0.578975,5
30,4,upper,incongRight,1,0.46518,0.4615025,6
30,7,blank,congLeft,1,0.468347083333333,0.46705,12
30,7,blank,congRight,1,0.478858333333333,0.454995,12
30,7,blank,incongLeft,1,0.602077916666667,0.58304,12
30,7,blank,incongRight,1,0.608390416666667,0.6007525,12
30,7,centre,congLeft,1,0.43717,0.4312775,12
30,7,centre,congRight,1,0.428332083333333,0.43063,12
30,7,centre,incongLeft,1,0.615268636363636,0.613155,11
30,7,centre,incongRight,1,0.590424090909091,0.58035,11
30,7,lower,congLeft,1,0.353000833333333,0.352065,6
30,7,lower,congRight,1,0.36726,0.367685,6
30,7,lower,incongLeft,1,0.487421666666667,0.507815,6
30,7,lower,incongRight,0.833333333333333,0.541423,0.54997,5
30,7,upper,congLeft,1,0.367955,0.371185,6
30,7,upper,congRight,1,0.336619166666667,0.337605,6
30,7,upper,incongLeft,0.833333333333333,0.520827,0.51198,5
30,7,upper,incongRight,1,0.457506666666667,0.448405,6
31,0,blank,congLeft,1,0.45008625,0.443065,12
31,0,blank,congRight,1,0.457712272727273,0.43394,11
31,0,blank,incongLeft,1,0.619215833333333,0.6190425,12
31,0,blank,incongRight,0.916666666666667,0.606153636363636,0.599145,11
31,0,centre,congLeft,1,0.45333625,0.45216,12
31,0,centre,congRight,1,0.460511666666667,0.4724875,12
31,0,centre,incongLeft,1,0.6211215,0.6122,10
31,0,centre,incongRight,0.909090909090909,0.59943,0.5802775,10
31,0,lower,congLeft,1,0.439494166666667,0.43629,6
31,0,lower,congRight,1,0.407969166666667,0.413755,6
31,0,lower,incongLeft,0.833333333333333,0.483622,0.472995,5
31,0,lower,incongRight,0.833333333333333,0.524787,0.51094,5
31,0,upper,congLeft,1,0.435115833333333,0.4271,6
31,0,upper,congRight,1,0.40829,0.41194,6
31,0,upper,incongLeft,1,0.505696666666667,0.503055,6
31,0,upper,incongRight,1,0.555496666666667,0.4936375,6
31,4,blank,congLeft,1,0.465977777777778,0.47203,9
31,4,blank,congRight,1,0.473264545454545,0.467205,11
31,4,blank,incongLeft,1,0.659632083333333,0.6557825,12
31,4,blank,incongRight,1,0.578280625,0.575645,8
31,4,centre,congLeft,1,0.446245,0.4389,12
31,4,centre,congRight,1,0.477397083333333,0.46428,12
31,4,centre,incongLeft,1,0.598115454545455,0.59981,11
31,4,centre,incongRight,1,0.628462727272727,0.612545,11
31,4,lower,congLeft,1,0.489813333333333,0.4811625,6
31,4,lower,congRight,1,0.430210833333333,0.4281325,6
31,4,lower,incongLeft,1,0.506790833333333,0.50004,6
31,4,lower,incongRight,1,0.583132,0.50528,5
31,4,upper,congLeft,1,0.404519166666667,0.3998525,6
31,4,upper,congRight,1,0.403093333333333,0.38343,6
31,4,upper,incongLeft,0.833333333333333,0.558901,0.536105,5
31,4,upper,incongRight,1,0.561798333333333,0.499325,6
31,7,blank,congLeft,1,0.479638636363636,0.472625,11
31,7,blank,congRight,1,0.46008875,0.4561475,12
31,7,blank,incongLeft,0.888888888888889,0.615085,0.60205,8
31,7,blank,incongRight,1,0.619344583333333,0.60565,12
31,7,centre,congLeft,1,0.4741675,0.4577875,12
31,7,centre,congRight,1,0.426579583333333,0.4349675,12
31,7,centre,incongLeft,1,0.622065416666667,0.639115,12
31,7,centre,incongRight,0.833333333333333,0.645248,0.618455,10
31,7,lower,congLeft,1,0.4539875,0.45225,6
31,7,lower,congRight,1,0.429195833333333,0.43301,6
31,7,lower,incongLeft,1,0.524595,0.5146625,6
31,7,lower,incongRight,1,0.548209,0.545835,5
31,7,upper,congLeft,1,0.4471325,0.4492325,6
31,7,upper,congRight,1,0.377828333333333,0.35684,6
31,7,upper,incongLeft,1,0.5329075,0.5366875,6
31,7,upper,incongRight,1,0.528334166666667,0.527925,6
32,0,blank,congLeft,1,0.512002083333333,0.5013025,12
32,0,blank,congRight,1,0.54842875,0.534425,12
32,0,blank,incongLeft,1,0.632435454545455,0.64089,11
32,0,blank,incongRight,0.909090909090909,0.633172,0.62178,10
32,0,centre,congLeft,1,0.4742085,0.48292,10
32,0,centre,congRight,1,0.508047083333333,0.48551,12
32,0,centre,incongLeft,0.916666666666667,0.626083636363636,0.621185,11
32,0,centre,incongRight,1,0.647023333333333,0.6399375,12
32,0,lower,congLeft,1,0.410680833333333,0.4101175,6
32,0,lower,congRight,1,0.4156225,0.421625,6
32,0,lower,incongLeft,1,0.552558333333333,0.5517675,6
32,0,lower,incongRight,0.833333333333333,0.505001,0.491845,5
32,0,upper,congLeft,1,0.4258425,0.42535,6
32,0,upper,congRight,1,0.4319875,0.43339,6
32,0,upper,incongLeft,0.833333333333333,0.554452,0.562585,5
32,0,upper,incongRight,1,0.543815,0.543195,5
32,4,blank,congLeft,1,0.512678636363636,0.511585,11
32,4,blank,congRight,1,0.502136666666667,0.5117575,12
32,4,blank,incongLeft,0.909090909090909,0.6657925,0.6698775,10
32,4,blank,incongRight,0.916666666666667,0.641722727272727,0.61996,11
32,4,centre,congLeft,1,0.498970416666667,0.490975,12
32,4,centre,congRight,0.916666666666667,0.486271363636364,0.464395,11
32,4,centre,incongLeft,1,0.614477083333333,0.600615,12
32,4,centre,incongRight,1,0.622762,0.6183025,10
32,4,lower,congLeft,1,0.4833975,0.415615,6
32,4,lower,congRight,1,0.4742425,0.43431,6
32,4,lower,incongLeft,1,0.563153333333333,0.546835,6
32,4,lower,incongRight,1,0.513221666666667,0.5030575,6
32,4,upper,congLeft,1,0.489403333333333,0.5028125,6
32,4,upper,congRight,1,0.401375,0.4125475,6
32,4,upper,incongLeft,1,0.517324166666667,0.51163,6
32,4,upper,incongRight,1,0.56029,0.53453,6
32,7,blank,congLeft,1,0.547025833333333,0.5210925,12
32,7,blank,congRight,1,0.552346666666667,0.5119375,12
32,7,blank,incongLeft,1,0.622756818181818,0.618255,11
32,7,blank,incongRight,0.916666666666667,0.592732727272727,0.593405,11
32,7,centre,congLeft,1,0.5110475,0.519685,12
32,7,centre,congRight,1,0.4927125,0.473855,12
32,7,centre,incongLeft,0.8,0.61159625,0.599505,8
32,7,centre,incongRight,1,0.618109583333333,0.610935,12
32,7,lower,congLeft,1,0.435188,0.42118,5
32,7,lower,congRight,1,0.433739166666667,0.4588425,6
32,7,lower,incongLeft,0.8,0.53700625,0.53495,4
32,7,lower,incongRight,1,0.5473675,0.540305,6
32,7,upper,congLeft,1,0.4109425,0.41737,6
32,7,upper,congRight,1,0.443435833333333,0.4278075,6
32,7,upper,incongLeft,1,0.491233,0.502755,5
32,7,upper,incongRight,1,0.568458333333333,0.5620475,6
33,0,blank,congLeft,1,0.529657916666667,0.5277875,12
33,0,blank,congRight,1,0.552916666666667,0.5367825,12
33,0,blank,incongLeft,1,0.642800833333333,0.6471775,12
33,0,blank,incongRight,1,0.668014166666667,0.6791,12
33,0,centre,congLeft,1,0.4945725,0.492725,12
33,0,centre,congRight,1,0.5047125,0.5026225,12
33,0,centre,incongLeft,1,0.652501666666667,0.654215,12
33,0,centre,incongRight,1,0.646104166666667,0.636955,12
33,0,lower,congLeft,1,0.4933725,0.468225,6
33,0,lower,congRight,1,0.509111666666667,0.5038275,6
33,0,lower,incongLeft,1,0.592788333333333,0.579515,6
33,0,lower,incongRight,1,0.582339166666667,0.587865,6
33,0,upper,congLeft,1,0.470034,0.46419,5
33,0,upper,congRight,1,0.434119166666667,0.42877,6
33,0,upper,incongLeft,1,0.5376025,0.545165,6
33,0,upper,incongRight,1,0.614097,0.60274,5
33,4,blank,congLeft,1,0.544944166666667,0.534405,12
33,4,blank,congRight,1,0.567734166666667,0.570415,12
33,4,blank,incongLeft,1,0.6814235,0.6846925,10
33,4,blank,incongRight,1,0.666866111111111,0.677705,9
33,4,centre,congLeft,1,0.511925833333333,0.5031725,12
33,4,centre,congRight,1,0.516955,0.4957975,12
33,4,centre,incongLeft,1,0.683055833333333,0.6782375,12
33,4,centre,incongRight,1,0.685214166666667,0.6868475,12
33,4,lower,congLeft,1,0.4536575,0.4409875,6
33,4,lower,congRight,1,0.489841666666667,0.490085,6
33,4,lower,incongLeft,1,0.552249166666667,0.547065,6
33,4,lower,incongRight,1,0.605560833333333,0.5980525,6
33,4,upper,congLeft,1,0.4701225,0.46976,6
33,4,upper,congRight,1,0.452156,0.438965,5
33,4,upper,incongLeft,1,0.595869166666667,0.591595,6
