version,block,frequency,trial,change,response,RT,loads,ID,gender,hand,age,resp_type
ChD_BB_v3,1,7,40,0,Correct,0.880466233151546,5,S02,F,R,20,4
ChD_BB_v3,1,7,41,1,Correct,0.980514668260375,6,S02,F,R,20,1
ChD_BB_v3,1,7,42,1,Wrong,1.07055863532447,6,S02,F,R,20,2
ChD_BB_v3,1,7,43,1,Correct,1.51076854127691,7,S02,F,R,20,1
ChD_BB_v3,1,7,44,0,Correct,0.840449384969979,6,S02,F,R,20,4
ChD_BB_v3,1,7,45,0,Correct,1.49076062918526,5,S02,F,R,20,4
ChD_BB_v3,1,7,46,1,Wrong,1.91096330571185,7,S02,F,R,20,2
ChD_BB_v3,1,7,47,0,Correct,0.940495772082731,5,S02,F,R,20,4
ChD_BB_v3,1,7,48,0,Wrong,0.970541602823064,5,S02,F,R,20,3
ChD_BB_v3,1,7,49,1,Correct,1.05055413655962,7,S02,F,R,20,1
ChD_BB_v3,1,7,50,1,Wrong,1.71086745949155,5,S02,F,R,20,2
ChD_BB_v3,1,7,51,1,Wrong,1.71086609416083,6,S02,F,R,20,2
ChD_BB_v3,1,7,52,0,Wrong,1.2006201332355,7,S02,F,R,20,3
ChD_BB_v3,1,7,53,1,Wrong,1.81091487060257,6,S02,F,R,20,2
ChD_BB_v3,1,7,54,0,Correct,1.23063524403422,5,S02,F,R,20,4
ChD_BB_v3,1,7,55,0,Correct,1.13058919825392,7,S02,F,R,20,4
ChD_BB_v3,1,7,56,0,Correct,0.730395799150151,5,S02,F,R,20,4
ChD_BB_v3,1,7,57,1,Correct,1.36069810727597,6,S02,F,R,20,1
ChD_BB_v3,1,7,58,1,Wrong,1.24063937074605,7,S02,F,R,20,2
ChD_BB_v3,1,7,59,0,Correct,0.950498874796745,6,S02,F,R,20,4
ChD_BB_v3,1,7,60,1,Wrong,1.00052531101392,6,S02,F,R,20,2
ChD_BB_v3,1,7,61,1,Correct,1.10057442878856,5,S02,F,R,20,1
ChD_BB_v3,1,7,62,1,Correct,1.31067679104921,6,S02,F,R,20,1
ChD_BB_v3,1,7,63,1,Wrong,0.83053655958955,5,S02,F,R,20,2
ChD_BB_v3,1,7,64,0,Correct,1.00052496968101,5,S02,F,R,20,4
ChD_BB_v3,1,7,65,0,Correct,1.63082659514147,7,S02,F,R,20,4
ChD_BB_v3,1,7,66,0,Correct,0.830443892926528,6,S02,F,R,20,4
ChD_BB_v3,1,7,67,1,Correct,1.00052428701565,5,S02,F,R,20,1
ChD_BB_v3,1,7,68,0,Wrong,1.61082380303978,6,S02,F,R,20,3
ChD_BB_v3,1,7,69,1,Wrong,1.69085613407265,6,S02,F,R,20,2
ChD_BB_v3,1,7,70,0,Correct,0.840448019638807,5,S02,F,R,20,4
ChD_BB_v3,1,7,71,1,Correct,1.09057030207628,7,S02,F,R,20,1
ChD_BB_v3,1,7,72,0,Correct,1.87096045217037,6,S02,F,R,20,4
ChD_BB_v3,2,0,1,1,Correct,1.15061281164974,5,S02,F,R,20,1
ChD_BB_v3,2,0,2,0,Correct,1.86093721082713,7,S02,F,R,20,4
ChD_BB_v3,2,0,3,1,Wrong,1.25064486278904,6,S02,F,R,20,2
ChD_BB_v3,2,0,4,1,Correct,0.900476193239274,7,S02,F,R,20,1
ChD_BB_v3,2,0,5,0,Correct,1.03053973914683,6,S02,F,R,20,4
ChD_BB_v3,2,0,6,1,Correct,1.47075032776462,6,S02,F,R,20,1
ChD_BB_v3,2,0,7,1,Wrong,0.910488853268766,5,S02,F,R,20,2
ChD_BB_v3,2,0,8,1,Correct,1.12058268221266,5,S02,F,R,20,1
ChD_BB_v3,2,0,9,1,Wrong,1.37071452196516,7,S02,F,R,20,2
ChD_BB_v3,2,0,10,0,Correct,1.67084753931564,6,S02,F,R,20,4
ChD_BB_v3,2,0,11,0,Correct,1.0905754220667,5,S02,F,R,20,4
ChD_BB_v3,2,0,12,1,Correct,0.970508152219113,5,S02,F,R,20,1
ChD_BB_v3,2,0,13,0,Correct,0.990519477638013,6,S02,F,R,20,4
ChD_BB_v3,2,0,14,0,Correct,1.68085166602747,6,S02,F,R,20,4
ChD_BB_v3,2,0,15,1,Wrong,1.50076373189927,6,S02,F,R,20,2
ChD_BB_v3,2,0,16,0,Correct,1.31067337772242,6,S02,F,R,20,4
ChD_BB_v3,2,0,17,0,Correct,1.06055382594684,5,S02,F,R,20,4
ChD_BB_v3,2,0,18,0,Correct,1.3206775044347,6,S02,F,R,20,4
ChD_BB_v3,2,0,19,0,Wrong,2.03101931157988,7,S02,F,R,20,3
ChD_BB_v3,2,0,20,1,Correct,1.73087571291611,7,S02,F,R,20,1
ChD_BB_v3,2,0,21,0,Correct,1.39071151141061,6,S02,F,R,20,4
ChD_BB_v3,2,0,22,0,Correct,1.41072078883344,6,S02,F,R,20,4
ChD_BB_v3,2,0,23,0,Correct,1.95098151922368,7,S02,F,R,20,4
ChD_BB_v3,2,0,24,0,Correct,1.76088911705076,5,S02,F,R,20,4
ChD_BB_v3,2,0,25,0,Correct,0.910481343949819,5,S02,F,R,20,4
ChD_BB_v3,2,0,26,1,Correct,1.83092244136131,7,S02,F,R,20,1
ChD_BB_v3,2,0,27,1,Correct,1.0905685954122,5,S02,F,R,20,1
ChD_BB_v3,2,0,28,1,Correct,0.840445630309823,6,S02,F,R,20,1
ChD_BB_v3,2,0,29,0,Correct,0.800431512789692,7,S02,F,R,20,4
ChD_BB_v3,2,0,30,0,Correct,1.0905679127473,5,S02,F,R,20,4
ChD_BB_v3,2,0,31,1,Wrong,0.980514326927923,5,S02,F,R,20,2
ChD_BB_v3,2,0,32,0,Correct,0.920486835992815,6,S02,F,R,20,4
ChD_BB_v3,2,0,33,1,Correct,0.910481343949364,7,S02,F,R,20,1
ChD_BB_v3,2,0,34,1,Wrong,0.860457979726989,5,S02,F,R,20,2
ChD_BB_v3,2,0,35,1,Wrong,1.66084170593974,5,S02,F,R,20,2
ChD_BB_v3,2,0,36,0,Correct,0.820437376885266,7,S02,F,R,20,4
ChD_BB_v3,2,0,37,0,Correct,0.820447275533652,5,S02,F,R,20,4
ChD_BB_v3,2,0,38,0,Correct,1.00052428701565,7,S02,F,R,20,4
ChD_BB_v3,2,0,39,1,Correct,0.590326419867147,6,S02,F,R,20,1
ChD_BB_v3,2,0,40,1,Wrong,1.61081731771864,7,S02,F,R,20,2
ChD_BB_v3,2,0,41,1,Correct,0.830441844930451,5,S02,F,R,20,1
ChD_BB_v3,2,0,42,0,Correct,1.56079361216336,7,S02,F,R,20,4
ChD_BB_v3,2,0,43,1,Wrong,0.740403339189679,5,S02,F,R,20,2
ChD_BB_v3,2,0,44,0,Correct,1.51076888260981,6,S02,F,R,20,4
ChD_BB_v3,2,0,45,1,Correct,1.18065625306154,6,S02,F,R,20,1
ChD_BB_v3,2,0,46,0,Correct,0.740409141845457,5,S02,F,R,20,4
ChD_BB_v3,2,0,47,0,Correct,1.37070155132289,6,S02,F,R,20,4
ChD_BB_v3,2,0,48,0,Wrong,0.900476193239274,6,S02,F,R,20,3
ChD_BB_v3,2,0,49,0,Wrong,0.800428440795349,7,S02,F,R,20,3
ChD_BB_v3,2,0,50,0,Correct,0.820441131544967,7,S02,F,R,20,4
ChD_BB_v3,2,0,51,1,Correct,1.75088396634067,5,S02,F,R,20,1
ChD_BB_v3,2,0,52,1,Wrong,0.860457638394082,7,S02,F,R,20,2
ChD_BB_v3,2,0,53,1,Wrong,1.39071185274398,7,S02,F,R,20,2
ChD_BB_v3,2,0,54,1,Correct,0.730394092486981,5,S02,F,R,20,1
ChD_BB_v3,2,0,55,1,Wrong,0.910480661284005,6,S02,F,R,20,2
ChD_BB_v3,2,0,56,0,Correct,1.01053182705518,6,S02,F,R,20,4
ChD_BB_v3,2,0,57,0,Correct,1.13058919825392,7,S02,F,R,20,4
ChD_BB_v3,2,0,58,1,Correct,1.13058715025785,5,S02,F,R,20,1
ChD_BB_v3,2,0,59,0,Correct,0.810576430633314,5,S02,F,R,20,4
ChD_BB_v3,2,0,60,0,Correct,1.0705866246051,7,S02,F,R,20,4
ChD_BB_v3,2,0,61,1,Wrong,1.1505950623495,6,S02,F,R,20,2
ChD_BB_v3,2,0,62,1,Correct,1.08056788202717,6,S02,F,R,20,1
ChD_BB_v3,2,0,63,1,Correct,1.01052807239502,5,S02,F,R,20,1
ChD_BB_v3,2,0,64,0,Correct,1.07055897665738,7,S02,F,R,20,4
ChD_BB_v3,2,0,65,1,Wrong,0.380226105602569,6,S02,F,R,20,2
ChD_BB_v3,2,0,66,0,Correct,0.990519136305561,7,S02,F,R,20,4
ChD_BB_v3,2,0,67,1,Correct,0.810435298169064,5,S02,F,R,20,1
ChD_BB_v3,2,0,68,0,Correct,1.31067440172068,7,S02,F,R,20,4
ChD_BB_v3,2,0,69,1,Correct,1.28066031492022,6,S02,F,R,20,1
ChD_BB_v3,2,0,70,1,Wrong,1.1906146411925,5,S02,F,R,20,2
ChD_BB_v3,2,0,71,1,Wrong,1.11059937679497,7,S02,F,R,20,2
ChD_BB_v3,2,0,72,0,Correct,1.6608423886051,7,S02,F,R,20,4
ChD_BB_v3,3,4,1,1,Wrong,1.51076854127691,6,S02,F,R,20,2
ChD_BB_v3,3,4,2,0,Correct,0.990519477638468,6,S02,F,R,20,4
ChD_BB_v3,3,4,3,1,Correct,1.22063384798338,7,S02,F,R,20,1
ChD_BB_v3,3,4,4,0,Correct,1.13082271236329,6,S02,F,R,20,4
ChD_BB_v3,3,4,5,1,Correct,1.36069878994133,5,S02,F,R,20,1
ChD_BB_v3,3,4,6,0,Correct,1.30067027500795,5,S02,F,R,20,4
ChD_BB_v3,3,4,7,1,Wrong,1.45074378100369,6,S02,F,R,20,2
ChD_BB_v3,3,4,8,1,Wrong,1.50076714522606,6,S02,F,R,20,2
ChD_BB_v3,3,4,9,0,Correct,0.800434243451127,5,S02,F,R,20,4
ChD_BB_v3,3,4,10,0,Correct,1.59080974695944,6,S02,F,R,20,4
ChD_BB_v3,3,4,11,1,Correct,0.990520160303372,6,S02,F,R,20,1
ChD_BB_v3,3,4,12,0,Correct,0.930495058697247,6,S02,F,R,20,4
ChD_BB_v3,3,4,13,1,Wrong,1.3707394392519,5,S02,F,R,20,2
ChD_BB_v3,3,4,14,0,Correct,0.820437035552814,5,S02,F,R,20,4
ChD_BB_v3,3,4,15,0,Correct,0.970510541548097,5,S02,F,R,20,4
ChD_BB_v3,3,4,16,1,Wrong,1.47074998643217,5,S02,F,R,20,2
ChD_BB_v3,3,4,17,0,Correct,0.860456955728723,7,S02,F,R,20,4
ChD_BB_v3,3,4,18,1,Correct,1.07056136598591,7,S02,F,R,20,1
ChD_BB_v3,3,4,19,0,Wrong,1.78089941847139,7,S02,F,R,20,3
ChD_BB_v3,3,4,20,1,Correct,0.720389624441796,6,S02,F,R,20,1
ChD_BB_v3,3,4,21,0,Correct,0.78041813937517,7,S02,F,R,20,4
ChD_BB_v3,3,4,22,0,Correct,1.38070738469879,6,S02,F,R,20,4
ChD_BB_v3,3,4,23,1,Correct,1.54078433474099,5,S02,F,R,20,1
ChD_BB_v3,3,4,24,1,Correct,0.88046589181864,5,S02,F,R,20,1
ChD_BB_v3,3,4,25,0,Correct,1.66084204727264,7,S02,F,R,20,4
ChD_BB_v3,3,4,26,0,Correct,1.51077161327125,6,S02,F,R,20,4
ChD_BB_v3,3,4,27,0,Correct,0.6703652362207,6,S02,F,R,20,4
ChD_BB_v3,3,4,28,1,Correct,1.81091487060211,7,S02,F,R,20,1
ChD_BB_v3,3,4,29,0,Correct,0.930489938706828,5,S02,F,R,20,4
ChD_BB_v3,3,4,30,0,Correct,1.57079876287391,6,S02,F,R,20,4
ChD_BB_v3,3,4,31,0,Correct,0.710386180394876,5,S02,F,R,20,4
ChD_BB_v3,3,4,32,0,Correct,1.46076087835824,6,S02,F,R,20,4
ChD_BB_v3,3,4,33,0,Correct,0.920485470662097,5,S02,F,R,20,4
ChD_BB_v3,3,4,34,1,Correct,1.33068265514524,7,S02,F,R,20,1
ChD_BB_v3,3,4,35,0,Correct,0.860460710388425,7,S02,F,R,20,4
ChD_BB_v3,3,4,36,1,Correct,0.840452798296319,5,S02,F,R,20,1
ChD_BB_v3,3,4,37,1,Correct,1.81091896659518,5,S02,F,R,20,1
ChD_BB_v3,3,4,38,0,Correct,0.900477899902899,7,S02,F,R,20,4
ChD_BB_v3,3,4,39,0,Correct,1.84092656807405,7,S02,F,R,20,4
ChD_BB_v3,3,4,40,1,Wrong,1.67084685665028,7,S02,F,R,20,2
ChD_BB_v3,3,4,41,0,Correct,0.9004816545626,6,S02,F,R,20,4
ChD_BB_v3,3,4,42,1,Correct,1.42072696354225,5,S02,F,R,20,1
ChD_BB_v3,3,4,43,1,Wrong,1.7008612847832,7,S02,F,R,20,2
ChD_BB_v3,3,4,44,0,Correct,0.950505360117882,6,S02,F,R,20,4
ChD_BB_v3,3,4,45,0,Correct,0.970513272209532,6,S02,F,R,20,4
ChD_BB_v3,3,4,46,1,Correct,1.46075814769681,7,S02,F,R,20,1
ChD_BB_v3,3,4,47,1,Correct,1.44073726496243,5,S02,F,R,20,1
ChD_BB_v3,3,4,48,1,Correct,1.01053046172446,7,S02,F,R,20,1
ChD_BB_v3,3,4,49,1,Wrong,1.60081558033535,7,S02,F,R,20,2
ChD_BB_v3,3,4,50,1,Wrong,0.970510541548097,7,S02,F,R,20,2
ChD_BB_v3,3,4,51,1,Correct,1.35069363923124,6,S02,F,R,20,1
ChD_BB_v3,3,4,52,0,Correct,1.38070772603124,6,S02,F,R,20,4
ChD_BB_v3,3,4,53,0,Correct,0.700380347018972,5,S02,F,R,20,4
ChD_BB_v3,3,4,54,0,Correct,1.91096262304604,7,S02,F,R,20,4
ChD_BB_v3,3,4,55,0,Wrong,1.4007159794558,5,S02,F,R,20,3
ChD_BB_v3,3,4,56,1,Wrong,1.03053837381611,6,S02,F,R,20,2
ChD_BB_v3,3,4,57,1,Correct,1.11057753150212,7,S02,F,R,20,1
ChD_BB_v3,3,4,58,1,Wrong,1.63082761913973,5,S02,F,R,20,2
ChD_BB_v3,3,4,59,1,Correct,0.780422918032682,6,S02,F,R,20,1
ChD_BB_v3,3,4,60,1,Wrong,1.24064005341186,5,S02,F,R,20,2
ChD_BB_v3,3,4,61,0,Correct,1.01053012039155,5,S02,F,R,20,4
ChD_BB_v3,3,4,62,1,Wrong,1.19069291556798,7,S02,F,R,20,2
ChD_BB_v3,3,4,63,0,Correct,0.800428440795349,5,S02,F,R,20,4
ChD_BB_v3,3,4,64,0,Correct,0.720389283109344,6,S02,F,R,20,4
ChD_BB_v3,3,4,65,0,Correct,1.48075513714226,7,S02,F,R,20,4
ChD_BB_v3,3,4,66,0,Correct,1.53078020802871,5,S02,F,R,20,4
ChD_BB_v3,3,4,67,0,Correct,0.970514296207798,5,S02,F,R,20,4
ChD_BB_v3,3,4,68,1,Wrong,1.3907104874128,7,S02,F,R,20,2
ChD_BB_v3,3,4,69,1,Wrong,1.13058851558857,7,S02,F,R,20,2
ChD_BB_v3,3,4,70,1,Correct,0.6803703869317,7,S02,F,R,20,1
ChD_BB_v3,3,4,71,1,Wrong,1.59081316028669,6,S02,F,R,20,2
ChD_BB_v3,3,4,72,1,Wrong,1.11058640615269,6,S02,F,R,20,2
ChD_BB_v3,4,7,1,1,Correct,1.38071694201427,5,S02,F,R,20,1
ChD_BB_v3,4,7,2,1,Correct,0.960507438833629,5,S02,F,R,20,1
ChD_BB_v3,4,7,3,0,Correct,0.910482709280536,5,S02,F,R,20,4
ChD_BB_v3,4,7,4,0,Correct,1.20063242121287,5,S02,F,R,20,4
ChD_BB_v3,4,7,5,1,Correct,0.800429123461163,6,S02,F,R,20,1
ChD_BB_v3,4,7,6,1,Correct,0.920485811994549,5,S02,F,R,20,1
ChD_BB_v3,4,7,7,0,Correct,1.62091962873273,7,S02,F,R,20,4
ChD_BB_v3,4,7,8,1,Wrong,0.800428782128256,7,S02,F,R,20,2
ChD_BB_v3,4,7,9,0,Correct,0.810438711496313,5,S02,F,R,20,4
ChD_BB_v3,4,7,10,1,Wrong,0.710386521727783,5,S02,F,R,20,2
ChD_BB_v3,4,7,11,0,Correct,1.24064517340228,6,S02,F,R,20,4
ChD_BB_v3,4,7,12,0,Correct,0.910484074611254,7,S02,F,R,20,4
ChD_BB_v3,4,7,13,1,Correct,0.960536452112974,7,S02,F,R,20,1
ChD_BB_v3,4,7,14,1,Correct,0.700380347018972,7,S02,F,R,20,1
ChD_BB_v3,4,7,15,0,Correct,0.660359744178159,5,S02,F,R,20,4
ChD_BB_v3,4,7,16,0,Correct,1.61083404302107,6,S02,F,R,20,4
ChD_BB_v3,4,7,17,0,Correct,0.830442868928717,6,S02,F,R,20,4
ChD_BB_v3,4,7,18,1,Wrong,1.02053663643236,5,S02,F,R,20,2
ChD_BB_v3,4,7,19,1,Wrong,0.820441131545422,5,S02,F,R,20,2
ChD_BB_v3,4,7,20,1,Correct,0.730394433819433,7,S02,F,R,20,1
ChD_BB_v3,4,7,21,1,Wrong,0.950500581460369,6,S02,F,R,20,2
ChD_BB_v3,4,7,22,0,Correct,1.59080804029627,7,S02,F,R,20,4
ChD_BB_v3,4,7,23,0,Wrong,1.25064520412241,6,S02,F,R,20,3
ChD_BB_v3,4,7,24,1,Wrong,0.930492328035357,7,S02,F,R,20,2
ChD_BB_v3,4,7,25,1,Wrong,1.69085954739945,7,S02,F,R,20,2
ChD_BB_v3,4,7,26,1,Wrong,1.22064033330452,5,S02,F,R,20,2
ChD_BB_v3,4,7,27,0,Correct,1.41072147149925,5,S02,F,R,20,4
ChD_BB_v3,4,7,28,1,Wrong,1.4007197341155,7,S02,F,R,20,2
ChD_BB_v3,4,7,29,1,Wrong,1.59080769896337,6,S02,F,R,20,2
ChD_BB_v3,4,7,30,0,Correct,0.700380347018972,7,S02,F,R,20,4
ChD_BB_v3,4,7,31,0,Correct,0.650358348127315,6,S02,F,R,20,4
ChD_BB_v3,4,7,32,0,Correct,1.58080698557788,5,S02,F,R,20,4
ChD_BB_v3,4,7,33,1,Correct,0.890472407859902,7,S02,F,R,20,1
ChD_BB_v3,4,7,34,0,Correct,1.72087124487092,6,S02,F,R,20,4
ChD_BB_v3,4,7,35,0,Correct,1.1706063877684,5,S02,F,R,20,4
ChD_BB_v3,4,7,36,1,Wrong,1.59080769896382,5,S02,F,R,20,2
ChD_BB_v3,4,7,37,0,Correct,0.730395116484792,7,S02,F,R,20,4
ChD_BB_v3,4,7,38,1,Wrong,0.700382395015504,7,S02,F,R,20,2
ChD_BB_v3,4,7,39,1,Correct,0.940495772082731,7,S02,F,R,20,1
ChD_BB_v3,4,7,40,0,Correct,0.610385531862989,7,S02,F,R,20,4
ChD_BB_v3,4,7,41,1,Correct,0.710385497729972,5,S02,F,R,20,1
ChD_BB_v3,4,7,42,0,Correct,1.24063868808069,5,S02,F,R,20,4
ChD_BB_v3,4,7,43,0,Correct,1.47075817841648,6,S02,F,R,20,4
ChD_BB_v3,4,7,44,1,Correct,0.900480289231882,7,S02,F,R,20,1
ChD_BB_v3,4,7,45,0,Correct,0.570318166442589,7,S02,F,R,20,4
ChD_BB_v3,4,7,46,1,Correct,0.930491304037546,6,S02,F,R,20,1
ChD_BB_v3,4,7,47,0,Correct,0.660361109508422,7,S02,F,R,20,4
ChD_BB_v3,4,7,48,1,Wrong,1.00052462834856,5,S02,F,R,20,2
ChD_BB_v3,4,7,49,0,Correct,0.920486835992815,7,S02,F,R,20,4
ChD_BB_v3,4,7,50,0,Correct,1.26065172016321,6,S02,F,R,20,4
ChD_BB_v3,4,7,51,0,Correct,0.850452487683992,7,S02,F,R,20,4
ChD_BB_v3,4,7,52,1,Correct,1.14059093563722,6,S02,F,R,20,1
ChD_BB_v3,4,7,53,1,Correct,1.02053527110164,5,S02,F,R,20,1
ChD_BB_v3,4,7,54,0,Correct,0.90048779855083,5,S02,F,R,20,4
ChD_BB_v3,4,7,55,0,Correct,0.750405417905426,7,S02,F,R,20,4
ChD_BB_v3,4,7,56,1,Wrong,0.890472407859447,6,S02,F,R,20,2
ChD_BB_v3,4,7,57,1,Correct,1.40072519543837,6,S02,F,R,20,1
ChD_BB_v3,4,7,58,0,Correct,0.820439766214249,6,S02,F,R,20,4
ChD_BB_v3,4,7,59,0,Correct,0.670366260218966,6,S02,F,R,20,4
ChD_BB_v3,4,7,60,0,Wrong,1.85093308411485,5,S02,F,R,20,3
ChD_BB_v3,4,7,61,0,Correct,0.660361450841328,6,S02,F,R,20,4
ChD_BB_v3,4,7,62,0,Correct,0.810435639502425,7,S02,F,R,20,4
ChD_BB_v3,4,7,63,1,Correct,0.86045729706163,5,S02,F,R,20,1
ChD_BB_v3,4,7,64,1,Correct,0.970508152219568,7,S02,F,R,20,1
ChD_BB_v3,4,7,65,1,Wrong,0.690375878974696,5,S02,F,R,20,2
ChD_BB_v3,4,7,66,1,Wrong,0.880466574484453,6,S02,F,R,20,2
ChD_BB_v3,4,7,67,0,Correct,0.740406069851115,5,S02,F,R,20,4
ChD_BB_v3,4,7,68,0,Correct,1.580803913584,6,S02,F,R,20,4
ChD_BB_v3,4,7,69,1,Wrong,1.17060707043376,6,S02,F,R,20,2
ChD_BB_v3,4,7,70,0,Correct,1.76089184771219,6,S02,F,R,20,4
ChD_BB_v3,4,7,71,1,Wrong,0.680371069596604,6,S02,F,R,20,2
ChD_BB_v3,4,7,72,1,Correct,0.770414012662436,6,S02,F,R,20,1
ChD_BB_v3,5,4,1,0,Correct,0.840487614230533,7,S02,F,R,20,4
ChD_BB_v3,5,4,2,0,Correct,0.730394433818979,7,S02,F,R,20,4
ChD_BB_v3,5,4,3,0,Correct,0.830450036914758,5,S02,F,R,20,4
ChD_BB_v3,5,4,4,0,Correct,0.770414353995343,5,S02,F,R,20,4
ChD_BB_v3,5,4,5,1,Correct,1.67084719798364,5,S02,F,R,20,1
ChD_BB_v3,5,4,6,0,Correct,1.05054833390429,5,S02,F,R,20,4
ChD_BB_v3,5,4,7,1,Wrong,0.680370045599248,6,S02,F,R,20,2
ChD_BB_v3,5,4,8,1,Wrong,1.08056788202763,7,S02,F,R,20,2
ChD_BB_v3,5,4,9,0,Wrong,0.930501885350836,6,S02,F,R,20,3
ChD_BB_v3,5,4,10,1,Wrong,1.32067852843296,6,S02,F,R,20,2
ChD_BB_v3,5,4,11,1,Correct,0.790422266086539,5,S02,F,R,20,1
ChD_BB_v3,5,4,12,1,Wrong,0.88046759848181,6,S02,F,R,20,2
ChD_BB_v3,5,4,13,1,Correct,1.15059949967456,5,S02,F,R,20,1
ChD_BB_v3,5,4,14,0,Correct,0.890472407859447,7,S02,F,R,20,4
ChD_BB_v3,5,4,15,1,Correct,0.920487859990626,5,S02,F,R,20,1
ChD_BB_v3,5,4,16,0,Correct,0.900480971896786,5,S02,F,R,20,4
ChD_BB_v3,5,4,17,0,Wrong,1.19061566519122,6,S02,F,R,20,3
ChD_BB_v3,5,4,18,0,Correct,1.16060226105566,5,S02,F,R,20,4
ChD_BB_v3,5,4,19,0,Correct,1.24064039474431,7,S02,F,R,20,4
ChD_BB_v3,5,4,20,0,Correct,1.3506950045615,6,S02,F,R,20,4
ChD_BB_v3,5,4,21,1,Wrong,1.01053216838763,7,S02,F,R,20,2
ChD_BB_v3,5,4,22,1,Correct,0.700382395015049,6,S02,F,R,20,1
ChD_BB_v3,5,4,23,0,Wrong,1.14059571429428,5,S02,F,R,20,3
ChD_BB_v3,5,4,24,0,Correct,0.740399243196616,5,S02,F,R,20,4
ChD_BB_v3,5,4,25,0,Correct,1.33072429773395,5,S02,F,R,20,4
ChD_BB_v3,5,4,26,1,Wrong,1.00052394568365,6,S02,F,R,20,2
ChD_BB_v3,5,4,27,1,Wrong,0.950501605458635,7,S02,F,R,20,2
ChD_BB_v3,5,4,28,0,Correct,0.710384815064613,6,S02,F,R,20,4
ChD_BB_v3,5,4,29,0,Wrong,2.42120824263892,7,S02,F,R,20,3
ChD_BB_v3,5,4,30,1,Wrong,1.0105744936417,7,S02,F,R,20,2
ChD_BB_v3,5,4,31,1,Wrong,1.10057408745565,5,S02,F,R,20,2
ChD_BB_v3,5,4,32,0,Correct,1.21068535505837,6,S02,F,R,20,4
ChD_BB_v3,5,4,33,0,Correct,1.20062286389693,7,S02,F,R,20,4
