ID,version,Load,frequency,HR,FAR,Acc,RT,K,dPrime,criterion,Acc_bsl,K_bsl
S03,ChD_BB_v3,6,7,0.846153846153846,0.227272727272727,0.8125,0.781539519931432,4.80542986425339,1.7679348275495,-0.13610881901145,-0.048780487804878,-0.0629806299177496
S03,ChD_BB_v3,7,7,0.695652173913043,0.12,0.791666666666667,0.81628580051712,4.57905138339921,1.68692300593742,0.33152528909738,-0.0256410256410257,-0.0405797101449278
S04,ChD_BB_v3,5,0,0.666666666666667,0,0.854166666666667,0.827663830529289,3.33333333333333,Inf,Inf,0,0
S04,ChD_BB_v3,6,0,0.818181818181818,0.0384615384615385,0.895833333333333,0.821438329005595,4.86545454545455,2.67728290705609,0.43018358499066,0,0
S04,ChD_BB_v3,7,0,0.379310344827586,0.105263157894737,0.583333333333333,0.891373804238643,2.14401622718053,0.944826949064064,0.779706045733188,0,0
S04,ChD_BB_v3,5,4,0.888888888888889,0,0.9375,0.598968011337137,4.44444444444444,Inf,Inf,0.0975609756097561,0.333333333333334
S04,ChD_BB_v3,6,4,0.72,0,0.854166666666667,0.632803158629752,4.32,Inf,Inf,-0.0465116279069768,-0.112107623318386
S04,ChD_BB_v3,7,4,0.6,0,0.833333333333333,0.688209211573948,4.2,Inf,Inf,0.428571428571429,0.958940397350993
S04,ChD_BB_v3,5,7,0.75,0,0.875,0.757319798651235,3.75,Inf,Inf,0.0243902439024391,0.125
S04,ChD_BB_v3,6,7,0.730769230769231,0,0.854166666666667,0.698582158379089,4.38461538461538,Inf,Inf,-0.0465116279069768,-0.0988271817868231
S04,ChD_BB_v3,7,7,0.681818181818182,0,0.854166666666667,0.713731163671704,4.77272727272727,Inf,Inf,0.464285714285714,1.2260686333534
S05,ChD_BB_v3,5,0,0.758620689655172,0.0526315789473684,0.833333333333333,0.709874538676311,3.72605363984674,2.32172885406023,0.458991831608155,0,0
S05,ChD_BB_v3,6,0,0.5625,0.125,0.770833333333333,0.679023260380227,3,1.30766006498618,0.496519347882919,0,0
S05,ChD_BB_v3,7,0,0.666666666666667,0.0476190476190476,0.791666666666667,0.763247270001227,4.55,2.09911849324254,0.618831947325811,0,0
S05,ChD_BB_v3,5,4,0.851851851851852,0.0476190476190476,0.895833333333333,0.797430393375807,4.22222222222222,2.71279998881968,0.311991199537242,0.075,0.133161953727507
S05,ChD_BB_v3,6,4,0.904761904761905,0.148148148148148,0.875,0.792215893239576,5.32919254658385,2.35358051165837,-0.132381460956591,0.135135135135135,0.77639751552795
S05,ChD_BB_v3,7,4,0.791666666666667,0.0416666666666667,0.875,0.789719864427879,5.47826086956522,2.54388219762216,0.459723297311166,0.105263157894737,0.204013377926421
S05,ChD_BB_v3,5,7,0.9,0,0.9375,0.782883434628485,4.5,Inf,Inf,0.125,0.207712082262211
S05,ChD_BB_v3,6,7,0.76,0.0434782608695652,0.854166666666667,0.759491388656549,4.49454545454546,2.41797786934982,0.502686371834821,0.108108108108108,0.498181818181818
S05,ChD_BB_v3,7,7,0.777777777777778,0.0476190476190476,0.854166666666667,0.789505927337618,5.36666666666667,2.43310086773347,0.451840760080346,0.0789473684210526,0.17948717948718
S06,ChD_BB_v3,5,0,0.545454545454545,0.230769230769231,0.666666666666667,0.966045543493593,2.04545454545455,0.850501211697558,0.311065311527351,0,0
S06,ChD_BB_v3,6,0,0.481481481481481,0.142857142857143,0.645833333333333,1.01181844553827,2.37037037037037,1.02113479910761,0.557003124324335,0,0
S06,ChD_BB_v3,7,0,0.565217391304348,0.04,0.770833333333333,1.00529847746586,3.82971014492754,1.9148968483315,0.79323764708642,0,0
S06,ChD_BB_v3,5,4,0.625,0.125,0.75,0.86971841520043,2.85714285714286,1.46898874434038,0.415855008205817,0.125,0.396825396825397
S06,ChD_BB_v3,6,4,0.407407407407407,0.0952380952380952,0.625,0.895304852088087,2.07017543859649,1.07495252287116,0.771695455350198,-0.0322580645161291,-0.126644736842105
S06,ChD_BB_v3,7,4,0.476190476190476,0,0.770833333333333,0.963550476071507,3.33333333333333,Inf,Inf,0,-0.12961210974456
S06,ChD_BB_v3,5,7,0.592592592592593,0,0.75,0.929654210201546,2.96296296296296,Inf,Inf,0.125,0.448559670781893
S06,ChD_BB_v3,6,7,0.45,0.0714285714285714,0.708333333333333,1.15510171196004,2.44615384615385,1.33957244583045,0.795447569770298,0.0967741935483871,0.0319711538461542
S06,ChD_BB_v3,7,7,0.4,0.0869565217391304,0.645833333333333,1.03761607017806,2.4,1.10639028080281,0.806542243537203,-0.162162162162162,-0.373320719016083
S07,ChD_BB_v3,5,0,0.692307692307692,0.136363636363636,0.75,1.0099947087479,3.21862348178138,1.59920578546687,0.297200669360079,0,0
S07,ChD_BB_v3,6,0,0.758620689655172,0.0526315789473684,0.833333333333333,1.07973473832747,4.47126436781609,2.32172885406023,0.458991831608155,0,0
S07,ChD_BB_v3,7,0,0.705882352941177,0.161290322580645,0.770833333333333,1.05677177799915,4.54524886877828,1.53056371246972,0.223886771105774,0,0
S07,ChD_BB_v3,5,4,0.666666666666667,0.285714285714286,0.6875,1.18841121110084,2.66666666666667,0.996676121228321,0.0676107613187028,-0.0833333333333333,-0.171488469601677
S07,ChD_BB_v3,6,4,0.684210526315789,0.137931034482759,0.770833333333333,1.09973579063229,3.8021052631579,1.56916763527706,0.305078164307579,-0.075,-0.149657691787309
S07,ChD_BB_v3,7,4,0.576923076923077,0.272727272727273,0.625,1.33679533666962,2.92788461538461,0.798613489007163,0.205278602079655,-0.189189189189189,-0.355836236933798
S07,ChD_BB_v3,5,7,0.619047619047619,0.185185185185185,0.729166666666667,1.14845838751691,2.66233766233766,1.1987602669398,0.296399685413691,-0.0277777777777778,-0.172833455852324
S07,ChD_BB_v3,6,7,0.56,0.304347826086957,0.625,1.17947765015354,2.205,0.662905429368107,0.180483499187276,-0.25,-0.506850899742931
S07,ChD_BB_v3,7,7,0.576923076923077,0.136363636363636,0.708333333333333,1.23570244272556,3.57085020242915,1.29083170451744,0.451387709834794,-0.0810810810810811,-0.214377406931964
S08,ChD_BB_v3,5,0,0.846153846153846,0.227272727272727,0.8125,0.940029329023436,4.00452488687783,1.7679348275495,-0.13610881901145,0,0
S08,ChD_BB_v3,6,0,0.681818181818182,0.307692307692308,0.6875,0.919415764367905,3.24242424242424,0.975191344365623,0.0148065511905441,0,0
S08,ChD_BB_v3,7,0,0.541666666666667,0.166666666666667,0.6875,0.973976656159966,3.15,1.07205502171578,0.431394055243813,0,0
S08,ChD_BB_v3,5,4,0.772727272727273,0.0769230769230769,0.854166666666667,0.931748235268945,3.76893939393939,2.17393546703615,0.339109138754773,0.0512820512820512,-0.0588298236603321
S08,ChD_BB_v3,6,4,0.62962962962963,0.333333333333333,0.645833333333333,0.966892230624624,2.66666666666667,0.761599871021877,0.0499273637845192,-0.0606060606060606,-0.177570093457944
S08,ChD_BB_v3,7,4,0.652173913043478,0.28,0.6875,1.0476881277133,3.6183574879227,0.974037765460688,0.0958226245408723,0,0.148684916800859
S08,ChD_BB_v3,5,7,0.631578947368421,0.206896551724138,0.729166666666667,1.04352353179842,2.67734553775744,1.15327496240122,0.240599340828789,-0.102564102564103,-0.331419927859442
S08,ChD_BB_v3,6,7,0.583333333333333,0.291666666666667,0.645833333333333,1.13718280065784,2.47058823529412,0.758950676946023,0.169046944225087,-0.0606060606060606,-0.238042880703683
S08,ChD_BB_v3,7,7,0.620689655172414,0.105263157894737,0.708333333333333,1.06700417480346,4.03245436105477,1.55941209146638,0.472413474532032,0.0303030303030304,0.280144241604688
S09,ChD_BB_v3,5,0,0.666666666666667,0,0.833333333333333,0.947905639967583,3.33333333333333,Inf,Inf,0,0
S09,ChD_BB_v3,6,0,0.5,0.0555555555555556,0.666666666666667,0.916496393789733,2.82352941176471,1.59321881802305,0.796609409011525,0,0
S09,ChD_BB_v3,7,0,0.380952380952381,0.037037037037037,0.6875,0.873897695177723,2.5,1.48317511320487,1.04456800465864,0,0
S09,ChD_BB_v3,5,4,0.625,0,0.8125,0.86134859401763,3.125,Inf,Inf,-0.025,-0.0624999999999999
S09,ChD_BB_v3,6,4,0.260869565217391,0,0.645833333333333,0.805092690061353,1.56521739130435,Inf,Inf,-0.0312499999999999,-0.445652173913043
S09,ChD_BB_v3,7,4,0.32,0.0434782608695652,0.625,0.901929339987722,2.02363636363636,1.24397650739522,1.08968705281212,-0.0909090909090909,-0.190545454545454
S09,ChD_BB_v3,5,7,0.555555555555556,0,0.75,0.860272559793581,2.77777777777778,Inf,Inf,-0.1,-0.166666666666667
S09,ChD_BB_v3,6,7,0.388888888888889,0,0.770833333333333,0.697014666131508,2.33333333333333,Inf,Inf,0.15625,-0.173611111111111
S09,ChD_BB_v3,7,7,0.259259259259259,0,0.583333333333333,0.73574724776131,1.81481481481481,Inf,Inf,-0.151515151515151,-0.274074074074074
S10,ChD_BB_v3,5,0,0.863636363636364,0.230769230769231,0.8125,0.831155558491014,4.11363636363636,1.83311947946964,-0.180243822358692,0,0
S10,ChD_BB_v3,6,0,0.818181818181818,0.153846153846154,0.833333333333333,0.888839343322797,4.71074380165289,1.92853410132359,0.0558091821244081,0,0
S10,ChD_BB_v3,7,0,0.642857142857143,0.1,0.75,0.877593673952272,4.22222222222222,1.64765792234517,0.457722604372015,0,0
S10,ChD_BB_v3,5,4,0.814814814814815,0.0476190476190476,0.875,0.970488295027872,4.02777777777778,2.56417101283067,0.386305687531745,0.0769230769230769,-0.0208717004297116
S10,ChD_BB_v3,6,4,0.736842105263158,0.172413793103448,0.791666666666667,1.0206578857073,4.09210526315789,1.57830959217418,0.155514795307388,-0.0500000000000001,-0.131325023084026
S10,ChD_BB_v3,7,4,0.692307692307692,0.0454545454545455,0.8125,1.08833932485995,4.74358974358974,2.19302385295825,0.594109703105771,0.0833333333333333,0.123481781376518
S10,ChD_BB_v3,5,7,0.863636363636364,0.0384615384615385,0.916666666666667,0.837817690675206,4.29090909090909,2.86562860061222,0.336010738212596,0.128205128205128,0.0430939226519336
S10,ChD_BB_v3,6,7,0.851851851851852,0.0952380952380952,0.875,0.859480098822595,5.01754385964912,2.35358051165837,0.132381460956591,0.05,0.0651277316097262
S10,ChD_BB_v3,7,7,0.695652173913043,0.08,0.8125,0.906748634325156,4.68431001890359,1.91700777418096,0.446567673219152,0.0833333333333333,0.109441846582429
S11,ChD_BB_v3,5,0,0.6,0.173913043478261,0.708333333333333,0.997630045364401,2.57894736842105,1.1921614200127,0.342733606870552,0,0
S11,ChD_BB_v3,6,0,0.714285714285714,0.0740740740740741,0.833333333333333,1.07544753585787,4.14857142857143,2.01205241485104,0.440077385492656,0,0
S11,ChD_BB_v3,7,0,0.307692307692308,0.0454545454545455,0.604166666666667,1.07086104520534,1.92307692307692,1.18821940621154,1.09651192647913,0,0
S11,ChD_BB_v3,5,4,0.416666666666667,0,0.708333333333333,0.672452067840282,2.08333333333333,Inf,Inf,0,-0.192176870748299
S11,ChD_BB_v3,6,4,0.36,0,0.666666666666667,0.667044417900145,2.16,Inf,Inf,-0.2,-0.479338842975207
S11,ChD_BB_v3,7,4,0.130434782608696,0,0.583333333333333,0.637291526435579,0.91304347826087,Inf,Inf,-0.0344827586206895,-0.525217391304348
S11,ChD_BB_v3,5,7,0.461538461538462,0.0909090909090909,0.666666666666667,0.719470948422495,2.03846153846154,1.2386191208293,0.715868175704288,-0.0588235294117648,-0.209576138147567
S11,ChD_BB_v3,6,7,0.222222222222222,0,0.708333333333333,0.708027303807745,1.33333333333333,Inf,Inf,-0.15,-0.67860422405877
S11,ChD_BB_v3,7,7,0.5,0,0.708333333333333,0.776060704460831,3.5,Inf,Inf,0.172413793103448,0.82
S12,ChD_BB_v3,5,0,0.807692307692308,0.0909090909090909,0.854166666666667,0.916516712067179,3.94230769230769,2.20460150940782,0.232876981415025,0,0
S12,ChD_BB_v3,6,0,0.826086956521739,0.16,0.833333333333333,0.937111335195016,4.75776397515528,1.93327220008666,0.0278217831664249,0,0
S12,ChD_BB_v3,7,0,0.739130434782609,0.08,0.833333333333333,0.837465801163754,5.01512287334594,2.04573845022874,0.382202335195264,0,0
S12,ChD_BB_v3,5,4,0.826086956521739,0.08,0.875,0.951738790196253,4.05482041587902,2.34388587718654,0.233128621716365,0.0243902439024391,0.028539812808336
S12,ChD_BB_v3,6,4,0.791666666666667,0.0416666666666667,0.854166666666667,1.09940973632459,4.69565217391304,2.54388219762216,0.459723297311166,0.0249999999999999,-0.0130548302872064
S12,ChD_BB_v3,7,4,0.6,0.0869565217391304,0.75,1.03780698739084,3.93333333333333,1.61308448707441,0.553195140401403,-0.1,-0.215705490639528
S12,ChD_BB_v3,5,7,0.826086956521739,0.12,0.854166666666667,0.857635288672136,4.01185770750988,2.11380110894299,0.118086237594593,0,0.0176419550756774
S12,ChD_BB_v3,6,7,0.6,0.0434782608695652,0.75,0.884380922325253,3.49090909090909,1.96502240964553,0.729164101686965,-0.1,-0.266271065748873
S12,ChD_BB_v3,7,7,0.583333333333333,0.166666666666667,0.708333333333333,0.893419177002174,3.5,1.17784996034963,0.378496585926888,-0.15,-0.302110817941952
S13,ChD_BB_v3,5,0,0.736842105263158,0,0.895833333333333,0.880794375041842,3.68421052631579,Inf,Inf,0,0
S13,ChD_BB_v3,6,0,0.666666666666667,0.125,0.770833333333333,0.976872560679997,3.71428571428571,1.58107667967147,0.359811040540275,0,0
S13,ChD_BB_v3,7,0,0.586206896551724,0.157894736842105,0.6875,0.953530636571552,3.56034482758621,1.22094634758993,0.392674793867568,0,0
S13,ChD_BB_v3,5,4,0.590909090909091,0,0.8125,0.845572856240043,2.95454545454545,Inf,Inf,-0.0930232558139535,-0.198051948051948
S13,ChD_BB_v3,6,4,0.461538461538462,0.0454545454545455,0.6875,0.869753361353916,2.61538461538462,1.59406301429526,0.893590122437269,-0.108108108108108,-0.29585798816568
S13,ChD_BB_v3,7,4,0.333333333333333,0.0416666666666667,0.645833333333333,0.808063500465687,2.1304347826087,1.30093709682679,1.08119584770885,-0.0606060606060606,-0.401621223286662
S13,ChD_BB_v3,5,7,0.708333333333333,0,0.854166666666667,0.74428843019637,3.54166666666667,Inf,Inf,-0.0465116279069768,-0.0386904761904761
S13,ChD_BB_v3,6,7,0.65,0,0.854166666666667,0.730738554346575,3.9,Inf,Inf,0.108108108108108,0.0500000000000003
S13,ChD_BB_v3,7,7,0.428571428571429,0.05,0.645833333333333,0.794389015604816,2.78947368421053,1.46484125715877,0.912432998372089,-0.0606060606060606,-0.216515865936026
S14,ChD_BB_v3,5,0,0.652173913043478,0.12,0.770833333333333,0.855817419835355,3.02371541501976,1.56618305025556,0.391895266938309,0,0
S14,ChD_BB_v3,6,0,0.482758620689655,0.105263157894737,0.645833333333333,0.859154603936532,2.53144016227181,1.2088883291124,0.647675355709018,0,0
S14,ChD_BB_v3,7,0,0.65,0.0714285714285714,0.8125,0.869575389163232,4.36153846153846,1.85055425909309,0.539956663138977,0,0
S14,ChD_BB_v3,5,4,0.695652173913043,0.16,0.770833333333333,1.02046811162011,3.18840579710145,1.50639409708108,0.241260834669212,0,0.0544662309368191
S14,ChD_BB_v3,6,4,0.727272727272727,0.0384615384615385,0.854166666666667,0.96565433861243,4.29818181818182,2.37341038510194,0.582119845967735,0.32258064516129,0.69791958041958
S14,ChD_BB_v3,7,4,0.481481481481481,0,0.708333333333333,1.15406614774556,3.37037037037037,Inf,Inf,-0.128205128205128,-0.227251943301326
S14,ChD_BB_v3,5,7,0.681818181818182,0.0769230769230769,0.8125,1.10883985967258,3.27651515151515,1.89886599326511,0.47664387564029,0.054054054054054,0.0836056644880171
S14,ChD_BB_v3,6,7,0.64,0.130434782608696,0.729166666666667,1.07283705795474,3.516,1.48279702481983,0.382939719158723,0.129032258064516,0.388932692307692
S14,ChD_BB_v3,7,7,0.56,0.304347826086957,0.625,1.09300132970854,2.5725,0.662905429368107,0.180483499187276,-0.230769230769231,-0.410185185185185
S15,ChD_BB_v3,5,0,0.56,0.0869565217391304,0.729166666666667,0.677018623514195,2.59047619047619,1.51070659943538,0.604384084220914,0,0
S15,ChD_BB_v3,6,0,0.642857142857143,0.05,0.770833333333333,0.691813145859705,3.74436090225564,2.01095998375204,0.639373635075452,0,0
S15,ChD_BB_v3,7,0,0.684210526315789,0.137931034482759,0.791666666666667,0.684101644640864,4.43578947368421,1.56916763527706,0.305078164307579,0,0
S15,ChD_BB_v3,5,4,0.551724137931034,0.0526315789473684,0.6875,0.650128302850611,2.63409961685824,1.74987484194535,0.744918837665593,-0.0571428571428571,0.0168399256254223
S15,ChD_BB_v3,6,4,0.666666666666667,0.0833333333333333,0.791666666666667,0.714956331984072,3.81818181818182,1.8137214263961,0.476133413902591,0.0270270270270269,0.0197152245345016
S15,ChD_BB_v3,7,4,0.421052631578947,0.0689655172413793,0.729166666666667,0.66492898296753,2.64717348927875,1.28433853461203,0.841370592095282,-0.0789473684210526,-0.403223821828473
S15,ChD_BB_v3,5,7,0.625,0,0.8125,0.602605112160022,3.125,Inf,Inf,0.114285714285714,0.206341911764706
S15,ChD_BB_v3,6,7,0.692307692307692,0.0454545454545455,0.8125,0.615319400137774,4.06593406593407,2.19302385295825,0.594109703105771,0.054054054054054,0.0858819894964472
S15,ChD_BB_v3,7,7,0.409090909090909,0.115384615384615,0.666666666666667,0.613653874974941,2.32411067193676,0.968495584727693,0.714131909943078,-0.157894736842105,-0.4760547844471
S16,ChD_BB_v3,5,0,0.84,0.130434782608696,0.854166666666667,0.649321684384242,4.08,2.11879611477839,0.064940174179443,0,0
S16,ChD_BB_v3,6,0,0.894736842105263,0.0689655172413793,0.916666666666667,0.689300525914306,5.32163742690059,2.73565937966652,0.115710169568039,0,0
S16,ChD_BB_v3,7,0,0.75,0.2,0.770833333333333,0.755517817368821,4.8125,1.516110983769,0.0835657416884162,0,0
S16,ChD_BB_v3,5,4,0.909090909090909,0.192307692307692,0.854166666666667,0.622039263082455,4.43722943722944,2.20460150940782,-0.232876981415025,0,0.0875562346150581
S16,ChD_BB_v3,6,4,0.772727272727273,0.115384615384615,0.833333333333333,0.657232201197691,4.45849802371541,1.94623829707023,0.225260553771811,-0.0909090909090908,-0.162194327411719
S16,ChD_BB_v3,7,4,0.642857142857143,0.3,0.666666666666667,0.729279561224722,3.42857142857143,0.890506869508611,0.0791470779537355,-0.135135135135135,-0.287569573283859
S16,ChD_BB_v3,5,7,0.84,0.173913043478261,0.833333333333333,0.660772166971182,4.03157894736842,1.93327220008666,-0.0278217831664249,-0.0243902439024389,-0.0118679050567596
S16,ChD_BB_v3,6,7,0.863636363636364,0.230769230769231,0.8125,0.716166157996783,4.93636363636364,1.83311947946964,-0.180243822358692,-0.113636363636364,-0.0723976023976022
S16,ChD_BB_v3,7,7,0.8,0.217391304347826,0.791666666666667,0.7249068053486,5.21111111111111,1.62265504509562,-0.0302937110251028,0.0270270270270269,0.0828282828282829
S17,ChD_BB_v3,5,0,0.391304347826087,0,0.708333333333333,0.833627690498984,1.95652173913043,Inf,Inf,0,0
S17,ChD_BB_v3,6,0,0.6,0,0.833333333333333,0.783238361136931,3.6,Inf,Inf,0,0
S17,ChD_BB_v3,7,0,0.413793103448276,0.0526315789473684,0.604166666666667,0.943663986928167,2.66858237547893,1.40205787871087,0.918827319282834,0,0
S17,ChD_BB_v3,5,4,0.52,0.0869565217391304,0.708333333333333,0.685153651248448,2.37142857142857,1.40989096740334,0.654791900236936,0,0.212063492063492
S17,ChD_BB_v3,6,4,0.730769230769231,0.136363636363636,0.791666666666667,0.748251410454957,4.12955465587044,1.71194466668949,0.24083122874877,-0.0500000000000001,0.147098515519568
S17,ChD_BB_v3,7,4,0.523809523809524,0.037037037037037,0.770833333333333,0.792606857215021,3.53846153846154,1.8458726610464,0.863219230737877,0.275862068965517,0.32597051190016
S17,ChD_BB_v3,5,7,0.714285714285714,0.0740740740740741,0.833333333333333,0.647674811846422,3.45714285714286,2.01205241485104,0.440077385492656,0.176470588235294,0.766984126984127
S17,ChD_BB_v3,6,7,0.666666666666667,0.142857142857143,0.75,0.696193597547599,3.66666666666667,1.4982978231736,0.318421612291342,-0.1,0.0185185185185183
S17,ChD_BB_v3,7,7,0.583333333333333,0.0833333333333333,0.75,0.68349346357226,3.81818181818182,1.59342252134856,0.586282866426357,0.241379310344828,0.430790315212426
S18,ChD_BB_v3,5,0,0.619047619047619,0.222222222222222,0.708333333333333,1.17492183504444,2.55102040816327,1.06769012184259,0.23086461286509,0,0
S18,ChD_BB_v3,6,0,0.620689655172414,0.157894736842105,0.708333333333333,1.12036891174333,3.29741379310345,1.31044053886369,0.347927698230689,0,0
S18,ChD_BB_v3,7,0,0.5,0.115384615384615,0.708333333333333,1.17759055978286,3.04347826086956,1.19837970230692,0.599189851153462,0,0
S18,ChD_BB_v3,5,4,0.703703703703704,0.333333333333333,0.6875,1.22798793659723,2.77777777777778,0.96581011438178,-0.0521777578954323,-0.0294117647058824,0.0888888888888889
S18,ChD_BB_v3,6,4,0.391304347826087,0.08,0.666666666666667,1.20407188590877,2.03024574669187,1.12915049720167,0.840496311708796,-0.0588235294117648,-0.38429148597057
S18,ChD_BB_v3,7,4,0.545454545454545,0.153846153846154,0.6875,1.24500242139392,3.2396694214876,1.13426152710763,0.452945469232387,-0.0294117647058824,0.0644628099173554
S18,ChD_BB_v3,5,7,0.739130434782609,0.28,0.729166666666667,1.08183681885456,3.18840579710145,1.22350839719032,-0.0289126913239443,0.0294117647058822,0.249855072463768
S18,ChD_BB_v3,6,7,0.583333333333333,0.25,0.666666666666667,1.01103764720934,2.66666666666667,0.884918144444007,0.232030677974079,-0.0588235294117648,-0.191285403050109
S18,ChD_BB_v3,7,7,0.56,0.260869565217391,0.645833333333333,1.04477347462003,2.83294117647059,0.791636105415882,0.244848837211164,-0.0882352941176471,-0.0691764705882349
S19,ChD_BB_v3,5,0,0.48,0.0434782608695652,0.708333333333333,0.89697086432513,2.28181818181818,1.661521723045,0.880914444987231,0,0
S19,ChD_BB_v3,6,0,0.347826086956522,0.08,0.645833333333333,0.876789532866715,1.74669187145558,1.01387530212016,0.898133909249552,0,0
S19,ChD_BB_v3,7,0,0.25,0.0416666666666667,0.604166666666667,0.92069059870218,1.52173913043478,1.05717464592616,1.20307707315916,0,0
S19,ChD_BB_v3,5,4,0.4,0,0.75,0.845371972249136,2,Inf,Inf,0.0588235294117646,-0.123505976095618
S19,ChD_BB_v3,6,4,0.37037037037037,0,0.645833333333333,0.906132575291711,2.22222222222222,Inf,Inf,0,0.272246272246272
S19,ChD_BB_v3,7,4,0.4,0,0.6875,0.872836414429273,2.8,Inf,Inf,0.137931034482759,0.84
S19,ChD_BB_v3,5,7,0.518518518518518,0.0476190476190476,0.708333333333333,1.06841811332373,2.47222222222222,1.71482691871761,0.810977734588276,0,0.0834440017706951
S19,ChD_BB_v3,6,7,0.466666666666667,0.111111111111111,0.625,1.18054904099701,2.4,1.13698861494022,0.652146041377239,-0.0322580645161291,0.374025974025974
S19,ChD_BB_v3,7,7,0.4,0.121212121212121,0.729166666666667,1.16973180277398,2.22068965517241,0.915601741395682,0.711147973833641,0.206896551724138,0.459310344827586
S20,ChD_BB_v3,5,0,0.75,0.166666666666667,0.791666666666667,0.682872138745344,3.5,1.64191131629778,0.14646590795281,0,0
S20,ChD_BB_v3,6,0,0.727272727272727,0.269230769230769,0.729166666666667,0.812400254168437,3.76076555023923,1.21972645117921,0.00527787900636811,0,0
S20,ChD_BB_v3,7,0,0.461538461538462,0.181818181818182,0.625,0.73597802152487,2.39316239316239,0.811899253247746,0.502508241913512,0,0
S20,ChD_BB_v3,5,4,0.727272727272727,0.115384615384615,0.8125,0.694534853910466,3.45849802371542,1.80296504889016,0.296897177861844,0.0263157894736843,-0.0118577075098815
S20,ChD_BB_v3,6,4,0.666666666666667,0.142857142857143,0.75,0.809278228462268,3.66666666666667,1.4982978231736,0.318421612291342,0.0285714285714286,-0.0250212044105175
S20,ChD_BB_v3,7,4,0.652173913043478,0.2,0.729166666666667,0.804276820603385,3.95652173913043,1.23281749176239,0.225212487691721,0.166666666666667,0.653260869565217
S20,ChD_BB_v3,5,7,0.703703703703704,0.19047619047619,0.75,0.67641677202479,3.16993464052288,1.41122566433316,0.170530017080259,-0.0526315789473684,-0.0943043884220355
S20,ChD_BB_v3,6,7,0.739130434782609,0.2,0.770833333333333,0.702241353432606,4.04347826086957,1.48228812349202,0.100477171826905,0.0571428571428572,0.0751742449385996
S20,ChD_BB_v3,7,7,0.772727272727273,0.423076923076923,0.666666666666667,0.831974709565185,4.24242424242424,0.941886737187229,-0.276915226169688,0.0666666666666666,0.772727272727272
S21,ChD_BB_v3,5,0,0.772727272727273,0,0.895833333333333,0.725745006491685,3.86363636363636,Inf,Inf,0,0
S21,ChD_BB_v3,6,0,0.533333333333333,0,0.708333333333333,0.748838323428459,3.2,Inf,Inf,0,0
S21,ChD_BB_v3,7,0,0.45,0,0.770833333333333,0.705768049908921,3.15,Inf,Inf,0,0
