ID,load,frequency,HR,FAR,Acc,Acc_bsl,K,K_bsl,K_bsl_ave,RT,RT_bsl,RT_CoV,gender,age,country,response_key,dPrime,criterion
9,5,0,0.866666666666667,0.2,0.733333333333333,0,4.16666666666667,0,1.34375,0.817043888888889,0,0.251159626182023,Female,23,Portugal,f,1.9523928502097,-0.134575191531936
9,6,0,0.866666666666667,0.4,0.7,0,4.66666666666667,0,1.625,0.973288793103448,0,0.377922062533603,Female,23,Portugal,f,1.36411871977259,-0.428712256750493
9,7,0,0.6,0.733333333333333,0.433333333333333,0,-3.5,-1.26882631385732e-16,-2.96875,0.932791833333333,0,0.3685286840665,Female,23,Portugal,f,-0.369578620074288,-0.438136413172944
9,5,4,1,0.266666666666667,0.866666666666667,0.181818181818182,5,0.2,1.8125,0.919380666666667,0.1252524854166,0.32183186106117,Female,23,Portugal,f,Inf,-Inf
9,6,4,0.8,0.533333333333333,0.633333333333333,-0.0952380952380952,3.42857142857143,-0.26530612244898,0.928571428571428,0.851730833333333,-0.12489403004684,0.244402553283372,Female,23,Portugal,f,0.757969499665785,-0.462636483740022
9,7,4,0.733333333333333,0.333333333333333,0.666666666666667,0.538461538461538,4.2,-2.2,1.3625,1.02774196428571,0.101791340317674,0.280804763637571,Female,23,Portugal,f,1.05365302250555,-0.096099211957315
9,5,7,0.733333333333333,0.2,0.766666666666667,0.0454545454545456,3.33333333333333,-0.2,0.874999999999999,0.979371379310345,0.198676585956977,0.413459307048784,Female,23,Portugal,f,1.464546956783,0.109347755181413
9,6,7,0.6,0.4,0.6,-0.142857142857143,2,-0.571428571428572,0.124999999999999,0.999120357142857,0.0265404926291629,0.466479690000975,Female,23,Portugal,f,0.5066942062716,-0
9,7,7,0.666666666666667,0.266666666666667,0.7,0.615384615384615,3.81818181818182,-2.09090909090909,1.14772727272727,0.91897775862069,-0.0148093864236344,0.399081057317723,Female,23,Portugal,f,1.05365302250555,0.0960992119573152
10,5,0,0.666666666666667,0.0666666666666667,0.8,0,3.21428571428571,-1.38161087508908e-16,-0.307692307692308,0.505929666666667,0,0.218366943665026,Male,27,Poland,f,1.93181324533948,0.535179323374284
10,6,0,0.8,0.0666666666666667,0.866666666666667,0,4.71428571428572,1.88401482966693e-16,0.0153846153846155,0.5204285,0,0.263854279910528,Male,27,Poland,f,2.34270717961694,0.329732356235555
10,7,0,0.866666666666667,0.0666666666666667,0.9,0,6,-1.48029736616688e-16,0.292307692307692,0.536319166666667,0,0.275185500833746,Male,27,Poland,f,2.61185756268081,0.19515716470362
10,5,4,0.733333333333333,0.133333333333333,0.8,0,3.46153846153846,0.0769230769230769,-0.254437869822485,0.531450333333333,0.0504431116578125,0.534664145515423,Male,27,Poland,f,1.73369733984687,0.243922946713349
10,6,4,0.8,0.0666666666666667,0.866666666666667,0,4.71428571428572,1.88401482966693e-16,0.0153846153846155,0.4583925,-0.119201773154237,0.217284701004199,Male,27,Poland,f,2.34270717961694,0.329732356235555
10,7,4,0.6,0.2,0.7,-0.222222222222222,3.5,-0.416666666666667,-0.246153846153846,0.483641166666667,-0.0982213638334138,0.296411063417567,Male,27,Poland,f,1.09496833670871,0.294137065218557
10,5,7,0.733333333333333,0.133333333333333,0.8,0,3.46153846153846,0.0769230769230769,-0.254437869822485,0.489152166666667,-0.0331617240604591,0.241248646190376,Male,27,Poland,f,1.73369733984687,0.243922946713349
10,6,7,0.6,0.2,0.7,-0.192307692307692,3,-0.363636363636364,-0.353846153846154,0.463064666666667,-0.110224235093453,0.244297930448208,Male,27,Poland,f,1.09496833670871,0.294137065218557
10,7,7,0.466666666666667,0.2,0.633333333333333,-0.296296296296296,2.33333333333333,-0.611111111111111,-0.497435897435898,0.493370333333333,-0.0800807355073086,0.255573286073282,Male,27,Poland,f,0.757969499665785,0.462636483740022
11,5,0,0.666666666666667,0.333333333333333,0.666666666666667,0,2.5,0,-0.0448625180897251,0.6698935,0,0.234893480776668,Female,34,United Kingdom,f,0.861454598590915,8.32667268468867e-17
11,6,0,0.6,0.266666666666667,0.666666666666667,0,2.72727272727273,-1.62832710278356e-16,0.0419681620839362,0.668099833333333,0,0.257254883589762,Female,34,United Kingdom,f,0.876272826345888,0.184789310037144
11,7,0,0.666666666666667,0.466666666666667,0.6,0,2.625,0,0.00289435600578863,0.570035333333333,0,0.287629230764714,Female,34,United Kingdom,f,0.514379033202586,-0.173537782694164
11,5,4,0.533333333333333,0.133333333333333,0.7,0.05,2.30769230769231,-0.0769230769230767,-0.118334632082823,0.688250166666667,0.0274023656994232,0.291094544692034,Female,34,United Kingdom,f,1.19442335054391,0.513559941364828
