version,block,frequency,trial,change,response,RT,loads,ID,gender,hand,age,resp_type
ChD_entr_4_BB,1,0,51,0,Correct,0.638811586355077,5,S01,M,R,27,4
ChD_entr_4_BB,1,0,52,0,Correct,0.723348432782732,6,S01,M,R,27,4
ChD_entr_4_BB,1,0,53,0,Wrong,0.544888583660068,4,S01,M,R,27,3
ChD_entr_4_BB,1,0,54,0,Correct,0.695182454643073,4,S01,M,R,27,4
ChD_entr_4_BB,1,0,55,1,Wrong,0.657599600228059,4,S01,M,R,27,2
ChD_entr_4_BB,1,0,56,0,Correct,0.676381811433894,5,S01,M,R,27,4
ChD_entr_4_BB,1,0,57,0,Correct,0.582487480742166,4,S01,M,R,27,4
ChD_entr_4_BB,1,0,58,0,Correct,0.685786399705503,5,S01,M,R,27,4
ChD_entr_4_BB,1,0,59,0,Correct,0.601247846611041,5,S01,M,R,27,4
ChD_entr_4_BB,1,0,60,0,Correct,0.789166556015261,6,S01,M,R,27,4
ChD_entr_4_BB,1,0,61,1,Correct,0.638804418353575,4,S01,M,R,27,1
ChD_entr_4_BB,1,0,62,1,Correct,0.77971110906823,4,S01,M,R,27,1
ChD_entr_4_BB,1,0,63,0,Correct,0.817291574148803,5,S01,M,R,27,4
ChD_entr_4_BB,1,0,64,1,Wrong,0.648212419959709,5,S01,M,R,27,2
ChD_entr_4_BB,1,0,65,0,Correct,0.67638317676734,6,S01,M,R,27,4
ChD_entr_4_BB,1,0,66,1,Wrong,0.544878684990763,5,S01,M,R,27,2
ChD_entr_4_BB,1,0,67,0,Correct,0.685788447705672,6,S01,M,R,27,4
ChD_entr_4_BB,1,0,68,1,Correct,0.723360379451296,4,S01,M,R,27,1
ChD_entr_4_BB,1,0,69,0,Correct,0.591847695674041,4,S01,M,R,27,4
ChD_entr_4_BB,1,0,70,0,Correct,0.657599600228968,4,S01,M,R,27,4
ChD_entr_4_BB,1,0,71,1,Wrong,0.723358331451127,5,S01,M,R,27,2
ChD_entr_4_BB,1,0,72,1,Wrong,0.883046550703984,5,S01,M,R,27,2
ChD_entr_4_BB,2,7,1,0,Correct,0.638828311691614,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,2,1,Wrong,0.573067191135015,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,3,0,Correct,0.554268595926915,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,4,1,Correct,0.666990193830934,6,S01,M,R,27,1
ChD_entr_4_BB,2,7,5,1,Wrong,0.807892105877618,5,S01,M,R,27,2
ChD_entr_4_BB,2,7,6,0,Correct,0.685809610375909,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,7,0,Correct,0.516700760181629,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,8,0,Wrong,0.817291574148803,5,S01,M,R,27,3
ChD_entr_4_BB,2,7,9,0,Correct,0.591837114338014,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,10,1,Correct,0.638812951689433,6,S01,M,R,27,1
ChD_entr_4_BB,2,7,11,0,Correct,0.51670314951516,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,12,1,Wrong,0.601232827941312,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,13,1,Correct,0.629418944752033,4,S01,M,R,27,1
ChD_entr_4_BB,2,7,14,1,Wrong,0.685782986370978,5,S01,M,R,27,2
ChD_entr_4_BB,2,7,15,0,Correct,0.666992924498736,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,16,0,Correct,0.629424064753366,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,17,1,Correct,0.657603354895946,4,S01,M,R,27,1
ChD_entr_4_BB,2,7,18,1,Wrong,0.732750290387448,4,S01,M,R,27,2
ChD_entr_4_BB,2,7,19,0,Correct,0.779710426401507,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,20,0,Correct,0.573066849801653,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,21,1,Wrong,0.507309825245393,5,S01,M,R,27,2
ChD_entr_4_BB,2,7,22,0,Wrong,0.573057975133343,4,S01,M,R,27,3
ChD_entr_4_BB,2,7,23,1,Wrong,0.770329390134575,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,24,0,Correct,0.610640146881633,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,25,0,Correct,0.591843258339432,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,26,1,Wrong,0.544881074325203,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,27,1,Wrong,0.610624786877634,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,28,1,Wrong,0.601232145275499,4,S01,M,R,27,2
ChD_entr_4_BB,2,7,29,0,Correct,0.704605133583755,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,30,1,Wrong,0.535492528722498,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,31,0,Correct,0.666983025830341,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,32,1,Correct,0.610636392213746,4,S01,M,R,27,1
ChD_entr_4_BB,2,7,33,0,Correct,0.657597893561251,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,34,1,Correct,0.742153854658973,6,S01,M,R,27,1
ChD_entr_4_BB,2,7,35,0,Correct,0.535478534052854,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,36,0,Correct,0.544879708991757,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,37,1,Correct,0.591846671673957,4,S01,M,R,27,1
ChD_entr_4_BB,2,7,38,1,Wrong,0.713960228514297,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,39,0,Correct,0.526095791119114,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,40,1,Correct,0.713957156514043,4,S01,M,R,27,1
ChD_entr_4_BB,2,7,41,0,Correct,0.638812269021801,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,42,1,Correct,0.676381128767171,5,S01,M,R,27,1
ChD_entr_4_BB,2,7,43,0,Correct,0.638849815695212,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,44,1,Correct,0.760916609860469,4,S01,M,R,27,1
ChD_entr_4_BB,2,7,45,0,Correct,0.629417238085225,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,46,1,Wrong,0.535490139388967,6,S01,M,R,27,2
ChD_entr_4_BB,2,7,47,1,Correct,0.620028009815796,4,S01,M,R,27,1
ChD_entr_4_BB,2,7,48,0,Wrong,0.516697688181375,5,S01,M,R,27,3
ChD_entr_4_BB,2,7,49,1,Wrong,0.676395464770176,4,S01,M,R,27,2
ChD_entr_4_BB,2,7,50,1,Correct,0.620025961816536,5,S01,M,R,27,1
ChD_entr_4_BB,2,7,51,1,Correct,0.657625882899629,5,S01,M,R,27,1
ChD_entr_4_BB,2,7,52,0,Correct,0.685775818370384,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,53,0,Correct,0.610634344213577,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,54,1,Wrong,0.789103750671275,5,S01,M,R,27,2
ChD_entr_4_BB,2,7,55,0,Correct,0.582457102071166,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,56,0,Correct,0.807890399211719,5,S01,M,R,27,4
ChD_entr_4_BB,2,7,57,0,Correct,0.573051148466111,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,58,0,Correct,0.676425160774452,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,59,0,Correct,0.873656981101194,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,60,1,Wrong,0.742178089329463,5,S01,M,R,27,2
ChD_entr_4_BB,2,7,61,1,Correct,2.24507208448642,5,S01,M,R,27,1
ChD_entr_4_BB,2,7,62,0,Correct,0.67638966210121,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,63,1,Wrong,0.836074468021361,5,S01,M,R,27,2
ChD_entr_4_BB,2,7,64,1,Correct,0.713954767179603,5,S01,M,R,27,1
ChD_entr_4_BB,2,7,65,1,Wrong,0.873644010432545,4,S01,M,R,27,2
ChD_entr_4_BB,2,7,66,0,Correct,0.582455395404359,4,S01,M,R,27,4
ChD_entr_4_BB,2,7,67,1,Wrong,0.648210030626178,4,S01,M,R,27,2
ChD_entr_4_BB,2,7,68,1,Correct,0.695176310641655,5,S01,M,R,27,1
ChD_entr_4_BB,2,7,69,0,Correct,0.648213102627342,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,70,0,Correct,0.760926849863135,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,71,0,Correct,0.732750290387448,6,S01,M,R,27,4
ChD_entr_4_BB,2,7,72,1,Wrong,0.751531477592289,6,S01,M,R,27,2
ChD_entr_4_BB,3,0,1,1,Wrong,0.704567928243705,4,S01,M,R,27,2
ChD_entr_4_BB,3,0,2,1,Correct,0.58244481406924,5,S01,M,R,27,1
ChD_entr_4_BB,3,0,3,1,Correct,0.854865212561235,5,S01,M,R,27,1
ChD_entr_4_BB,3,0,4,1,Wrong,0.666994972498906,4,S01,M,R,27,2
ChD_entr_4_BB,3,0,5,1,Correct,0.676393758102458,6,S01,M,R,27,1
ChD_entr_4_BB,3,0,6,1,Wrong,0.648224707961635,6,S01,M,R,27,2
ChD_entr_4_BB,3,0,7,1,Correct,0.563669429531547,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,8,1,Wrong,0.760927191195587,4,S01,M,R,27,2
ChD_entr_4_BB,3,0,9,1,Wrong,0.563664650864484,5,S01,M,R,27,2
ChD_entr_4_BB,3,0,10,0,Wrong,0.742138494655883,6,S01,M,R,27,3
ChD_entr_4_BB,3,0,11,1,Correct,0.65759106689402,5,S01,M,R,27,1
ChD_entr_4_BB,3,0,12,0,Correct,0.544879026324124,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,13,1,Correct,0.582502499411894,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,14,1,Correct,0.685774453036938,6,S01,M,R,27,1
ChD_entr_4_BB,3,0,15,1,Correct,0.676383859434063,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,16,0,Wrong,0.873648789100516,6,S01,M,R,27,3
ChD_entr_4_BB,3,0,17,1,Correct,0.638820461024297,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,18,1,Correct,0.657602330895861,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,19,0,Wrong,0.638807490354738,5,S01,M,R,27,3
ChD_entr_4_BB,3,0,20,0,Correct,0.676385566101781,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,21,0,Correct,0.657598234894613,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,22,1,Correct,0.629420992753112,6,S01,M,R,27,1
ChD_entr_4_BB,3,0,23,1,Wrong,0.901828079243096,6,S01,M,R,27,2
ChD_entr_4_BB,3,0,24,0,Correct,0.629428160753705,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,25,1,Correct,0.63880544235366,5,S01,M,R,27,1
ChD_entr_4_BB,3,0,26,1,Wrong,0.976963068065124,6,S01,M,R,27,2
ChD_entr_4_BB,3,0,27,1,Correct,0.629419627419666,6,S01,M,R,27,1
ChD_entr_4_BB,3,0,28,0,Correct,0.704566562910259,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,29,1,Wrong,0.854876135230625,5,S01,M,R,27,2
ChD_entr_4_BB,3,0,30,1,Correct,0.929996105382925,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,31,0,Correct,0.798528477613945,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,32,1,Correct,0.676385566101781,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,33,0,Correct,0.7797131570684,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,34,1,Correct,0.760922753861887,6,S01,M,R,27,1
ChD_entr_4_BB,3,0,35,1,Correct,0.685776159703746,5,S01,M,R,27,1
ChD_entr_4_BB,3,0,36,1,Wrong,0.666984391163787,5,S01,M,R,27,2
ChD_entr_4_BB,3,0,37,0,Correct,0.648202179957952,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,38,0,Correct,0.573067191135015,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,39,0,Correct,0.657598576227974,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,40,0,Correct,0.666994631165544,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,41,1,Wrong,0.66699804449916,5,S01,M,R,27,2
ChD_entr_4_BB,3,0,42,0,Correct,0.535486043388628,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,43,1,Correct,0.723356966117681,5,S01,M,R,27,1
ChD_entr_4_BB,3,0,44,0,Correct,0.591845306339601,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,45,1,Correct,0.657606085562838,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,46,1,Wrong,0.770318126132734,6,S01,M,R,27,2
ChD_entr_4_BB,3,0,47,0,Correct,0.573061729801229,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,48,0,Correct,0.535586054071755,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,49,0,Correct,0.770327000800134,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,50,1,Correct,0.76092992186339,5,S01,M,R,27,1
ChD_entr_4_BB,3,0,51,0,Correct,0.648202862624676,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,52,0,Correct,0.563666698863744,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,53,1,Wrong,0.573064460468122,6,S01,M,R,27,2
ChD_entr_4_BB,3,0,54,0,Correct,0.638803735687761,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,55,0,Correct,0.610631613546684,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,56,1,Wrong,0.79850765627707,5,S01,M,R,27,2
ChD_entr_4_BB,3,0,57,1,Correct,0.713962276514467,6,S01,M,R,27,1
ChD_entr_4_BB,3,0,58,1,Correct,0.760919340528271,4,S01,M,R,27,1
ChD_entr_4_BB,3,0,59,0,Wrong,0.535486043388628,5,S01,M,R,27,3
ChD_entr_4_BB,3,0,60,0,Correct,0.620016404481503,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,61,0,Correct,0.657598576227974,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,62,0,Correct,0.68577923170491,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,63,0,Correct,0.648207982626009,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,64,0,Correct,0.685778207703916,5,S01,M,R,27,4
ChD_entr_4_BB,3,0,65,0,Correct,0.995750057938931,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,66,0,Correct,0.620060777822146,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,67,0,Correct,0.854864529894512,6,S01,M,R,27,4
ChD_entr_4_BB,3,0,68,0,Correct,0.535494576722667,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,69,0,Correct,0.554299315932185,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,70,0,Correct,0.601296657286293,4,S01,M,R,27,4
ChD_entr_4_BB,3,0,71,1,Correct,0.760922412528525,6,S01,M,R,27,1
ChD_entr_4_BB,3,0,72,0,Correct,0.836073102687005,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,1,0,Correct,0.432164596421608,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,2,1,Correct,0.516700760181629,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,3,1,Wrong,0.704559736243027,6,S01,M,R,27,2
ChD_entr_4_BB,4,4,4,0,Correct,0.488520104706513,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,5,1,Wrong,0.544878684991672,5,S01,M,R,27,2
ChD_entr_4_BB,4,4,6,0,Correct,0.638812610356072,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,7,1,Correct,0.582452323404104,6,S01,M,R,27,1
ChD_entr_4_BB,4,4,8,0,Correct,0.601240337277086,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,9,0,Correct,0.460344227897549,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,10,1,Correct,0.56366567486366,5,S01,M,R,27,1
ChD_entr_4_BB,4,4,11,1,Wrong,0.554274398594061,5,S01,M,R,27,2
ChD_entr_4_BB,4,4,12,1,Wrong,0.535487750054526,6,S01,M,R,27,2
ChD_entr_4_BB,4,4,13,1,Correct,0.591848037007403,6,S01,M,R,27,1
ChD_entr_4_BB,4,4,14,0,Correct,0.563676256199688,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,15,1,Correct,0.535487067388713,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,16,0,Correct,0.544880050324209,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,17,1,Correct,0.61063297888013,5,S01,M,R,27,1
ChD_entr_4_BB,4,4,18,1,Wrong,0.62942065141975,5,S01,M,R,27,2
ChD_entr_4_BB,4,4,19,0,Correct,0.526092036451228,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,20,0,Correct,0.657592090894104,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,21,0,Correct,0.760936065864807,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,22,0,Correct,0.53548433672091,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,23,0,Correct,0.488518739372157,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,24,0,Correct,0.526091695117866,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,25,1,Wrong,0.582457102071166,6,S01,M,R,27,2
ChD_entr_4_BB,4,4,26,1,Wrong,0.573061047134506,6,S01,M,R,27,2
ChD_entr_4_BB,4,4,27,1,Correct,0.535492870055859,5,S01,M,R,27,1
ChD_entr_4_BB,4,4,28,0,Correct,0.723354235449879,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,29,1,Wrong,0.667036273838385,5,S01,M,R,27,2
ChD_entr_4_BB,4,4,30,0,Correct,0.620025279148904,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,31,0,Correct,0.441559286024822,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,32,0,Correct,0.638805442354569,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,33,1,Correct,0.695166753306621,6,S01,M,R,27,1
ChD_entr_4_BB,4,4,34,1,Correct,0.648206617291653,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,35,1,Correct,0.695173238641401,6,S01,M,R,27,1
ChD_entr_4_BB,4,4,36,1,Correct,0.65758901889385,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,37,1,Correct,0.713960228514297,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,38,1,Correct,0.704565880243536,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,39,0,Correct,0.779721690403348,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,40,0,Correct,0.648214126626517,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,41,1,Wrong,0.516704173516155,5,S01,M,R,27,2
ChD_entr_4_BB,4,4,42,0,Wrong,0.648206275959201,4,S01,M,R,27,3
ChD_entr_4_BB,4,4,43,0,Correct,0.666998385832521,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,44,0,Correct,0.629424406086728,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,45,0,Correct,0.638803053021038,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,46,0,Correct,0.479122343102135,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,47,0,Correct,0.629413483418248,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,48,1,Correct,0.648198425290975,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,49,0,Correct,0.544899164995186,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,50,1,Wrong,0.742141225323685,6,S01,M,R,27,2
ChD_entr_4_BB,4,4,51,1,Correct,0.610623421545097,5,S01,M,R,27,1
ChD_entr_4_BB,4,4,52,1,Correct,1.12725898704921,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,53,0,Correct,0.976965116066203,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,54,0,Wrong,0.798498440274489,5,S01,M,R,27,3
ChD_entr_4_BB,4,4,55,1,Correct,0.573061047134506,5,S01,M,R,27,1
ChD_entr_4_BB,4,4,56,0,Correct,0.666994631165544,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,57,0,Correct,0.582453688736641,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,58,1,Wrong,0.629410070084632,5,S01,M,R,27,2
ChD_entr_4_BB,4,4,59,1,Correct,0.526097497785922,5,S01,M,R,27,1
ChD_entr_4_BB,4,4,60,0,Correct,0.422763080151162,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,61,0,Correct,0.638819095689942,5,S01,M,R,27,4
ChD_entr_4_BB,4,4,62,1,Correct,0.676390686102204,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,63,0,Correct,0.535490480722328,6,S01,M,R,27,4
ChD_entr_4_BB,4,4,64,1,Wrong,0.648204227958122,6,S01,M,R,27,2
ChD_entr_4_BB,4,4,65,1,Correct,0.742138835989244,6,S01,M,R,27,1
ChD_entr_4_BB,4,4,66,0,Correct,0.554277811928587,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,67,1,Correct,0.976979452068299,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,68,1,Correct,1.02394539075041,6,S01,M,R,27,1
ChD_entr_4_BB,4,4,69,0,Correct,0.554276787928502,4,S01,M,R,27,4
ChD_entr_4_BB,4,4,70,1,Correct,0.657605402896115,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,71,1,Correct,0.789109894672692,4,S01,M,R,27,1
ChD_entr_4_BB,4,4,72,0,Correct,0.591839845005816,4,S01,M,R,27,4
ChD_entr_4_BB,5,7,1,1,Correct,0.610639122880639,5,S01,M,R,27,1
ChD_entr_4_BB,5,7,2,1,Correct,0.601246822610956,5,S01,M,R,27,1
ChD_entr_4_BB,5,7,3,1,Wrong,0.441555531356935,5,S01,M,R,27,2
ChD_entr_4_BB,5,7,4,1,Correct,0.629417238085225,4,S01,M,R,27,1
ChD_entr_4_BB,5,7,5,0,Correct,0.55427200926144,6,S01,M,R,27,4
ChD_entr_4_BB,5,7,6,0,Correct,0.488512595371649,5,S01,M,R,27,4
ChD_entr_4_BB,5,7,7,0,Correct,0.497912063641925,4,S01,M,R,27,4
ChD_entr_4_BB,5,7,8,0,Correct,0.488523518040129,5,S01,M,R,27,4
ChD_entr_4_BB,5,7,9,0,Correct,0.469728677499006,5,S01,M,R,27,4
ChD_entr_4_BB,5,7,10,1,Correct,0.563666357531292,4,S01,M,R,27,1
ChD_entr_4_BB,5,7,11,0,Correct,0.535491163389051,4,S01,M,R,27,4
ChD_entr_4_BB,5,7,12,0,Correct,0.554277811928587,6,S01,M,R,27,4
ChD_entr_4_BB,5,7,13,0,Correct,0.582478947408126,4,S01,M,R,27,4
ChD_entr_4_BB,5,7,14,0,Correct,0.695173579973853,4,S01,M,R,27,4
ChD_entr_4_BB,5,7,15,0,Correct,0.516691202847505,5,S01,M,R,27,4
ChD_entr_4_BB,5,7,16,0,Correct,0.479153404440767,5,S01,M,R,27,4
ChD_entr_4_BB,5,7,17,1,Correct,0.629418944752942,5,S01,M,R,27,1
ChD_entr_4_BB,5,7,18,0,Correct,0.507302998578161,5,S01,M,R,27,4
ChD_entr_4_BB,5,7,19,0,Correct,0.713999140520245,6,S01,M,R,27,4
