ID,version,Load,frequency,jitter,HR,FAR,Acc,RT,K,K_C,dPrime,criterion,Acc_bsl,K_bsl,Acc_bsl_W,K_bsl_W,K_bsl_C
S03,ChD_v5_MB,7,7,false,0.91304347826087,0.105263157894737,0.904761904761905,0.838548725511594,6.31969309462916,5.65446224256293,2.61185690420383,-0.0538089318366931,0.151515151515152,0.504688832054561,0.119047619047619,2.1996989827285,0.413615560640732
S03,ChD_v5_MB,5,7,true,0.80952380952381,0,0.904761904761905,0.805467735078561,4.04761904761905,4.04761904761905,Inf,Inf,0.0857142857142857,-0.0722600151171581,0.0714285714285714,-0.0723750642816041,0.123053665910809
S03,ChD_v5_MB,6,7,true,0.684210526315789,0.0869565217391304,0.80952380952381,0.813083950881143,3.92481203007519,3.58352402745995,1.83924303726956,0.440115865303828,0.0303030303030303,0.0336337025770532,0.0238095238095238,-0.195182081825464,-0.00381679389312994
S03,ChD_v5_MB,7,7,true,0.695652173913043,0,0.833333333333333,0.897575497541125,4.8695652173913,4.8695652173913,Inf,Inf,0.0606060606060607,0.159420289855072,0.0476190476190477,0.749571105490653,0.217391304347826
S04,ChD_v5_MB,5,0,true,0.769230769230769,0.1875,0.785714285714286,0.621658782958499,3.57988165680473,2.90865384615385,1.62346247639501,0.0754153208213733,0,0,0,0.00913679081099961,0
S04,ChD_v5_MB,6,0,true,0.6875,0.346153846153846,0.666666666666667,0.746833443797451,3.13235294117647,2.04807692307692,0.884501706929157,-0.0465255576500912,0,0,0,-0.438391924817264,0
S04,ChD_v5_MB,7,0,true,0.714285714285714,0.333333333333333,0.69047619047619,0.673297013031946,4,2.66666666666667,0.996676121228321,-0.0676107613187028,0,0,0,0.429255134006265,0
S04,ChD_v5_MB,5,4,false,0.739130434782609,0.526315789473684,0.619047619047619,0.662589820956789,2.2463768115942,1.06407322654462,0.574655077543264,-0.353339351147473,-0.212121212121212,-0.372499700562942,-0.166666666666667,-1.32436805439953,-0.634169865915237
S04,ChD_v5_MB,6,4,false,0.619047619047619,0.333333333333333,0.642857142857143,0.742315065844956,2.57142857142857,1.71428571428571,0.733707747351664,0.0638734256196255,-0.0357142857142856,-0.179074446680081,-0.0238095238095237,-0.999316294565163,-0.162977867203219
S04,ChD_v5_MB,7,4,false,0.684210526315789,0.391304347826087,0.642857142857143,0.785625840162981,3.36842105263158,2.05034324942792,0.75542671643891,-0.101792295111495,-0.0689655172413792,-0.157894736842105,-0.0476190476190476,-0.202323813362156,-0.231121281464531
S04,ChD_v5_MB,5,4,true,0.823529411764706,0.2,0.80952380952381,0.82061360418809,3.89705882352941,3.11764705882353,1.77052072522019,-0.0436391290371782,0.0303030303030303,0.0885999027710255,0.0238095238095238,0.326313957535677,0.0718522119591638
S04,ChD_v5_MB,6,4,true,0.608695652173913,0.210526315789474,0.69047619047619,0.850120042835368,3.02608695652174,2.38901601830664,1.08051744346826,0.26433765862617,0.0357142857142858,-0.0339252908756889,0.0238095238095238,-0.544657909471995,0.166467915041738
S04,ChD_v5_MB,7,4,true,0.739130434782609,0.368421052631579,0.69047619047619,0.879391043202728,4.10869565217391,2.59496567505721,0.976705030290928,-0.152314374773641,0,0.027173913043478,0,0.537950786180177,-0.0268878718535471
S04,ChD_v5_MB,5,7,false,0.8,0.272727272727273,0.761904761904762,0.661637657159285,3.625,2.63636363636364,1.44620658015615,-0.118517943494839,-0.0303030303030303,0.0126033057851239,-0.0238095238095238,0.0542551340062656,-0.0936138241923365
S04,ChD_v5_MB,6,7,false,0.789473684210526,0.304347826086957,0.738095238095238,0.644977249084124,4.18421052631579,2.91075514874142,1.31653259423163,-0.146330083244485,0.107142857142857,0.335804299481097,0.0714285714285715,0.613465660322055,0.421213781545106
S04,ChD_v5_MB,7,7,false,0.666666666666667,0.333333333333333,0.666666666666667,0.747310667540642,3.5,2.33333333333333,0.861454598590915,8.32667268468867e-17,-0.0344827586206897,-0.125,-0.0238095238095238,-0.0707448659937353,-0.125
S04,ChD_v5_MB,5,7,true,0.772727272727273,0.3,0.738095238095238,0.786578460424616,3.37662337662338,2.36363636363636,1.27225910747134,-0.111729041027631,-0.0606060606060605,-0.0567779328109909,-0.0476190476190476,-0.194121489370358,-0.187377911344853
S04,ChD_v5_MB,6,7,true,0.75,0.318181818181818,0.714285714285714,0.876299479236214,3.8,2.59090909090909,1.14727887118835,-0.100850314601907,0.0714285714285715,0.213145539906103,0.0476190476190477,0.229255134006265,0.265044814340589
S04,ChD_v5_MB,7,7,true,0.904761904761905,0.523809523809524,0.69047619047619,0.816805036130439,5.6,2.66666666666667,1.24945461700045,-0.68444440828555,0,0.4,0,2.02925513400627,-1.66533453693773e-16
S05,ChD_v5_MB,5,0,true,0.826086956521739,0.0526315789473684,0.880952380952381,0.643102403742114,4.08212560386473,3.86727688787185,2.55867057551517,0.340520970880683,0,0,0,-0.0119162640901775,0
S05,ChD_v5_MB,6,0,true,0.75,0.0909090909090909,0.833333333333333,0.632156055941582,4.35,3.95454545454545,2.00966748631502,0.330343992961427,0,0,0,0.255958132045088,0
S05,ChD_v5_MB,7,0,true,0.55,0,0.785714285714286,0.680943835583825,3.85,3.85,Inf,Inf,0,0,0,-0.244041867954911,0
S05,ChD_v5_MB,5,4,false,0.55,0.0909090909090909,0.738095238095238,0.663332742326235,2.525,2.29545454545455,1.46083908297401,0.604758194631931,-0.162162162162162,-0.381449704142012,-0.142857142857143,-1.56904186795491,-0.406441635287789
S05,ChD_v5_MB,6,4,false,0.636363636363636,0.05,0.785714285714286,0.682608475292495,3.70334928229665,3.51818181818182,1.99360932246852,0.648048965717214,-0.0571428571428572,-0.148655337403069,-0.0476190476190477,-0.390692585658261,-0.110344827586207
S05,ChD_v5_MB,7,4,false,0.666666666666667,0.0476190476190476,0.80952380952381,0.645244454115739,4.55,4.33333333333333,2.09911849324254,0.618831947325811,0.0303030303030303,0.181818181818182,0.0238095238095238,0.455958132045089,0.125541125541126
S05,ChD_v5_MB,5,4,true,0.75,0.111111111111111,0.80952380952381,0.645242870644233,3.59375,3.19444444444444,1.89513009904343,0.273075299325634,-0.081081081081081,-0.119637573964497,-0.0714285714285714,-0.500291867954911,-0.173980933596318
S05,ChD_v5_MB,6,4,true,0.523809523809524,0,0.761904761904762,0.627157606960273,3.14285714285714,3.14285714285714,Inf,Inf,-0.0857142857142858,-0.277504105090312,-0.0714285714285715,-0.951184725097768,-0.205254515599343
S05,ChD_v5_MB,7,4,true,0.666666666666667,0.0416666666666667,0.833333333333333,0.630251291596879,4.56521739130435,4.375,2.1623916954177,0.650468548413394,0.0606060606060607,0.185770750988142,0.0476190476190477,0.471175523349436,0.136363636363636
S05,ChD_v5_MB,5,7,false,0.578947368421053,0.217391304347826,0.69047619047619,0.763764108088847,2.30994152046784,1.80778032036613,0.980235136311976,0.290916243366721,-0.216216216216216,-0.434132668950483,-0.19047619047619,-1.78410034748708,-0.532544378698225
S05,ChD_v5_MB,6,7,false,0.681818181818182,0,0.833333333333333,0.678089966302387,4.09090909090909,4.09090909090909,Inf,Inf,0,-0.0595611285266457,0,-0.00313277704582049,0.0344827586206897
S05,ChD_v5_MB,7,7,false,0.590909090909091,0,0.785714285714286,0.693080024609808,4.13636363636364,4.13636363636364,Inf,Inf,0,0.0743801652892561,0,0.0423217684087254,0.0743801652892561
S05,ChD_v5_MB,5,7,true,0.739130434782609,0,0.857142857142857,0.817313469862483,3.69565217391304,3.69565217391304,Inf,Inf,-0.0270270270270271,-0.0946745562130177,-0.0238095238095238,-0.398389694041868,-0.0443786982248521
S05,ChD_v5_MB,6,7,true,0.65,0.0909090909090909,0.785714285714286,0.821120026347108,3.69,3.35454545454545,1.7204982025265,0.474928634855684,-0.0571428571428572,-0.151724137931034,-0.0476190476190477,-0.404041867954911,-0.151724137931034
S05,ChD_v5_MB,7,7,true,0.5,0.181818181818182,0.666666666666667,0.905847315358641,2.72222222222222,2.22727272727273,0.908457868537385,0.454228934268693,-0.151515151515152,-0.292929292929293,-0.119047619047619,-1.37181964573269,-0.421487603305785
S06,ChD_v5_MB,5,0,true,0.578947368421053,0.260869565217391,0.642857142857143,1.17977889523276,2.15170278637771,1.59038901601831,0.839868214708372,0.220732782564919,0,0,0,1.28943964009249,0
S06,ChD_v5_MB,6,0,true,0.571428571428571,0.380952380952381,0.571428571428571,1.10639515300496,1.84615384615385,1.14285714285714,0.482992817848912,0.0614840391317508,0,0,0,0.983890699868624,0
S06,ChD_v5_MB,7,0,true,0.304347826086957,0.421052631578947,0.428571428571429,1.06519347215143,-1.41106719367589,-0.816933638443936,-0.312734889082062,0.355568769330298,0,-0,0,-2.27333033996111,-0
S06,ChD_v5_MB,5,4,false,0.631578947368421,0.130434782608696,0.761904761904762,1.04459352192547,2.88157894736842,2.50572082379863,1.46037637194046,0.394150045598408,0.185185185185185,0.339208633093525,0.119047619047619,2.0193158010832,0.575539568345323
S06,ChD_v5_MB,6,4,false,0.260869565217391,0.315789473684211,0.452380952380952,1.10810516021863,-0.481605351170568,-0.329519450800915,-0.161161236588155,0.560086271625028,-0.208333333333333,-1.26086956521739,-0.119047619047619,-1.34386849745579,-1.2883295194508
S06,ChD_v5_MB,7,4,false,0.333333333333333,0.238095238095238,0.547619047619048,1.07862943023964,0.875,0.666666666666667,0.281715733094031,0.571585165842473,0.277777777777778,-1.62009803921569,0.119047619047619,0.0127368537147778,-1.81605975723623
S06,ChD_v5_MB,5,4,true,0.375,0.333333333333333,0.5,1.04364099143495,0.3125,0.208333333333333,0.112087935331082,0.374683331629916,-0.222222222222222,-0.85476618705036,-0.142857142857143,-0.549763146285222,-0.869004796163069
S06,ChD_v5_MB,6,4,true,0.4,0.272727272727273,0.571428571428571,1.13765013936701,1.05,0.763636363636364,0.351238243447437,0.428966224859518,0,-0.43125,0,0.187736853714778,-0.331818181818182
S06,ChD_v5_MB,7,4,true,0.421052631578947,0.260869565217391,0.595238095238095,1.17835644110053,1.51702786377709,1.12128146453089,0.441465565129838,0.419934107354186,0.388888888888889,-2.07509257572998,0.166666666666667,0.654764717491868,-2.37254901960784
S06,ChD_v5_MB,5,7,false,0.5,0.318181818181818,0.547619047619048,1.01310594682659,1.33333333333333,0.909090909090909,0.472789120992267,0.236394560496134,-0.148148148148148,-0.380335731414868,-0.0952380952380952,0.471070187048111,-0.428384565075213
S06,ChD_v5_MB,6,7,false,0.222222222222222,0.166666666666667,0.571428571428571,1.1145650579772,0.4,0.333333333333333,0.202711892315314,0.866065619944044,0,-0.783333333333333,0,-0.462263146285222,-0.708333333333333
S06,ChD_v5_MB,7,7,false,0.32,0.352941176470588,0.452380952380952,1.22903706324651,-0.356363636363637,-0.230588235294118,-0.0903068552859544,0.422545371471531,0.0555555555555556,-0.747450980392157,0.0238095238095238,-1.21862678264886,-0.717739331026528
S06,ChD_v5_MB,5,7,true,0.428571428571429,0.333333333333333,0.547619047619048,1.1954803335476,0.714285714285714,0.476190476190476,0.250714929502753,0.305369834544081,-0.148148148148148,-0.668036998972251,-0.0952380952380952,-0.147977431999508,-0.700582391229873
S06,ChD_v5_MB,6,7,true,0.380952380952381,0.428571428571429,0.476190476190476,1.24877700640715,-0.5,-0.285714285714286,-0.122968078263501,0.241496408924456,-0.166666666666667,-1.27083333333333,-0.0952380952380952,-1.36226314628522,-1.25
S06,ChD_v5_MB,7,7,true,0.19047619047619,0.142857142857143,0.523809523809524,1.17335342930005,0.388888888888889,0.333333333333333,0.191427674631301,0.971856686562491,0.222222222222222,-1.2755991285403,0.0952380952380953,-0.473374257396333,-1.40802987861811
S07,ChD_v5_MB,5,0,true,0.714285714285714,0.19047619047619,0.761904761904762,1.23331363785086,3.23529411764706,2.61904761904762,1.4420916711797,0.155097013656989,0,0,0,-0.550966931394984,0
S07,ChD_v5_MB,6,0,true,0.684210526315789,0.260869565217391,0.69047619047619,1.41152744946738,3.43653250773994,2.54004576659039,1.12017254325006,0.0805806182940774,0,0,0,-0.349728541302104,0
S07,ChD_v5_MB,7,0,true,0.739130434782609,0.210526315789474,0.761904761904762,1.39133239763689,4.68695652173913,3.70022883295194,1.44526327027941,0.0819647452205978,0,0,0,0.900695472697087,0
S07,ChD_v5_MB,5,4,false,0.80952380952381,0.476190476190476,0.666666666666667,1.29185238817732,3.18181818181818,1.66666666666667,0.935859949032164,-0.408212874730759,-0.125,-0.0165289256198348,-0.0952380952380952,-0.604442867223861,-0.363636363636364
S07,ChD_v5_MB,6,4,false,0.666666666666667,0.428571428571429,0.619047619047619,1.34540131921963,2.5,1.42857142857143,0.610739669088163,-0.125357464751376,-0.103448275862069,-0.272522522522523,-0.0714285714285714,-1.28626104904204,-0.437580437580438
S07,ChD_v5_MB,7,4,false,0.714285714285714,0.333333333333333,0.666666666666667,1.15803229779698,4,2.66666666666667,0.996676121228321,-0.0676107613187028,-0.125,-0.146567717996289,-0.0952380952380952,0.213738950957957,-0.279323850752422
S07,ChD_v5_MB,5,4,true,0.9,0.545454545454545,0.666666666666667,1.27233728704802,3.9,1.77272727272727,1.16736627122317,-0.697868429933014,-0.125,0.205454545454546,-0.0952380952380952,0.113738950957958,-0.323140495867768
S07,ChD_v5_MB,6,4,true,0.823529411764706,0.36,0.666666666666667,1.17852118159941,4.34558823529412,2.78117647058824,1.28735828489846,-0.285220349198038,-0.0344827586206897,0.264527027027027,-0.0238095238095238,0.559327186252075,0.0949316375198728
S07,ChD_v5_MB,7,4,true,0.615384615384615,0.3125,0.619047619047619,1.36680765410594,3.08391608391608,2.12019230769231,0.782157643235863,0.0976975894967381,-0.1875,-0.342021614748887,-0.142857142857143,-0.702344965125958,-0.427010489510489
S07,ChD_v5_MB,5,7,false,0.8,0.272727272727273,0.761904761904762,1.18737679467852,3.625,2.63636363636364,1.44620658015615,-0.118517943494839,0,0.120454545454546,0,-0.161261049042042,0.006611570247934
S07,ChD_v5_MB,6,7,false,0.652173913043478,0.263157894736842,0.69047619047619,1.3404287275329,3.16770186335404,2.33409610983982,1.02483625896917,0.121221871295115,0,-0.0782272956186001,0,-0.618559185688005,-0.0810810810810811
S07,ChD_v5_MB,7,7,false,0.8,0.318181818181818,0.738095238095238,1.27638412191746,4.94666666666667,3.37272727272727,1.31441035456518,-0.184416056290323,-0.0312499999999999,0.0554112554112555,-0.0238095238095237,1.16040561762462,-0.0885084612357338
S07,ChD_v5_MB,5,7,true,0.818181818181818,0.2,0.761904761904762,1.29382999020479,3.86363636363636,3.09090909090909,1.7500791021103,-0.0334183174822356,0,0.194214876033058,0,0.0773753145943208,0.180165289256198
S07,ChD_v5_MB,6,7,true,0.733333333333333,0.259259259259259,0.714285714285714,1.39869359637602,3.84,2.84444444444444,1.26855647248607,0.0113525130329473,0.0344827586206897,0.117405405405405,0.0238095238095238,0.0537389509579573,0.11983983983984
S07,ChD_v5_MB,7,7,true,0.576923076923077,0.625,0.5,1.31971710373639,-0.897435897435898,-0.336538461538462,-0.124611221540449,-0.256333753194151,-0.34375,-1.19147519147519,-0.261904761904762,-4.68369694647794,-1.09095071595072
S08,ChD_v5_MB,5,0,true,0.75,0.181818181818182,0.785714285714286,0.846111930643591,3.47222222222222,2.84090909090909,1.58294761873347,0.116984059170652,0,0,0,0.323727470786294,0
S08,ChD_v5_MB,6,0,true,0.636363636363636,0.25,0.69047619047619,0.894437832162948,3.09090909090909,2.31818181818182,1.02324544571313,0.162867027339519,0,0,0,-0.0575856605268372,0
S08,ChD_v5_MB,7,0,true,0.523809523809524,0.19047619047619,0.666666666666667,0.876111679256317,2.88235294117647,2.33333333333333,0.935859949032164,0.408212874730759,0,0,0,-0.266141810259457,0
S08,ChD_v5_MB,5,4,false,0.666666666666667,0.222222222222222,0.714285714285714,0.880146297261097,2.85714285714286,2.22222222222222,1.19543697308184,0.166991187245465,-0.0909090909090909,-0.177142857142857,-0.0714285714285714,-0.291351894293071,-0.217777777777778
S08,ChD_v5_MB,6,4,false,0.55,0.0454545454545455,0.761904761904762,0.876577922244573,3.17142857142857,3.02727272727273,1.81628297643997,0.782480141364912,0.103448275862069,0.0260504201680675,0.0714285714285714,0.0229338199926441,0.305882352941177
S08,ChD_v5_MB,7,4,false,0.526315789473684,0.130434782608696,0.714285714285714,0.878956127698322,3.18684210526316,2.77116704805492,1.19035004394448,0.529163209596399,0.0714285714285715,0.105639097744361,0.0476190476190477,0.0383473538272296,0.187643020594965
S08,ChD_v5_MB,5,4,true,0.84,0.176470588235294,0.833333333333333,0.748534877599394,4.02857142857143,3.31764705882353,1.92335737485702,-0.0327791957812412,0.0606060606060607,0.160228571428571,0.0476190476190477,0.8800766771355,0.167811764705882
S08,ChD_v5_MB,6,4,true,0.65,0.136363636363636,0.761904761904762,0.817500613529956,3.56842105263158,3.08181818181818,1.48212402850108,0.355741547842973,0.103448275862069,0.154489164086687,0.0714285714285714,0.419926301195651,0.329411764705882
S08,ChD_v5_MB,7,4,true,0.444444444444444,0.0416666666666667,0.738095238095238,0.805653677239094,2.94202898550725,2.81944444444444,1.59195409724038,0.935687347502054,0.107142857142857,0.0207039337474116,0.0714285714285715,-0.206465765928682,0.208333333333333
S08,ChD_v5_MB,5,7,false,0.666666666666667,0.0555555555555556,0.785714285714286,0.798273444339783,3.23529411764706,3.05555555555556,2.02394611731851,0.581245759363797,0,-0.0682352941176472,0,0.0867993662111304,0.0755555555555555
S08,ChD_v5_MB,6,7,false,0.6,0.0909090909090909,0.761904761904762,0.819457003898681,3.36,3.05454545454545,1.58852483925474,0.540915316491569,0.103448275862069,0.0870588235294116,0.0714285714285714,0.211505248564071,0.317647058823529
S08,ChD_v5_MB,7,7,false,0.578947368421053,0.130434782608696,0.714285714285714,0.788244705417608,3.61052631578947,3.1395881006865,1.32353955635791,0.462568453389686,0.0714285714285715,0.252631578947368,0.0476190476190477,0.462031564353546,0.345537757437071
S08,ChD_v5_MB,5,7,true,0.631578947368421,0.0434782608695652,0.80952380952381,0.722840287688887,3.07416267942584,2.94050343249428,2.04771344688155,0.687818583068953,0.0303030303030303,-0.114641148325359,0.0238095238095238,-0.0743320720100913,0.0350572082379863
