ID,version,Load,frequency,jitter,HR,FAR,Acc,RT,K,K_C,dPrime,criterion,Acc_bsl,K_bsl,Acc_bsl_W,K_bsl_W,K_bsl_C
S03,ChD_entr_4,4,4,false,0.857142857142857,0.0476190476190476,0.904761904761905,0.703218063951868,3.4,3.23809523809524,2.73596171782522,0.300410335034469,0.0857142857142857,0.153571428571429,0.0714285714285714,0.191353383458647,0.214285714285714
S03,ChD_entr_4,5,4,false,0.380952380952381,0.0476190476190476,0.666666666666667,0.634434792246776,1.75,1.66666666666667,1.36541074589087,0.985685821001643,-0.176470588235294,-0.461538461538462,-0.142857142857143,-1.45864661654135,-0.461538461538462
S03,ChD_entr_4,6,4,false,0.571428571428571,0,0.785714285714286,0.71825097173059,3.42857142857143,3.42857142857143,Inf,Inf,0,0,0,0.219924812030075,0
S03,ChD_entr_4,4,4,true,0.952380952380952,0,0.976190476190476,0.619177404689534,3.80952380952381,3.80952380952381,Inf,Inf,0.171428571428571,0.292517006802721,0.142857142857143,0.600877192982456,0.428571428571429
S03,ChD_entr_4,5,4,true,0.666666666666667,0.0952380952380952,0.785714285714286,0.646050481764132,3.15789473684211,2.85714285714286,1.73989901608123,0.43922220874516,-0.0294117647058824,-0.0283400809716599,-0.0238095238095238,-0.0507518796992481,-0.0769230769230771
S03,ChD_entr_4,6,4,true,0.571428571428571,0,0.785714285714286,0.624644897018659,3.42857142857143,3.42857142857143,Inf,Inf,0,0,0,0.219924812030075,0
S03,ChD_entr_4,4,7,false,0.80952380952381,0,0.904761904761905,0.672926070076515,3.23809523809524,3.23809523809524,Inf,Inf,0.0857142857142857,0.098639455782313,0.0714285714285714,0.0294486215538847,0.214285714285714
S03,ChD_entr_4,5,7,false,0.714285714285714,0,0.857142857142857,0.588196952813482,3.57142857142857,3.57142857142857,Inf,Inf,0.0588235294117646,0.098901098901099,0.0476190476190476,0.362781954887218,0.153846153846154
S03,ChD_entr_4,6,7,false,0.571428571428571,0,0.785714285714286,0.572945132239312,3.42857142857143,3.42857142857143,Inf,Inf,0,0,0,0.219924812030075,0
S03,ChD_entr_4,4,7,true,0.761904761904762,0,0.880952380952381,0.61257316687172,3.04761904761905,3.04761904761905,Inf,Inf,0.0571428571428571,0.0340136054421769,0.0476190476190476,-0.161027568922306,0.142857142857143
S03,ChD_entr_4,5,7,true,0.571428571428571,0,0.785714285714286,0.599812934901988,2.85714285714286,2.85714285714286,Inf,Inf,-0.0294117647058824,-0.120879120879121,-0.0238095238095238,-0.351503759398497,-0.0769230769230771
S03,ChD_entr_4,6,7,true,0.285714285714286,0,0.642857142857143,0.604822332944847,1.71428571428571,1.71428571428571,Inf,Inf,-0.181818181818182,-0.5,-0.142857142857143,-1.49436090225564,-0.5
S04,ChD_entr_4,4,0,true,1,0.333333333333333,0.833333333333333,0.695127806944323,4,2.66666666666667,Inf,-Inf,0,0,0,0.296296296296296,0
S04,ChD_entr_4,5,0,true,0.761904761904762,0.142857142857143,0.80952380952381,0.738663860945377,3.61111111111111,3.0952380952381,1.78001355626763,0.177563745744326,0,0,0,-0.0925925925925926,0
S04,ChD_entr_4,6,0,true,0.761904761904762,0.428571428571429,0.666666666666667,0.815068989890459,3.5,2,0.892455402182194,-0.266215331298392,0,0,0,-0.203703703703704,0
S04,ChD_entr_4,4,4,false,0.904761904761905,0.142857142857143,0.880952380952381,0.638796297172106,3.55555555555555,3.04761904761905,2.37674224066392,-0.120800596453818,0.0571428571428571,-0.111111111111111,0.0476190476190476,-0.148148148148149,0.142857142857143
S04,ChD_entr_4,5,4,false,0.904761904761905,0.0952380952380952,0.904761904761905,0.64867246496434,4.47368421052632,4.04761904761905,2.61834343357155,-0,0.117647058823529,0.238866396761134,0.0952380952380952,0.769980506822612,0.307692307692308
S04,ChD_entr_4,6,4,false,1,0.428571428571429,0.785714285714286,0.636328447856341,6,3.42857142857143,Inf,-Inf,0.178571428571429,0.714285714285714,0.119047619047619,2.2962962962963,0.714285714285714
S04,ChD_entr_4,4,4,true,0.904761904761905,0.0952380952380952,0.904761904761905,0.603564774861668,3.57894736842105,3.23809523809524,2.61834343357155,-0,0.0857142857142857,-0.105263157894737,0.0714285714285714,-0.124756335282651,0.214285714285714
S04,ChD_entr_4,5,4,true,0.761904761904762,0.19047619047619,0.785714285714286,0.725870824235048,3.52941176470588,2.85714285714286,1.58858588163633,0.081849908428676,-0.0294117647058824,-0.0226244343891403,-0.0238095238095238,-0.174291938997821,-0.0769230769230771
S04,ChD_entr_4,6,4,true,0.761904761904762,0.142857142857143,0.80952380952381,0.705446278689877,4.33333333333333,3.71428571428571,1.78001355626763,0.177563745744326,0.214285714285714,0.238095238095238,0.142857142857143,0.629629629629629,0.857142857142857
S04,ChD_entr_4,4,7,false,1,0.142857142857143,0.928571428571429,0.615908304351759,4,3.42857142857143,Inf,-Inf,0.114285714285714,0,0.0952380952380952,0.296296296296296,0.285714285714286
S04,ChD_entr_4,5,7,false,0.952380952380952,0.238095238095238,0.857142857142857,0.593466215730586,4.6875,3.57142857142857,2.38083422633657,-0.477974080778795,0.0588235294117646,0.298076923076923,0.0476190476190476,0.983796296296295,0.153846153846154
S04,ChD_entr_4,6,7,false,0.904761904761905,0.380952380952381,0.761904761904762,0.644187977440942,5.07692307692308,3.14285714285714,1.61215216484198,-0.503095634364785,0.142857142857143,0.45054945054945,0.0952380952380952,1.37321937321937,0.571428571428572
S04,ChD_entr_4,4,7,true,0.80952380952381,0.285714285714286,0.761904761904762,0.740716732361689,2.93333333333333,2.0952380952381,1.4420916711797,-0.155097013656989,-0.0857142857142858,-0.266666666666667,-0.0714285714285715,-0.77037037037037,-0.214285714285714
S04,ChD_entr_4,5,7,true,0.857142857142857,0.238095238095238,0.80952380952381,0.735521596485895,4.0625,3.0952380952381,1.78001355626763,-0.177563745744326,0,0.125,0,0.358796296296297,0
S04,ChD_entr_4,6,7,true,0.904761904761905,0.428571428571429,0.738095238095238,0.708170592760028,5,2.85714285714286,1.48918408657848,-0.564579673496536,0.107142857142857,0.428571428571429,0.0714285714285715,1.2962962962963,0.428571428571429
S05,ChD_entr_4,4,0,true,0.904761904761905,0,0.952380952380952,0.925104485961852,3.61904761904762,3.61904761904762,Inf,Inf,0,0,0,0.459482038429407,0
S05,ChD_entr_4,5,0,true,0.666666666666667,0,0.833333333333333,0.901644066546149,3.33333333333333,3.33333333333333,Inf,Inf,0,0,0,0.173767752715121,0
S05,ChD_entr_4,6,0,true,0.476190476190476,0.0952380952380952,0.69047619047619,0.917507692576634,2.52631578947368,2.28571428571429,1.24945461700045,0.68444440828555,0,0,0,-0.633249791144528,0
S05,ChD_entr_4,4,4,false,0.80952380952381,0.0476190476190476,0.880952380952381,0.910583474064901,3.2,3.04761904761905,2.54453404319392,0.396124172350119,-0.075,-0.11578947368421,-0.0714285714285714,0.0404344193817878,-0.157894736842105
S05,ChD_entr_4,5,4,false,0.619047619047619,0.0952380952380952,0.761904761904762,1.01447704094349,2.89473684210526,2.61904761904762,1.61215216484198,0.503095634364785,-0.0857142857142858,-0.131578947368421,-0.0714285714285715,-0.264828738512949,-0.214285714285714
S05,ChD_entr_4,6,4,false,0.428571428571429,0.0952380952380952,0.666666666666667,1.01782615635738,2.21052631578947,2,1.12915934699307,0.744592043289241,-0.0344827586206897,-0.125,-0.0238095238095238,-0.949039264828739,-0.125
S05,ChD_entr_4,4,4,true,0.666666666666667,0.0476190476190476,0.80952380952381,1.02475366629045,2.6,2.47619047619048,2.09911849324254,0.618831947325811,-0.15,-0.281578947368421,-0.142857142857143,-0.559565580618212,-0.315789473684211
S05,ChD_entr_4,5,4,true,0.666666666666667,0,0.833333333333333,1.0158133973133,3.33333333333333,3.33333333333333,Inf,Inf,0,0,0,0.173767752715121,0
S05,ChD_entr_4,6,4,true,0.428571428571429,0.333333333333333,0.547619047619048,1.05912860740097,0.857142857142857,0.571428571428571,0.250714929502753,0.305369834544081,-0.206896551724138,-0.660714285714286,-0.142857142857143,-2.30242272347536,-0.75
S05,ChD_entr_4,4,7,false,0.714285714285714,0,0.857142857142857,0.749935251158374,2.85714285714286,2.85714285714286,Inf,Inf,-0.1,-0.210526315789474,-0.0952380952380952,-0.302422723475355,-0.210526315789474
S05,ChD_entr_4,5,7,false,0.476190476190476,0.142857142857143,0.666666666666667,0.810708054116529,1.94444444444444,1.66666666666667,1.00785342409282,0.563643811831732,-0.2,-0.416666666666667,-0.166666666666667,-1.21512113617377,-0.5
S05,ChD_entr_4,6,7,false,0.523809523809524,0.0952380952380952,0.714285714285714,0.799760324876696,2.84210526315789,2.57142857142857,1.3688888165711,0.624727308500227,0.0344827586206897,0.125,0.0238095238095238,-0.317460317460318,0.125
S05,ChD_entr_4,4,7,true,0.761904761904762,0.142857142857143,0.785714285714286,1.00630843579226,2.88888888888889,2.47619047619048,1.78001355626763,0.177563745744326,-0.175,-0.201754385964912,-0.166666666666667,-0.270676691729324,-0.315789473684211
S05,ChD_entr_4,5,7,true,0.666666666666667,0.0476190476190476,0.785714285714286,0.998932344666458,3.25,3.0952380952381,2.09911849324254,0.618831947325811,-0.0571428571428572,-0.0249999999999999,-0.0476190476190477,0.0904344193817876,-0.0714285714285713
S05,ChD_entr_4,6,7,true,0.476190476190476,0.0476190476190476,0.714285714285714,0.972245647981872,2.7,2.57142857142857,1.60867409416176,0.864054146866201,0.0344827586206897,0.0687500000000001,0.0238095238095238,-0.459565580618212,0.125
S06,ChD_entr_4,4,0,true,0.857142857142857,0.285714285714286,0.738095238095238,0.953433912133165,3.2,2.28571428571429,1.633519345811,-0.250810850972639,0,0,0,-0.248076923076924,0
S06,ChD_entr_4,5,0,true,0.904761904761905,0.238095238095238,0.761904761904762,1.03708670397234,4.375,3.33333333333333,2.02161474917527,-0.298364342198144,0,0,0,0.926923076923078,0
S06,ChD_entr_4,6,0,true,0.666666666666667,0.380952380952381,0.595238095238095,1.04155810713996,2.76923076923077,1.71428571428571,0.733707747351664,-0.0638734256196254,0,0,0,-0.678846153846154,0
S06,ChD_entr_4,4,4,false,0.904761904761905,0.285714285714286,0.80952380952381,0.902880866535457,3.46666666666667,2.47619047619048,1.87512053871864,-0.371611447426457,0.0967741935483871,0.0833333333333335,0.0714285714285714,0.0185897435897435,0.0833333333333334
S06,ChD_entr_4,5,4,false,0.904761904761905,0.380952380952381,0.761904761904762,0.979621900584973,4.23076923076923,2.61904761904762,1.61215216484198,-0.503095634364785,0,-0.0329670329670331,0,0.782692307692308,-0.214285714285714
S06,ChD_entr_4,6,4,false,0.714285714285714,0.142857142857143,0.785714285714286,1.11044714751604,4,3.42857142857143,1.633519345811,0.250810850972639,0.32,0.444444444444444,0.19047619047619,0.551923076923077,1
S06,ChD_entr_4,4,4,true,0.952380952380952,0.0476190476190476,0.952380952380952,0.811995372878251,3.8,3.61904761904762,3.33678238789416,3.33066907387547e-16,0.290322580645161,0.1875,0.214285714285714,0.351923076923077,0.583333333333333
S06,ChD_entr_4,5,4,true,0.714285714285714,0.238095238095238,0.738095238095238,0.964363808384099,3.125,2.38095238095238,1.27839185432235,0.073247105228313,-0.0312499999999999,-0.285714285714286,-0.0238095238095237,-0.323076923076923,-0.285714285714286
S06,ChD_entr_4,6,4,true,0.666666666666667,0.19047619047619,0.738095238095238,1.03886368008319,3.52941176470588,2.85714285714286,1.3068701485423,0.222707774975692,0.24,0.274509803921568,0.142857142857143,0.0813348416289585,0.666666666666667
S06,ChD_entr_4,4,7,false,0.952380952380952,0.238095238095238,0.857142857142857,0.868542271833327,3.75,2.85714285714286,2.38083422633657,-0.477974080778795,0.161290322580645,0.171875,0.119047619047619,0.301923076923076,0.25
S06,ChD_entr_4,5,7,false,0.80952380952381,0.0952380952380952,0.857142857142857,0.852611050735624,3.94736842105263,3.57142857142857,2.18531456603262,0.216514433769468,0.125,-0.0977443609022558,0.0952380952380952,0.499291497975709,0.0714285714285713
S06,ChD_entr_4,6,7,false,0.80952380952381,0.142857142857143,0.833333333333333,1.01665084096621,4.66666666666667,4,1.94371337312498,0.0957138373156505,0.4,0.685185185185185,0.238095238095238,1.21858974358974,1.33333333333333
S06,ChD_entr_4,4,7,true,0.952380952380952,0.0952380952380952,0.928571428571429,0.862933863980702,3.78947368421053,3.42857142857143,2.97756291073286,-0.179609738580651,0.258064516129032,0.18421052631579,0.19047619047619,0.341396761133603,0.5
S06,ChD_entr_4,5,7,true,0.666666666666667,0.238095238095238,0.69047619047619,0.952251854968422,2.8125,2.14285714285714,1.14317033168495,0.140857866547016,-0.09375,-0.357142857142857,-0.0714285714285714,-0.635576923076923,-0.357142857142857
S06,ChD_entr_4,6,7,true,0.80952380952381,0.19047619047619,0.80952380952381,1.08239792398802,4.58823529411765,3.71428571428571,1.75228569849368,-0,0.36,0.656862745098039,0.214285714285714,1.14015837104072,1.16666666666667
S07,ChD_entr_4,4,0,true,0.904761904761905,0.380952380952381,0.761904761904762,0.697259486988456,3.38461538461538,2.0952380952381,1.61215216484198,-0.503095634364785,0,0,0,-0.543589743589744,0
S07,ChD_entr_4,5,0,true,0.80952380952381,0.0476190476190476,0.880952380952381,0.764240087271328,4,3.80952380952381,2.54453404319392,0.396124172350119,0,0,0,0.0717948717948715,0
S07,ChD_entr_4,6,0,true,0.80952380952381,0.285714285714286,0.761904761904762,0.696820974453061,4.4,3.14285714285714,1.4420916711797,-0.155097013656989,0,0,0,0.471794871794872,0
S07,ChD_entr_4,4,4,false,0.666666666666667,0.285714285714286,0.69047619047619,0.754877178215943,2.13333333333333,1.52380952380952,0.996676121228321,0.0676107613187028,-0.09375,-0.36969696969697,-0.0714285714285714,-1.7948717948718,-0.272727272727273
S07,ChD_entr_4,5,4,false,0.857142857142857,0.142857142857143,0.857142857142857,0.71205127251208,4.16666666666667,3.57142857142857,2.13514104775628,2.22044604925031e-16,-0.0270270270270271,0.0416666666666665,-0.0238095238095238,0.238461538461538,-0.0625
S07,ChD_entr_4,6,4,false,0.619047619047619,0.238095238095238,0.69047619047619,0.795716372071135,3,2.28571428571429,1.0154234804457,0.204731292166641,-0.09375,-0.318181818181818,-0.0714285714285714,-0.928205128205128,-0.272727272727273
S07,ChD_entr_4,4,4,true,0.952380952380952,0.0952380952380952,0.904761904761905,0.729418093663218,3.78947368421053,3.42857142857143,2.97756291073286,-0.179609738580651,0.1875,0.119617224880383,0.142857142857143,-0.138731443994602,0.636363636363636
S07,ChD_entr_4,5,4,true,0.619047619047619,0.19047619047619,0.714285714285714,0.866139965924703,2.64705882352941,2.14285714285714,1.17912329730305,0.286581200595317,-0.189189189189189,-0.338235294117647,-0.166666666666667,-1.28114630467572,-0.4375
S07,ChD_entr_4,6,4,true,0.619047619047619,0.428571428571429,0.595238095238095,0.774964711064431,2,1.14285714285714,0.482992817848912,-0.0614840391317507,-0.21875,-0.545454545454545,-0.166666666666667,-1.92820512820513,-0.636363636363636
S07,ChD_entr_4,4,7,false,0.857142857142857,0.238095238095238,0.80952380952381,0.67518485219666,3.25,2.47619047619048,1.78001355626763,-0.177563745744326,0.0625000000000001,-0.0397727272727271,0.0476190476190477,-0.678205128205128,0.181818181818182
S07,ChD_entr_4,5,7,false,0.761904761904762,0.142857142857143,0.80952380952381,0.721102491645597,3.61111111111111,3.0952380952381,1.78001355626763,0.177563745744326,-0.081081081081081,-0.0972222222222222,-0.0714285714285714,-0.317094017094017,-0.1875
S07,ChD_entr_4,6,7,false,0.619047619047619,0.285714285714286,0.666666666666667,0.646705977966812,2.8,2,0.86892926998907,0.131484186938328,-0.125,-0.363636363636364,-0.0952380952380952,-1.12820512820513,-0.363636363636364
S07,ChD_entr_4,4,7,true,0.761904761904762,0.238095238095238,0.761904761904762,0.707416126239927,2.75,2.09523809523809,1.42488606477898,5.55111512312578e-17,0,-0.1875,0,-1.17820512820513,-2.1195166833753e-16
S07,ChD_entr_4,5,7,true,0.80952380952381,0.238095238095238,0.785714285714286,0.703224831923445,3.75,2.85714285714286,1.58858588163633,-0.081849908428676,-0.108108108108108,-0.0625,-0.0952380952380952,-0.178205128205128,-0.25
S07,ChD_entr_4,6,7,true,0.857142857142857,0.142857142857143,0.857142857142857,0.718011790025969,5,4.28571428571428,2.13514104775628,2.22044604925031e-16,0.125,0.136363636363636,0.0952380952380952,1.07179487179487,0.363636363636363
S08,ChD_entr_4,4,0,true,1,0.142857142857143,0.928571428571429,0.996102497338378,4,3.42857142857143,Inf,-Inf,0,0,0,-0.614035087719298,0
S08,ChD_entr_4,5,0,true,0.904761904761905,0.0952380952380952,0.904761904761905,1.04875951205606,4.47368421052632,4.04761904761905,2.61834343357155,-0,0,0,0,-0.140350877192982,0
S08,ChD_entr_4,6,0,true,0.904761904761905,0.0952380952380952,0.904761904761905,1.10729722230801,5.36842105263158,4.85714285714286,2.61834343357155,-0,0,0,0,0.754385964912281,0
S08,ChD_entr_4,4,4,false,1,0,1,0.883326850938888,4,4,Inf,NaN,0.0769230769230769,0,0.0714285714285714,-0.614035087719298,0.166666666666667
S08,ChD_entr_4,5,4,false,0.761904761904762,0.0476190476190476,0.857142857142857,1.00807892661549,3.75,3.57142857142857,2.38083422633657,0.477974080778795,-0.0526315789473685,-0.161764705882353,-0.0476190476190477,-0.864035087719298,-0.117647058823529
S08,ChD_entr_4,6,4,false,0.761904761904762,0.19047619047619,0.785714285714286,1.08582493508721,4.23529411764706,3.42857142857143,1.58858588163633,0.081849908428676,-0.131578947368421,-0.211072664359862,-0.119047619047619,-0.37874097007224,-0.294117647058824
S08,ChD_entr_4,4,4,true,0.952380952380952,0.0952380952380952,0.904761904761905,0.971774237121912,3.78947368421053,3.42857142857143,2.97756291073286,-0.179609738580651,-0.0256410256410257,-0.0526315789473685,-0.0238095238095238,-0.824561403508772,-1.29526019539602e-16
S08,ChD_entr_4,5,4,true,0.80952380952381,0.0476190476190476,0.880952380952381,1.02209261198118,4,3.80952380952381,2.54453404319392,0.396124172350119,-0.0263157894736842,-0.105882352941176,-0.0238095238095238,-0.614035087719298,-0.0588235294117647
S08,ChD_entr_4,6,4,true,0.857142857142857,0,0.928571428571429,1.16492299467374,5.14285714285714,5.14285714285714,Inf,Inf,0.0263157894736842,-0.0420168067226891,0.0238095238095238,0.528822055137844,0.0588235294117645
S08,ChD_entr_4,4,7,false,0.952380952380952,0.0952380952380952,0.928571428571429,0.896664604208241,3.78947368421053,3.42857142857143,2.97756291073286,-0.179609738580651,0,-0.0526315789473685,0,-0.824561403508772,-1.29526019539602e-16
S08,ChD_entr_4,5,7,false,0.857142857142857,0,0.928571428571429,0.898921888460741,4.28571428571429,4.28571428571429,Inf,Inf,0.0263157894736842,-0.0420168067226891,0.0238095238095238,-0.328320802005012,0.0588235294117647
S08,ChD_entr_4,6,7,false,0.857142857142857,0.0952380952380952,0.880952380952381,1.01531275415517,5.05263157894737,4.57142857142857,2.37674224066392,0.120800596453818,-0.0263157894736842,-0.0588235294117647,-0.0238095238095238,0.43859649122807,-0.0588235294117649
S08,ChD_entr_4,4,7,true,1,0.0476190476190476,0.976190476190476,0.902537424708523,4,3.80952380952381,Inf,-Inf,0.0512820512820512,0,0.0476190476190476,-0.614035087719298,0.111111111111111
S08,ChD_entr_4,5,7,true,0.761904761904762,0.19047619047619,0.785714285714286,1.08243408376208,3.52941176470588,2.85714285714286,1.58858588163633,0.081849908428676,-0.131578947368421,-0.211072664359862,-0.119047619047619,-1.08462332301342,-0.294117647058824
S08,ChD_entr_4,6,7,true,0.666666666666667,0.0476190476190476,0.785714285714286,1.10281432614554,3.9,3.71428571428571,2.09911849324254,0.618831947325811,-0.131578947368421,-0.273529411764706,-0.119047619047619,-0.714035087719298,-0.235294117647059
S09,ChD_entr_4,4,0,true,0.714285714285714,0.142857142857143,0.785714285714286,1.05136818770812,2.66666666666667,2.28571428571429,1.633519345811,0.250810850972639,0,0,0,0.489557226399332,0
S09,ChD_entr_4,5,0,true,0.380952380952381,0.0952380952380952,0.642857142857143,1.18897663087411,1.57894736842105,1.42857142857143,1.00619126872957,0.806076082420992,0,0,0,-0.598162071846282,0
S09,ChD_entr_4,6,0,true,0.380952380952381,0,0.69047619047619,1.27795335618659,2.28571428571429,2.28571428571429,Inf,Inf,0,0,0,0.108604845446951,0
