ID,version,Load,frequency,HR,FAR,Acc,RT,K,dPrime,criterion,Acc_bsl,K_bsl
S12,ChD_entr_4_BB,5,4,0.958333333333333,0.0416666666666667,0.916666666666667,1.06365868653486,4.78260869565217,3.46332879224449,-2.22044604925031e-16,-0.0638297872340426,-0.0434782608695652
S12,ChD_entr_4_BB,6,4,0.916666666666667,0.0416666666666667,0.916666666666667,1.17815814314256,5.47826086956522,3.11465852322288,0.174335134510804,0.0232558139534883,0.00915331807780306
S12,ChD_entr_4_BB,4,7,0.916666666666667,0,0.958333333333333,0.768542505054684,3.66666666666667,Inf,Inf,0,-0.0416666666666667
S12,ChD_entr_4_BB,5,7,0.916666666666667,0.0833333333333333,0.916666666666667,0.991867761590584,4.54545454545454,2.76598825420128,1.11022302462516e-16,-0.0638297872340426,-0.090909090909091
S12,ChD_entr_4_BB,6,7,0.958333333333333,0.0416666666666667,0.958333333333333,1.00792686255641,5.73913043478261,3.46332879224449,-2.22044604925031e-16,0.0697674418604651,0.0572082379862701
S13,ChD_entr_4_BB,4,0,0.875,0,0.9375,0.877553739522336,3.5,Inf,Inf,0,0
S13,ChD_entr_4_BB,5,0,0.791666666666667,0.0416666666666667,0.875,0.871346907053182,3.91304347826087,2.54388219762216,0.459723297311166,0,0
S13,ChD_entr_4_BB,6,0,0.708333333333333,0.125,0.791666666666667,0.901023903888563,4,1.69887166307411,0.300913548838955,0,0
S13,ChD_entr_4_BB,4,4,0.875,0.0833333333333333,0.895833333333333,0.886667977147663,3.45454545454545,2.53334350747665,0.116322373362315,-0.0444444444444444,-0.012987012987013
S13,ChD_entr_4_BB,5,4,0.875,0.0416666666666667,0.916666666666667,0.957465422161792,4.34782608695652,2.88201377649825,0.290657507873119,0.0476190476190476,0.111111111111111
S13,ChD_entr_4_BB,6,4,0.666666666666667,0,0.833333333333333,0.97802941158591,4,Inf,Inf,0.0526315789473685,0
S13,ChD_entr_4_BB,4,7,0.75,0,0.875,0.850205003533459,3,Inf,Inf,-0.0666666666666667,-0.142857142857143
S13,ChD_entr_4_BB,5,7,0.666666666666667,0,0.833333333333333,0.90955448875228,3.33333333333333,Inf,Inf,-0.0476190476190476,-0.148148148148148
S13,ChD_entr_4_BB,6,7,0.666666666666667,0,0.833333333333333,0.921971524338587,4,Inf,Inf,0.0526315789473685,0
S14,ChD_entr_4_BB,4,0,0.833333333333333,0.0833333333333333,0.875,0.689111653747993,3.27272727272727,2.35041569320234,0.207786280499469,0,0
S14,ChD_entr_4_BB,5,0,0.75,0.125,0.8125,0.787463018709119,3.57142857142857,1.82483913057209,0.237929815089963,0,0
S14,ChD_entr_4_BB,6,0,0.958333333333333,0.125,0.916666666666667,0.746793328967396,5.71428571428571,2.88201377649825,-0.290657507873119,0,0
S14,ChD_entr_4_BB,4,4,0.875,0.0416666666666667,0.916666666666667,0.761264100622065,3.47826086956522,2.88201377649825,0.290657507873119,0.0476190476190476,0.0628019323671497
S14,ChD_entr_4_BB,5,4,0.875,0.0833333333333333,0.895833333333333,0.769865508390406,4.31818181818182,2.53334350747665,0.116322373362315,0.102564102564103,0.209090909090909
S14,ChD_entr_4_BB,6,4,0.791666666666667,0.0416666666666667,0.875,0.803303357191665,4.69565217391304,2.54388219762216,0.459723297311166,-0.0454545454545454,-0.178260869565218
S14,ChD_entr_4_BB,4,7,0.958333333333333,0.0833333333333333,0.9375,0.805255092417065,3.81818181818182,3.11465852322288,-0.174335134510804,0.0714285714285714,0.166666666666667
S14,ChD_entr_4_BB,5,7,0.916666666666667,0,0.958333333333333,0.891290041223086,4.58333333333333,Inf,Inf,0.17948717948718,0.283333333333333
S14,ChD_entr_4_BB,6,7,0.791666666666667,0.0416666666666667,0.875,0.890511247221366,4.69565217391304,2.54388219762216,0.459723297311166,-0.0454545454545454,-0.178260869565218
S15,ChD_entr_4_BB,4,0,1,0.0416666666666667,0.979166666666667,0.648717470870421,4,Inf,-Inf,0,0
S15,ChD_entr_4_BB,5,0,0.916666666666667,0.0416666666666667,0.9375,0.598311584071247,4.56521739130435,3.11465852322288,0.174335134510804,0,0
S15,ChD_entr_4_BB,6,0,0.833333333333333,0.0833333333333333,0.875,0.653990122153555,4.90909090909091,2.35041569320234,0.207786280499469,0,0
S15,ChD_entr_4_BB,4,4,1,0,1,0.750702307698957,4,Inf,NaN,0.0212765957446809,0
S15,ChD_entr_4_BB,5,4,0.958333333333333,0.0416666666666667,0.958333333333333,0.759298622772719,4.78260869565217,3.46332879224449,-2.22044604925031e-16,0.0222222222222223,0.0476190476190476
S15,ChD_entr_4_BB,6,4,0.916666666666667,0.0416666666666667,0.9375,0.791145409322319,5.47826086956522,3.11465852322288,0.174335134510804,0.0714285714285714,0.115942028985507
S15,ChD_entr_4_BB,4,7,0.958333333333333,0,0.979166666666667,0.613354787015633,3.83333333333333,Inf,Inf,0,-0.0416666666666666
S15,ChD_entr_4_BB,5,7,0.875,0.0416666666666667,0.916666666666667,0.645006488499809,4.34782608695652,2.88201377649825,0.290657507873119,-0.0222222222222223,-0.0476190476190476
S15,ChD_entr_4_BB,6,7,0.875,0.0833333333333333,0.895833333333333,0.662984756680501,5.18181818181818,2.53334350747665,0.116322373362315,0.0238095238095239,0.0555555555555555
S16,ChD_entr_4_BB,4,0,1,0,1,0.608177872874439,4,Inf,NaN,0,0
S16,ChD_entr_4_BB,5,0,1,0,1,0.683340245845611,5,Inf,NaN,0,0
S16,ChD_entr_4_BB,6,0,0.916666666666667,0.0833333333333333,0.916666666666667,0.621191042355495,5.45454545454545,2.76598825420128,1.11022302462516e-16,0,0
S16,ChD_entr_4_BB,4,4,1,0,1,0.641003193410142,4,Inf,NaN,0,0
S16,ChD_entr_4_BB,5,4,0.916666666666667,0,0.958333333333333,0.604100715397362,4.58333333333333,Inf,Inf,-0.0416666666666666,-0.0833333333333334
S16,ChD_entr_4_BB,6,4,0.958333333333333,0.0833333333333333,0.9375,0.624297229638808,5.72727272727273,3.11465852322288,-0.174335134510804,0.0227272727272728,0.0500000000000001
S16,ChD_entr_4_BB,4,7,1,0,1,0.636341526707159,4,Inf,NaN,0,0
S16,ChD_entr_4_BB,5,7,0.916666666666667,0,0.958333333333333,0.629737343619102,4.58333333333333,Inf,Inf,-0.0416666666666666,-0.0833333333333334
S16,ChD_entr_4_BB,6,7,0.833333333333333,0.0416666666666667,0.895833333333333,0.636144466897652,4.95652173913043,2.69908596222395,0.382121415010272,-0.0227272727272726,-0.0913043478260869
S17,ChD_entr_4_BB,4,0,0.916666666666667,0.0416666666666667,0.9375,0.635324128278201,3.65217391304348,3.11465852322288,0.174335134510804,0,0
S17,ChD_entr_4_BB,5,0,0.708333333333333,0.0416666666666667,0.833333333333333,0.649352395197832,3.47826086956522,2.28018667882034,0.591571056712074,0,0
S17,ChD_entr_4_BB,6,0,0.583333333333333,0.0416666666666667,0.770833333333333,0.685711445978328,3.39130434782609,1.94209279037017,0.76061800093716,0,0
S17,ChD_entr_4_BB,4,4,0.916666666666667,0.0833333333333333,0.916666666666667,0.564983829778357,3.63636363636364,2.76598825420128,1.11022302462516e-16,-0.0222222222222223,-0.0043290043290043
S17,ChD_entr_4_BB,5,4,0.625,0,0.8125,0.574662098351207,3.125,Inf,Inf,-0.025,-0.1015625
S17,ChD_entr_4_BB,6,4,0.791666666666667,0,0.895833333333333,0.577431144734049,4.75,Inf,Inf,0.162162162162162,0.400641025641025
S17,ChD_entr_4_BB,4,7,0.875,0.0416666666666667,0.916666666666667,0.602723780638674,3.47826086956522,2.88201377649825,0.290657507873119,-0.0222222222222223,-0.0476190476190476
S17,ChD_entr_4_BB,5,7,0.708333333333333,0.0416666666666667,0.833333333333333,0.69064869331875,3.47826086956522,2.28018667882034,0.591571056712074,0,0
S17,ChD_entr_4_BB,6,7,0.541666666666667,0.208333333333333,0.666666666666667,0.702704196063811,2.52631578947368,0.916851257113988,0.353792172942919,-0.135135135135135,-0.25506072874494
S18,ChD_entr_4_BB,4,0,0.958333333333333,0.0833333333333333,0.9375,0.516024739568553,3.81818181818182,3.11465852322288,-0.174335134510804,0,0
S18,ChD_entr_4_BB,5,0,1,0,1,0.522356356850723,5,Inf,NaN,0,0
S18,ChD_entr_4_BB,6,0,0.958333333333333,0,0.979166666666667,0.598752303170841,5.75,Inf,Inf,0,0
S18,ChD_entr_4_BB,4,4,0.958333333333333,0,0.979166666666667,0.448339765242781,3.83333333333333,Inf,Inf,0.0444444444444444,0.00396825396825396
S18,ChD_entr_4_BB,5,4,1,0,1,0.469316675482138,5,Inf,NaN,0,0
S18,ChD_entr_4_BB,6,4,0.833333333333333,0.0416666666666667,0.895833333333333,0.484752521931975,4.95652173913043,2.69908596222395,0.382121415010272,-0.0851063829787233,-0.137996219281664
S18,ChD_entr_4_BB,4,7,0.958333333333333,0,0.979166666666667,0.51780452670772,3.83333333333333,Inf,Inf,0.0444444444444444,0.00396825396825396
S18,ChD_entr_4_BB,5,7,1,0,1,0.539579094440996,5,Inf,NaN,0,0
S18,ChD_entr_4_BB,6,7,0.958333333333333,0.0833333333333333,0.9375,0.531267118321751,5.72727272727273,3.11465852322288,-0.174335134510804,-0.0425531914893617,-0.00395256916996043
S19,ChD_entr_4_BB,4,0,0.75,0.208333333333333,0.770833333333333,0.902430321369369,2.73684210526316,1.48670755169599,0.0688640256519155,0,0
S19,ChD_entr_4_BB,5,0,0.791666666666667,0,0.895833333333333,0.880679692876583,3.95833333333333,Inf,Inf,0,0
S19,ChD_entr_4_BB,6,0,0.708333333333333,0.0833333333333333,0.8125,0.885458507335477,4.09090909090909,1.93151640979874,0.41723592220127,0,0
S19,ChD_entr_4_BB,4,4,0.958333333333333,0.0416666666666667,0.958333333333333,0.759605382558802,3.82608695652174,3.46332879224449,-2.22044604925031e-16,0.243243243243243,0.397993311036789
S19,ChD_entr_4_BB,5,4,0.916666666666667,0.0416666666666667,0.9375,0.839489706915241,4.56521739130435,3.11465852322288,0.174335134510804,0.0465116279069767,0.153318077803204
S19,ChD_entr_4_BB,6,4,0.916666666666667,0.0833333333333333,0.916666666666667,0.871631465515918,5.45454545454545,2.76598825420128,1.11022302462516e-16,0.128205128205128,0.333333333333333
