version,block,frequency,jitter,trial,change,response,RT,loads,ID,gender,hand,age,fixCrossFrameB,targetFrameB,fixCrossFrameA,targetFrameA,resp_type
ChD_entr_4,3,4,true,24,1,Wrong,0.933388392628985,6,S14,F,R,24,6,72,74,18,2
ChD_entr_4,3,4,true,25,0,Wrong,1.40002490367449,5,S14,F,R,24,63,12,3,54,3
ChD_entr_4,3,4,true,26,1,Wrong,0.80700764244335,6,S14,F,R,24,6,156,27,1,2
ChD_entr_4,3,4,true,27,1,Wrong,1.40002661033766,6,S14,F,R,24,31,20,10,20,2
ChD_entr_4,3,4,true,28,0,Correct,0.700069795776508,5,S14,F,R,24,1,4,2,36,4
ChD_entr_4,3,4,true,29,0,Correct,0.622299547049333,6,S14,F,R,24,1,7,2,13,4
ChD_entr_4,3,4,true,30,1,Correct,1.25425620457943,4,S14,F,R,24,54,3,6,57,1
ChD_entr_4,3,4,true,31,0,Correct,0.981996163420554,6,S14,F,R,24,92,41,23,74,4
ChD_entr_4,3,4,true,32,0,Correct,0.758398506332887,5,S14,F,R,24,31,32,40,11,4
ChD_entr_4,3,4,true,33,1,Correct,0.962554966579482,4,S14,F,R,24,1,95,12,8,1
ChD_entr_4,3,4,true,34,1,Wrong,2.47912567542662,5,S14,F,R,24,6,9,5,22,2
ChD_entr_4,3,4,true,35,0,Correct,1.93472813165834,6,S14,F,R,24,1,42,30,1,4
ChD_entr_4,3,4,true,36,0,Correct,0.807006277124456,5,S14,F,R,24,61,10,18,69,4
ChD_entr_4,3,4,true,37,1,Correct,0.904227621356549,5,S14,F,R,24,12,32,13,20,1
ChD_entr_4,3,4,true,38,1,Wrong,0.777839703188511,5,S14,F,R,24,67,16,10,61,2
ChD_entr_4,3,4,true,39,1,Wrong,1.02088162911386,6,S14,F,R,24,52,1,70,121,2
ChD_entr_4,3,4,true,40,1,Wrong,0.991718468518811,6,S14,F,R,24,25,19,75,1,2
ChD_entr_4,3,4,true,41,1,Wrong,0.943110015067796,5,S14,F,R,24,20,4,2,12,2
ChD_entr_4,3,4,true,42,0,Correct,1.82778857832833,6,S14,F,R,24,52,1,41,92,4
ChD_entr_4,4,4,true,1,0,Correct,1.20559382052277,6,S14,F,R,24,30,1,0,21,4
ChD_entr_4,4,4,true,2,0,Correct,0.593130242461048,6,S14,F,R,24,57,6,9,60,4
ChD_entr_4,4,4,true,3,1,Correct,0.738959357470158,4,S14,F,R,24,20,14,40,27,1
ChD_entr_4,4,4,true,4,1,Wrong,0.758398165003164,5,S14,F,R,24,3,19,33,0,2
ChD_entr_4,4,4,true,5,1,Wrong,0.593131949109666,4,S14,F,R,24,55,4,19,70,2
ChD_entr_4,4,4,true,6,1,Correct,0.670906635181454,5,S14,F,R,24,68,17,46,97,1
ChD_entr_4,4,4,true,7,1,Correct,0.758415572979138,4,S14,F,R,24,29,42,29,1,1
ChD_entr_4,4,4,true,8,1,Correct,1.67223545152869,6,S14,F,R,24,92,41,0,51,1
ChD_entr_4,4,4,true,9,1,Correct,1.21533182691928,4,S14,F,R,24,49,10,29,2,1
ChD_entr_4,4,4,true,10,0,Correct,0.593130583790771,5,S14,F,R,24,108,57,1,52,4
ChD_entr_4,4,4,true,11,0,Correct,1.42919147759589,6,S14,F,R,24,10,33,25,41,4
ChD_entr_4,4,4,true,12,0,Correct,0.690347832022526,5,S14,F,R,24,37,9,1,14,4
ChD_entr_4,4,4,true,13,0,Correct,0.709789370207873,4,S14,F,R,24,10,68,0,20,4
ChD_entr_4,4,4,true,14,0,Correct,0.709791076871043,4,S14,F,R,24,50,35,4,1,4
ChD_entr_4,4,4,true,15,1,Correct,0.583406913359067,4,S14,F,R,24,2,78,3,8,1
ChD_entr_4,4,4,true,16,0,Correct,0.709788346218702,5,S14,F,R,24,33,19,2,18,4
ChD_entr_4,4,4,true,17,1,Wrong,0.602906819494674,6,S14,F,R,24,8,13,4,11,2
ChD_entr_4,4,4,true,18,0,Correct,0.651460659651493,5,S14,F,R,24,15,9,6,36,4
ChD_entr_4,4,4,true,19,0,Correct,0.952834709474118,4,S14,F,R,24,46,42,106,5,4
ChD_entr_4,4,4,true,20,0,Correct,1.34169858245528,4,S14,F,R,24,58,7,8,59,4
ChD_entr_4,4,4,true,21,1,Correct,0.972284780989867,5,S14,F,R,24,2,5,13,21,1
ChD_entr_4,4,4,true,22,0,Correct,1.68195229529316,5,S14,F,R,24,13,1,51,38,4
ChD_entr_4,4,4,true,23,1,Correct,0.593131607779942,4,S14,F,R,24,1,57,36,41,1
ChD_entr_4,4,4,true,24,0,Correct,0.855614047916024,4,S14,F,R,24,29,5,19,22,4
ChD_entr_4,4,4,true,25,1,Correct,1.03061588086886,6,S14,F,R,24,2,33,31,33,1
ChD_entr_4,4,4,true,26,1,Wrong,0.913942758457852,6,S14,F,R,24,15,16,28,36,2
ChD_entr_4,4,4,true,27,0,Correct,0.875059682087158,6,S14,F,R,24,11,70,5,8,4
ChD_entr_4,4,4,true,28,0,Correct,2.31385775288451,4,S14,F,R,24,21,76,40,2,4
ChD_entr_4,4,4,true,29,0,Correct,0.495914359533635,5,S14,F,R,24,14,14,17,13,4
ChD_entr_4,4,4,true,30,1,Correct,0.641738354567788,5,S14,F,R,24,19,46,45,32,1
ChD_entr_4,4,4,true,31,1,Wrong,1.36113875529263,5,S14,F,R,24,69,18,29,80,2
ChD_entr_4,4,4,true,32,1,Correct,0.612574511298735,5,S14,F,R,24,8,44,27,22,1
ChD_entr_4,4,4,true,33,0,Correct,0.690347490692802,4,S14,F,R,24,9,46,24,13,4
ChD_entr_4,4,4,true,34,0,Timeout,NaN,6,S14,F,R,24,10,13,62,41,0
ChD_entr_4,4,4,true,35,0,Correct,0.690347832022526,6,S14,F,R,24,17,37,40,34,4
ChD_entr_4,4,4,true,36,1,Correct,0.719511333961855,4,S14,F,R,24,1,42,18,40,1
ChD_entr_4,4,4,true,37,1,Wrong,0.719511333961855,6,S14,F,R,24,74,23,1,52,2
ChD_entr_4,4,4,true,38,0,Correct,0.632019804140145,5,S14,F,R,24,6,33,1,19,4
ChD_entr_4,4,4,true,39,1,Wrong,0.632015708154358,6,S14,F,R,24,20,28,2,31,2
ChD_entr_4,4,4,true,40,1,Correct,0.816727899548714,5,S14,F,R,24,6,17,15,0,1
ChD_entr_4,4,4,true,41,1,Wrong,0.690346125359356,6,S14,F,R,24,6,159,5,32,2
ChD_entr_4,4,4,true,42,0,Wrong,1.0014370189319,6,S14,F,R,24,20,1,96,7,3
ChD_entr_4,5,7,false,1,1,Correct,0.884779597848246,4,S14,F,R,24,15,9,0,6,1
ChD_entr_4,5,7,false,2,0,Correct,0.78756576292828,4,S14,F,R,24,11,5,4,10,4
ChD_entr_4,5,7,false,3,1,Correct,0.845912222790357,4,S14,F,R,24,2,11,13,4,1
ChD_entr_4,5,7,false,4,1,Wrong,1.64311973621632,4,S14,F,R,24,2,11,13,4,2
ChD_entr_4,5,7,false,5,0,Wrong,0.913942417113576,4,S14,F,R,24,10,4,5,11,3
ChD_entr_4,5,7,false,6,0,Correct,0.962552918572037,6,S14,F,R,24,3,12,12,3,4
ChD_entr_4,5,7,false,7,0,Correct,0.797284996015369,5,S14,F,R,24,6,15,9,0,4
ChD_entr_4,5,7,false,8,1,Correct,0.981995139416831,4,S14,F,R,24,11,5,4,10,1
ChD_entr_4,5,7,false,9,1,Wrong,0.661182282090303,4,S14,F,R,24,12,6,3,9,2
ChD_entr_4,5,7,false,10,1,Wrong,1.0695450371888,5,S14,F,R,24,1,10,14,5,2
ChD_entr_4,5,7,false,11,1,Correct,0.729235004393558,6,S14,F,R,24,8,2,7,13,1
ChD_entr_4,5,7,false,12,1,Correct,0.933387709954986,6,S14,F,R,24,5,14,10,1,1
ChD_entr_4,5,7,false,13,1,Correct,1.05004717906064,5,S14,F,R,24,11,5,4,10,1
ChD_entr_4,5,7,false,14,1,Correct,0.816744966194965,6,S14,F,R,24,5,14,10,1,1
ChD_entr_4,5,7,false,15,1,Wrong,0.593130242446496,5,S14,F,R,24,8,2,7,13,2
ChD_entr_4,5,7,false,16,0,Correct,2.0805381320283,5,S14,F,R,24,4,13,11,2,4
ChD_entr_4,5,7,false,17,1,Wrong,1.15698468439776,5,S14,F,R,24,12,6,3,9,2
ChD_entr_4,5,7,false,18,0,Correct,0.913945489110192,4,S14,F,R,24,10,4,5,11,4
ChD_entr_4,5,7,false,19,1,Correct,0.49591538355191,4,S14,F,R,24,3,12,12,3,1
ChD_entr_4,5,7,false,20,0,Correct,0.768118763423699,5,S14,F,R,24,9,3,6,12,4
ChD_entr_4,5,7,false,21,0,Correct,1.03060495820129,4,S14,F,R,24,2,11,13,4,4
ChD_entr_4,5,7,false,22,1,Correct,0.709790735541319,6,S14,F,R,24,13,7,2,8,1
ChD_entr_4,5,7,false,23,0,Correct,0.807005253120733,4,S14,F,R,24,12,6,3,9,4
ChD_entr_4,5,7,false,24,0,Correct,0.962554625235207,5,S14,F,R,24,1,10,14,5,4
ChD_entr_4,5,7,false,25,0,Correct,0.583410326699959,4,S14,F,R,24,4,13,11,2,4
ChD_entr_4,5,7,false,26,0,Correct,0.661182964749751,5,S14,F,R,24,1,10,14,5,4
ChD_entr_4,5,7,false,27,0,Correct,0.729288593684032,5,S14,F,R,24,5,14,10,1,4
ChD_entr_4,5,7,false,28,1,Correct,1.0694911065686,4,S14,F,R,24,2,11,13,4,1
ChD_entr_4,5,7,false,29,0,Correct,0.807006618454179,5,S14,F,R,24,9,3,6,12,4
ChD_entr_4,5,7,false,30,0,Correct,1.2055934791785,6,S14,F,R,24,13,7,2,8,4
ChD_entr_4,5,7,false,31,0,Correct,0.64179262653226,4,S14,F,R,24,6,15,9,0,4
ChD_entr_4,5,7,false,32,1,Correct,1.27364449481858,6,S14,F,R,24,12,6,3,9,1
ChD_entr_4,5,7,false,33,1,Correct,1.15698570838693,6,S14,F,R,24,13,7,2,8,1
ChD_entr_4,5,7,false,34,0,Wrong,1.56529282621661,6,S14,F,R,24,11,5,4,10,3
ChD_entr_4,5,7,false,35,1,Correct,0.797301038687001,6,S14,F,R,24,12,6,3,9,1
ChD_entr_4,5,7,false,36,1,Wrong,0.602852547530201,5,S14,F,R,24,2,11,13,4,2
ChD_entr_4,5,7,false,37,1,Wrong,0.923664039537834,5,S14,F,R,24,12,6,3,9,2
ChD_entr_4,5,7,false,38,0,Wrong,0.972275906329742,6,S14,F,R,24,4,13,11,2,3
ChD_entr_4,5,7,false,39,0,Correct,1.89582764729712,6,S14,F,R,24,6,15,9,0,4
ChD_entr_4,5,7,false,40,1,Wrong,0.573688704275701,5,S14,F,R,24,3,12,12,3,2
ChD_entr_4,5,7,false,41,0,Correct,0.690346808018803,6,S14,F,R,24,1,10,14,5,4
ChD_entr_4,5,7,false,42,0,Correct,0.758401919659227,6,S14,F,R,24,2,11,13,4,4
ChD_entr_4,6,7,true,1,1,Wrong,0.680624844264821,5,S14,F,R,24,8,48,0,5,2
ChD_entr_4,6,7,true,2,1,Wrong,0.534799142582051,6,S14,F,R,24,8,2,41,23,2
ChD_entr_4,6,7,true,3,0,Correct,0.563965716503444,6,S14,F,R,24,3,36,6,0,4
ChD_entr_4,6,7,true,4,0,Correct,0.486191030446207,4,S14,F,R,24,24,5,8,2,4
ChD_entr_4,6,7,true,5,0,Correct,0.563962985851103,5,S14,F,R,24,22,10,8,10,4
ChD_entr_4,6,7,true,6,0,Correct,0.651479091645742,5,S14,F,R,24,24,22,23,19,4
ChD_entr_4,6,7,true,7,0,Correct,0.573685290934809,4,S14,F,R,24,8,5,4,28,4
ChD_entr_4,6,7,true,8,1,Correct,0.661182964749751,4,S14,F,R,24,23,5,17,8,1
ChD_entr_4,6,7,true,9,1,Correct,1.34169789978128,6,S14,F,R,24,2,5,0,1,1
ChD_entr_4,6,7,true,10,0,Correct,1.41947326849797,4,S14,F,R,24,8,4,1,11,4
ChD_entr_4,6,7,true,11,1,Correct,1.05976777748117,4,S14,F,R,24,1,9,9,1,1
ChD_entr_4,6,7,true,12,1,Correct,1.03060291022295,5,S14,F,R,24,32,23,18,19,1
ChD_entr_4,6,7,true,13,1,Wrong,1.35141815688665,6,S14,F,R,24,22,39,17,6,2
ChD_entr_4,6,7,true,14,1,Wrong,0.875057634079712,5,S14,F,R,24,21,5,9,10,2
ChD_entr_4,6,7,true,15,1,Wrong,0.904221477348765,5,S14,F,R,24,3,17,7,5,2
ChD_entr_4,6,7,true,16,0,Correct,0.913944123791298,4,S14,F,R,24,67,16,19,70,4
ChD_entr_4,6,7,true,17,1,Correct,0.884780963181693,6,S14,F,R,24,1,6,48,17,1
ChD_entr_4,6,7,true,18,0,Correct,0.826450887306419,5,S14,F,R,24,10,3,0,3,4
ChD_entr_4,6,7,true,19,0,Correct,1.14726681662956,5,S14,F,R,24,65,14,25,76,4
ChD_entr_4,6,7,true,20,0,Correct,0.768119787427422,6,S14,F,R,24,4,18,22,1,4
ChD_entr_4,6,7,true,21,1,Correct,0.70979005286732,4,S14,F,R,24,1,7,17,38,1
ChD_entr_4,6,7,true,22,0,Correct,0.748675859904906,5,S14,F,R,24,27,2,9,1,4
ChD_entr_4,6,7,true,23,0,Correct,0.486207755777286,6,S14,F,R,24,27,36,13,22,4
ChD_entr_4,6,7,true,24,1,Correct,0.680625868268544,6,S14,F,R,24,2,16,26,39,1
ChD_entr_4,6,7,true,25,1,Correct,0.612577583295351,4,S14,F,R,24,16,13,3,27,1
ChD_entr_4,6,7,true,26,1,Wrong,1.30280902076163,5,S14,F,R,24,19,3,14,4,2
ChD_entr_4,6,7,true,27,0,Correct,0.933405800619512,4,S14,F,R,24,8,4,85,2,4
ChD_entr_4,6,7,true,28,1,Correct,0.845894132140384,5,S14,F,R,24,1,10,10,36,1
ChD_entr_4,6,7,true,29,0,Correct,0.515358287056151,5,S14,F,R,24,12,31,26,0,4
ChD_entr_4,6,7,true,30,0,Correct,1.60417248924641,6,S14,F,R,24,7,10,18,44,4
ChD_entr_4,6,7,true,31,0,Correct,0.534757841278042,6,S14,F,R,24,10,13,39,4,4
ChD_entr_4,6,7,true,32,1,Wrong,1.24443969157524,4,S14,F,R,24,15,10,12,36,2
ChD_entr_4,6,7,true,33,1,Correct,0.88478164584114,4,S14,F,R,24,4,8,5,6,1
ChD_entr_4,6,7,true,34,0,Correct,0.60285220621503,6,S14,F,R,24,20,16,9,7,4
ChD_entr_4,6,7,true,35,1,Correct,1.10837554827274,6,S14,F,R,24,2,2,3,23,1
ChD_entr_4,6,7,true,36,0,Correct,0.437582918324915,6,S14,F,R,24,6,1,13,9,4
ChD_entr_4,6,7,true,37,1,Wrong,0.97227419965202,6,S14,F,R,24,5,28,1,35,2
ChD_entr_4,6,7,true,38,1,Correct,0.612575193972734,5,S14,F,R,24,2,2,4,11,1
ChD_entr_4,6,7,true,39,0,Correct,0.632016732143529,4,S14,F,R,24,12,3,3,3,4
ChD_entr_4,6,7,true,40,0,Correct,0.622294427059824,4,S14,F,R,24,7,9,9,0,4
ChD_entr_4,6,7,true,41,1,Correct,0.894501220257953,4,S14,F,R,24,9,18,3,19,1
ChD_entr_4,6,7,true,42,0,Correct,0.952831296147779,5,S14,F,R,24,7,13,16,0,4
ChD_entr_4,7,7,false,1,0,Wrong,0.70979005286732,4,S14,F,R,24,15,9,0,6,3
ChD_entr_4,7,7,false,2,0,Correct,0.408420781719033,5,S14,F,R,24,14,8,1,7,4
ChD_entr_4,7,7,false,3,0,Correct,0.632035505467502,6,S14,F,R,24,14,8,1,7,4
ChD_entr_4,7,7,false,4,1,Wrong,0.602859715527156,6,S14,F,R,24,6,15,9,0,2
ChD_entr_4,7,7,false,5,0,Correct,0.437583259669191,4,S14,F,R,24,1,10,14,5,4
ChD_entr_4,7,7,false,6,1,Correct,0.583408961366513,5,S14,F,R,24,13,7,2,8,1
ChD_entr_4,7,7,false,7,0,Correct,0.476470773369947,6,S14,F,R,24,10,4,5,11,4
ChD_entr_4,7,7,false,8,1,Correct,0.758398165003164,6,S14,F,R,24,3,12,12,3,1
ChD_entr_4,7,7,false,9,0,Correct,1.11810229068651,4,S14,F,R,24,12,6,3,9,4
ChD_entr_4,7,7,false,10,0,Correct,0.583407596033066,4,S14,F,R,24,14,8,1,7,4
ChD_entr_4,7,7,false,11,0,Correct,0.60285049955186,5,S14,F,R,24,11,5,4,10,4
ChD_entr_4,7,7,false,12,1,Correct,0.836170803052955,5,S14,F,R,24,6,15,9,0,1
ChD_entr_4,7,7,false,13,1,Correct,1.33197354669013,6,S14,F,R,24,7,1,8,14,1
ChD_entr_4,7,7,false,14,0,Correct,0.651458953002875,5,S14,F,R,24,2,11,13,4,4
ChD_entr_4,7,7,false,15,0,Correct,0.622296475052717,5,S14,F,R,24,7,1,8,14,4
ChD_entr_4,7,7,false,16,0,Correct,0.379256597120257,4,S14,F,R,24,15,9,0,6,4
ChD_entr_4,7,7,false,17,0,Correct,0.447305564752896,4,S14,F,R,24,3,12,12,3,4
ChD_entr_4,7,7,false,18,1,Correct,0.894514873592416,5,S14,F,R,24,14,8,1,7,1
ChD_entr_4,7,7,false,19,1,Correct,1.50696172633761,6,S14,F,R,24,9,3,6,12,1
ChD_entr_4,7,7,false,20,1,Correct,0.690346125359356,4,S14,F,R,24,1,10,14,5,1
ChD_entr_4,7,7,false,21,1,Correct,1.31252961918217,4,S14,F,R,24,2,11,13,4,1
ChD_entr_4,7,7,false,22,0,Correct,0.534802214578667,4,S14,F,R,24,14,8,1,7,4
ChD_entr_4,7,7,false,23,1,Wrong,0.495912652870466,4,S14,F,R,24,1,10,14,5,2
ChD_entr_4,7,7,false,24,0,Wrong,2.15831315942982,5,S14,F,R,24,7,1,8,14,3
ChD_entr_4,7,7,false,25,1,Wrong,0.359812669597741,6,S14,F,R,24,7,1,8,14,2
ChD_entr_4,7,7,false,26,0,Correct,0.622299888393609,6,S14,F,R,24,12,6,3,9,4
ChD_entr_4,7,7,false,27,1,Wrong,1.234758687781,4,S14,F,R,24,5,14,10,1,2
ChD_entr_4,7,7,false,28,0,Correct,0.602849816877861,6,S14,F,R,24,10,4,5,11,4
ChD_entr_4,7,7,false,29,0,Correct,1.01115932403016,6,S14,F,R,24,5,14,10,1,4
ChD_entr_4,7,7,false,30,1,Correct,0.602849134203861,4,S14,F,R,24,3,12,12,3,1
ChD_entr_4,7,7,false,31,1,Correct,1.07921272900741,6,S14,F,R,24,13,7,2,8,1
ChD_entr_4,7,7,false,32,1,Wrong,0.593128535783326,5,S14,F,R,24,4,13,11,2,2
ChD_entr_4,7,7,false,33,0,Correct,1.38063797876879,6,S14,F,R,24,15,9,0,6,4
ChD_entr_4,7,7,false,34,1,Correct,1.33197491202358,4,S14,F,R,24,5,14,10,1,1
ChD_entr_4,7,7,false,35,0,Correct,0.515360335049045,5,S14,F,R,24,15,9,0,6,4
ChD_entr_4,7,7,false,36,1,Correct,0.913944465121021,5,S14,F,R,24,4,13,11,2,1
ChD_entr_4,7,7,false,37,0,Correct,0.641738354567788,6,S14,F,R,24,12,6,3,9,4
ChD_entr_4,7,7,false,38,1,Wrong,0.534801190560393,5,S14,F,R,24,3,12,12,3,2
ChD_entr_4,7,7,false,39,0,Correct,0.690348856026249,5,S14,F,R,24,5,14,10,1,4
ChD_entr_4,7,7,false,40,1,Correct,0.797281924033305,5,S14,F,R,24,6,15,9,0,1
ChD_entr_4,7,7,false,41,1,Correct,1.23475698113238,4,S14,F,R,24,11,5,4,10,1
ChD_entr_4,7,7,false,42,1,Wrong,0.719517136625363,6,S14,F,R,24,1,10,14,5,2
ChD_entr_4,8,7,true,1,1,Correct,1.03060188620468,4,S14,F,R,24,1,15,0,7,1
ChD_entr_4,8,7,true,2,1,Correct,0.670902880510839,4,S14,F,R,24,65,14,18,69,1
ChD_entr_4,8,7,true,3,1,Correct,1.02088231178786,5,S14,F,R,24,23,3,25,28,1
ChD_entr_4,8,7,true,4,1,Correct,0.505638371295063,4,S14,F,R,24,2,18,26,11,1
ChD_entr_4,8,7,true,5,0,Correct,0.797282265363028,4,S14,F,R,24,25,27,23,15,4
ChD_entr_4,8,7,true,6,0,Correct,0.670911755170964,6,S14,F,R,24,50,5,16,1,4
ChD_entr_4,8,7,true,7,1,Correct,0.797283289366751,4,S14,F,R,24,68,17,6,57,1
ChD_entr_4,8,7,true,8,0,Correct,0.777842775170575,6,S14,F,R,24,4,14,5,31,4
ChD_entr_4,8,7,true,9,0,Correct,0.573688021601702,5,S14,F,R,24,26,2,14,18,4
ChD_entr_4,8,7,true,10,1,Wrong,0.563971177837229,5,S14,F,R,24,39,39,4,11,2
ChD_entr_4,8,7,true,11,1,Correct,1.01116034803388,5,S14,F,R,24,25,2,4,10,1
ChD_entr_4,8,7,true,12,1,Correct,0.602851864870754,5,S14,F,R,24,4,36,6,8,1
ChD_entr_4,8,7,true,13,0,Wrong,0.884778915174247,4,S14,F,R,24,3,22,22,10,3
ChD_entr_4,8,7,true,14,1,Wrong,0.515359993719321,6,S14,F,R,24,3,2,23,2,2
ChD_entr_4,8,7,true,15,1,Correct,0.962550870579143,5,S14,F,R,24,13,1,21,23,1
ChD_entr_4,8,7,true,16,1,Correct,0.913944806450745,4,S14,F,R,24,38,59,6,13,1
ChD_entr_4,8,7,true,17,1,Correct,1.01113782005385,5,S14,F,R,24,8,2,14,5,1
ChD_entr_4,8,7,true,18,1,Wrong,0.768122518079763,4,S14,F,R,24,7,1,18,0,2
ChD_entr_4,8,7,true,19,0,Correct,0.593129559787049,6,S14,F,R,24,3,18,15,3,4
ChD_entr_4,8,7,true,20,0,Correct,0.875057634094264,4,S14,F,R,24,1,6,6,4,4
ChD_entr_4,8,7,true,21,0,Correct,0.690345442685357,4,S14,F,R,24,24,27,8,20,4
ChD_entr_4,8,7,true,22,1,Wrong,0.77784140985168,6,S14,F,R,24,2,18,15,17,2
ChD_entr_4,8,7,true,23,1,Wrong,0.816728923537885,6,S14,F,R,24,12,3,38,16,2
ChD_entr_4,8,7,true,24,0,Correct,1.02088606645848,5,S14,F,R,24,2,16,25,2,4
ChD_entr_4,8,7,true,25,0,Correct,0.670904587174009,4,S14,F,R,24,25,39,63,23,4
ChD_entr_4,8,7,true,26,0,Correct,0.82644952195842,5,S14,F,R,24,3,6,40,7,4
ChD_entr_4,8,7,true,27,0,Wrong,1.04032692196983,4,S14,F,R,24,19,35,11,1,3
ChD_entr_4,8,7,true,28,1,Wrong,1.29308500900021,6,S14,F,R,24,16,31,48,9,2
ChD_entr_4,8,7,true,29,0,Correct,1.04037675658969,5,S14,F,R,24,3,1,14,1,4
ChD_entr_4,8,7,true,30,0,Correct,0.602850840881583,5,S14,F,R,24,39,40,2,2,4
ChD_entr_4,8,7,true,31,0,Correct,0.670919947171642,6,S14,F,R,24,2,17,42,40,4
ChD_entr_4,8,7,true,32,0,Correct,0.651468168992724,6,S14,F,R,24,6,12,6,18,4
ChD_entr_4,8,7,true,33,1,Wrong,0.670902539166564,6,S14,F,R,24,25,36,4,6,2
ChD_entr_4,8,7,true,34,0,Correct,1.35143590619235,6,S14,F,R,24,14,7,30,36,4
ChD_entr_4,8,7,true,35,0,Correct,1.059766070818,5,S14,F,R,24,30,19,16,9,4
ChD_entr_4,8,7,true,36,1,Wrong,0.768123542083486,6,S14,F,R,24,4,21,0,5,2
ChD_entr_4,8,7,true,37,0,Correct,0.554242387416016,5,S14,F,R,24,15,8,5,5,4
ChD_entr_4,8,7,true,38,1,Correct,1.14727910461603,6,S14,F,R,24,2,5,3,6,1
ChD_entr_4,8,7,true,39,0,Correct,0.836170120393508,6,S14,F,R,24,12,3,30,2,4
ChD_entr_4,8,7,true,40,1,Correct,0.90422181869304,5,S14,F,R,24,3,17,57,3,1
ChD_entr_4,8,7,true,41,0,Wrong,1.53612864160328,4,S14,F,R,24,45,23,17,5,3
ChD_entr_4,8,7,true,42,1,Correct,0.700065017116722,4,S14,F,R,24,10,3,21,2,1
ChD_entr_4,9,4,false,1,1,Correct,0.729233297730389,5,S14,F,R,24,26,1,0,25,1
ChD_entr_4,9,4,false,2,1,Correct,0.836228829673491,5,S14,F,R,24,5,6,21,20,1
ChD_entr_4,9,4,false,3,1,Wrong,0.661195252736215,4,S14,F,R,24,25,26,1,0,2
ChD_entr_4,9,4,false,4,0,Correct,0.777842775185127,6,S14,F,R,24,11,12,15,14,4
ChD_entr_4,9,4,false,5,1,Correct,0.593129901116772,4,S14,F,R,24,11,12,15,14,1
ChD_entr_4,9,4,false,6,0,Correct,0.865339083666622,5,S14,F,R,24,4,5,22,21,4
ChD_entr_4,9,4,false,7,0,Correct,0.855671391848009,6,S14,F,R,24,21,22,5,4,4
ChD_entr_4,9,4,false,8,1,Correct,0.661234847362502,6,S14,F,R,24,13,14,13,12,1
ChD_entr_4,9,4,false,9,1,Correct,0.787563714949938,5,S14,F,R,24,25,26,1,0,1
ChD_entr_4,9,4,false,10,0,Correct,0.952835392148118,5,S14,F,R,24,24,25,2,1,4
ChD_entr_4,9,4,false,11,1,Wrong,0.622296475052717,6,S14,F,R,24,6,7,20,19,2
ChD_entr_4,9,4,false,12,0,Correct,0.534803921241837,6,S14,F,R,24,22,23,4,3,4
ChD_entr_4,9,4,false,13,1,Correct,0.563981759160524,4,S14,F,R,24,21,22,5,4,1
ChD_entr_4,9,4,false,14,1,Correct,0.632018097476975,4,S14,F,R,24,17,18,9,8,1
ChD_entr_4,9,4,false,15,1,Wrong,0.593187927737308,5,S14,F,R,24,6,7,20,19,2
ChD_entr_4,9,4,false,16,0,Correct,0.943108991064073,5,S14,F,R,24,25,26,1,0,4
ChD_entr_4,9,4,false,17,0,Correct,0.563964692514273,6,S14,F,R,24,8,9,18,17,4
ChD_entr_4,9,4,false,18,0,Correct,0.8653373769889,6,S14,F,R,24,4,5,22,21,4
ChD_entr_4,9,4,false,19,0,Correct,0.56396605784772,4,S14,F,R,24,21,22,5,4,4
ChD_entr_4,9,4,false,20,1,Correct,0.573703722914506,6,S14,F,R,24,17,18,9,8,1
ChD_entr_4,9,4,false,21,0,Correct,0.60285664353054,4,S14,F,R,24,12,13,14,13,4
ChD_entr_4,9,4,false,22,0,Correct,0.534799825241498,4,S14,F,R,24,4,5,22,21,4
ChD_entr_4,9,4,false,23,0,Correct,0.661181258086581,4,S14,F,R,24,3,4,23,22,4
ChD_entr_4,9,4,false,24,0,Correct,0.525080933484132,4,S14,F,R,24,15,16,11,10,4
ChD_entr_4,9,4,false,25,1,Correct,0.748674153241736,6,S14,F,R,24,15,16,11,10,1
ChD_entr_4,9,4,false,26,0,Correct,0.554244435423461,4,S14,F,R,24,18,19,8,7,4
ChD_entr_4,9,4,false,27,1,Correct,1.00143872559507,4,S14,F,R,24,15,16,11,10,1
ChD_entr_4,9,4,false,28,0,Correct,0.797285678689368,5,S14,F,R,24,18,19,8,7,4
ChD_entr_4,9,4,false,29,0,Correct,0.680634401598945,6,S14,F,R,24,16,17,10,9,4
ChD_entr_4,9,4,false,30,1,Wrong,0.525077178813517,6,S14,F,R,24,26,1,0,25,2
ChD_entr_4,9,4,false,31,0,Correct,0.612573487295012,5,S14,F,R,24,26,1,0,25,4
ChD_entr_4,9,4,false,32,1,Wrong,0.82645020463242,6,S14,F,R,24,17,18,9,8,2
ChD_entr_4,9,4,false,33,1,Wrong,0.71951167530613,5,S14,F,R,24,12,13,14,13,2
ChD_entr_4,9,4,false,34,0,Correct,0.738954578824923,5,S14,F,R,24,18,19,8,7,4
ChD_entr_4,9,4,false,35,0,Correct,0.758396458325442,4,S14,F,R,24,22,23,4,3,4
ChD_entr_4,9,4,false,36,1,Wrong,0.845903348130232,6,S14,F,R,24,24,25,2,1,2
ChD_entr_4,9,4,false,37,0,Correct,1.14726374463295,5,S14,F,R,24,17,18,9,8,4
